#Most keys that are hardcoded into the game;;;;;;;;;;;;;;
tut_1a_14;Splitting;Division;Aufteilung;;;;;;;;;;;
tut_1a_15;A new army has now been created and you can see the reorganization interface. To fill the army with units, move the subunits you want by clicking the marked buttons. Try moving one unit over to the new Army.;Une nouvelle armée a été créée et l'interface de réorganisation est affichée. Vous devez maintenant ajouter des unités à l'armée. Déplacez les sous-unités de votre choix en cliquant sur les boutons correspondants. Déplacez une unité vers la nouvelle armée.;Eine neue Armee wurde erstellt, die Sie sich im Reorganisations-Interface ansehen können. Nun müssen wir die Armee mit Einheiten füllen. Verschieben Sie die gewünschten Untereinheiten durch Anklicken der markierten Schaltflächen. Versuchen Sie, eine Einheit in die neue Armee zu verschieben.;;;;;;;;;;;
tut_1a_15a;Please click the split army icon.;Cliquez sur l'icône de division de l'armée.;Klicken Sie nun auf das Armee aufteilen-Symbol.;;;;;;;;;;;
tut_1a_16;Merging;Fusion;Zusammenfügen;;;;;;;;;;;
tut_1a_17;Well done, Brussels should now have 2 armies. You can also notice the small flag next to the waving Belgian flag next to your armies. This indicates that there is more than one army here.;Bravo, Bruxelles possède maintenant deux armées. Outre le drapeau belge, un petit drapeau accompagne désormais vos armées. Celui-ci indique l'existence de plusieurs armées.;Gut gemacht, in Brüssel sollte es nun zwei Armeen geben. Dies können Sie auch daran sehen, dass sich neben der im Wind flatternden belgischen Flagge eine weitere, kleinere Flagge befindet. Die zweite Flagge zeigt an, dass sich hier mehr als eine Armee befindet.;;;;;;;;;;;
tut_1a_17a;However, the Dutch are probably going to run over this army, we should rejoin it. First select both units in the province by dragging a box around them. If you select any units outside the province of Brussels, just press Escape on your keyboard and try again.;Mais il est temps de rejoindre cette armée avant qu'elle ne se fasse écraser par les Hollandais. Sélectionnez les deux unités de la province en faisant glisser un cadre autour d'elles. Si vous sélectionnez accidentellement une unité située en dehors de la province de Bruxelles, appuyez sur la touche Échap de votre clavier et recommencez.;Weil die Holländer diese Armee aber vermutlich überrennen werden, sollten wir sie wieder zusammenfügen. Wählen Sie zuerst beide Einheiten in der Provinz aus, indem Sie ein Kästchen um sie ziehen. Sollten Sie dabei Einheiten außerhalb der Provinz Brüssel auswählen, drücken Sie einfach die Taste Esc auf Ihrer Tastatur und versuchen es erneut.;;;;;;;;;;;
tut_1a_18;After selecting the units, press the Merge button.;Après avoir sélectionné les unités, cliquez sur le bouton Fusionner.;Klicken Sie nach der Auswahl der Einheiten auf die Schaltfläche Zusammenfügen.;;;;;;;;;;;
tut_1a_20;Moving a unit;Déplacement d'une unité;Bewegen einer Einheit;;;;;;;;;;;
tut_1a_21;Now we need to march against the vile Dutch. We want to move our army in Brussels to take on the Dutch army in Maastricht. Select the army in Brussels and then right click Maastricht to move your army there.;Vous devez maintenant vous mettre en marche pour aller combattre les Hollandais. Vous allez déplacer votre armée de Bruxelles pour attaquer les Hollandais à Maastricht. Sélectionnez l'armée de Bruxelles et faites un clic droit sur Maastricht pour y envoyer votre armée.;Nun müssen wir gegen die bösen Holländer marschieren. Wir wollen, dass unsere Armee in Brüssel die holländische Armee in Maastricht angreift. Wählen Sie dazu die Armee in Brüssel aus und setzen Sie Ihre Armee dann per Rechtsklick auf Maastricht dorthin in Bewegung.;;;;;;;;;;;
tut_1a_22;Moving a unit;Déplacement d'une unité;Bewegen einer Einheit;;;;;;;;;;;
tut_1a_23;Notice the arrow that starts at your unit and points to Maastricht. As your unit progress this arrow will start to fill indicating how far your army has marched.\nUnpause the game by pressing space on your keyboard.;Une flèche part de votre armée pour pointer dans la direction de Maastricht. Au fil de la progression de votre unité, cette flèche se remplira pour indiquer le chemin parcouru par votre armée.\nPour quitter le mode Pause et reprendre le jeu, appuyez sur la barre espace de votre clavier.;Beachten Sie den Pfeil, der bei Ihrer Einheit beginnt und nach Maastricht zeigt. Dies Pfeil füllt sich mehr und mehr, was anzeigt, wie weit Ihre Einheit schon marschiert ist.\nSetzen Sie das Spiel über die Leertaste Ihrer Tastatur fort.;;;;;;;;;;;
tut_1a_22b;Moving a unit;Déplacement d'une unité;Bewegen einer Einheit;;;;;;;;;;;
tut_1a_22c;Your unit is now on the move, notice how the arrow is filling up.;Votre unité est maintenant en route. Notez que la flèche se remplit.;Ihre Einheit ist unterwegs. Beobachten Sie, wie sich der Pfeil auffüllt.;;;;;;;;;;;
tut_1a_24;The battle;La bataille;Das Gefecht;;;;;;;;;;;
tut_1a_25;Your units are now in action against the Dutch. Notice the progress bar that appeared under your unit, this indicates who are winning. More red indicates that the nation flag to the left is winning, more green indicates that the nation to the right is winning.\nClick the progress bar to get more details on the battle.;Vos unités sont désormais en action contre les Hollandais. Une barre de progression est apparue sous votre unité pour indiquer qui domine les combats. Une barre majoritairement rouge ou verte indique respectivement que la nation de gauche ou de droite domine.\nCliquez sur la barre de progression pour afficher plus de détails sur la bataille.;Ihre Einheiten befinden sich nun im Gefecht mit den Holländern. Beachten Sie die Fortschrittsleiste, die unter Ihrer Einheit erschienen ist. Sie zeigt an, wer im Gefecht die Nase vorn hat. Ist sie mehr rot als grün, sieht es für die Nation, deren Flagge Sie links sehen, besser aus. Wenn die Fortschrittsleiste eher grün ist, führt die andere Nation.\nKlicken Sie für weitere Details über das Gefecht auf die Fortschrittsleiste.;;;;;;;;;;;
tut_1a_26;The battle;La bataille;Das Gefecht;;;;;;;;;;;
tut_1a_27;The combat view should now have appeared, here you can get more detailed information on what happens in the battle.\nAgain, press space to unpause the game. We should win this battle in a short while.;La vue du combat est affichée. Cette vue vous fournit des informations détaillées sur le déroulement de la bataille.\nIci encore, appuyez sur la barre espace pour quitter le mode Pause et reprendre le jeu. Vous ne devriez pas tarder à remporter cette bataille.;Nun sollten Sie die Gefechtsansicht sehen. Hier erhalten Sie genauere Informationen darüber, wie das Gefecht läuft.\nSetzen Sie das Spiel wiederum über die Leertaste fort. Wir sollten dieses Gefecht nach kurzer Zeit gewinnen.;;;;;;;;;;;
tut_1a_28;The battle;La bataille;Das Gefecht;;;;;;;;;;;
tut_1a_29;The battle is over, your army should have won. In the combat result screen you can see the results of the action. Click next to continue.;Votre armée a remporté la bataille. L'écran des résultats du combat est affiché. Cliquez sur Suivant pour continuer.;Das Gefecht ist vorbei und Ihre Armee sollte gewonnen haben. Auf dem Gefechtsergebnisbildschirm können Sie sich die Resultate des Gefechts ansehen. Klicken Sie zum Fortfahren auf Weiter.;;;;;;;;;;;
tut_1a_30;The Outliner;L'Aperçu;Der Outliner;;;;;;;;;;;
tut_1a_31;Clicking the map is not the only way to select a unit. Victoria 2 has a feature called the outliner. Click the little plus sign to the right to open the outliner.;Pour sélectionner une unité, vous pouvez cliquer sur la carte ou utiliser la fonction Aperçu de Victoria 2. Cliquez sur le petit signe plus pour ouvrir l'Aperçu.;Einheiten können Sie nicht nur durch Anklicken der Karte auswählen. Victoria 2 verfügt über eine Funktion, die der Outliner genannt wird. Rufen Sie den Outliner durch Anklicken des kleinen Pluszeichens auf.;;;;;;;;;;;
tut_1a_32;The Outliner;L'Aperçu;Der Outliner;;;;;;;;;;;
tut_1a_33;The outliner is a shortcut to various useful things in your country such as armies, battles and ongoing constructions. You can configure the outline by selecting and unselecting the small icons at the top of it.;L'Aperçu est un raccourci vers différents éléments utiles de votre pays comme les armées, les batailles et les constructions en cours. Vous pouvez configurer l'Aperçu en sélectionnant et désélectionnant les petites icônes qui le surmontent.;Der Outliner ist eine Abkürzung zu vielen nützlichen Spielelementen Ihres Landes wie z.B. Armeen, Gefechte und laufende Bauprojekte. Sie können den Outliner konfigurieren, indem Sie die kleinen Symbole entlang seiner Oberseite wählen und entwählen.;;;;;;;;;;;
tut_1a_33a;Right now we want the 3eme Division, click this unit in the outliner.;Pour le moment, vous allez sélectionner la 3ème Division. Cliquez sur cette unité dans l'Aperçu.;Wir wollen uns jetzt die 3eme Division sehen. Klicken Sie also im Outliner auf diese Einheit.;;;;;;;;;;;
tut_1a_34;Transporting units by sea;Transport maritime d'unités;Truppentransport auf See;;;;;;;;;;;
tut_1a_35;To surprise the Dutch we are going land troops behind their line. Make sure you have the army in Bruges selected. Notice that you have a fleet in the Bruges port (there is a ship next to the dock).;Pour surprendre les Hollandais, vous allez faire débarquer des troupes derrière leurs lignes. Vérifiez que l'armée de Bruges est sélectionnée. Notez que vous disposez d'une flotte dans le port de Bruges (un navire se trouve près du quai).;Wir werden die Holländer überraschen und Bodentruppen hinter ihren Linien anlanden. Prüfen Sie, ob Sie die Armee in Brüssel ausgewählt haben. Beachten Sie, dass im Hafen von Brüssel eine Flotte vor Anker liegt (neben dem Dock befindet sich ein Schiff).;;;;;;;;;;;
tut_1a_35a;By clicking the Load button in the interface, load your units onto the ships.;Cliquez sur le bouton Embarquer de l'interface pour faire monter vos unités à bord des navires.;Wenn Sie im Interface auf die Verladeschaltfläche klicken, werden Ihre Einheiten auf die Schiffe verladen.;;;;;;;;;;;
tut_1a_36;Transporting units by sea;Transport maritime d'unités;Truppentransport auf See;;;;;;;;;;;
tut_1a_37;Now we must move our fleet the the sea province 'Dogger Bank'. Do this by clicking the port in Bruges and, after the fleet is selected, right clicking on the coast of Holland. After your movement arrow has appeared, unpause the game.;"Vous devez maintenant déplacer votre flotte vers la province maritime du ""Banc de Dogger"". Pour ce faire, cliquez sur le port de Bruges et, une fois la flotte sélectionnée, faites un clic droit sur la côte hollandaise. Après l'apparition de la flèche de déplacement, quittez le mode Pause pour reprendre le jeu.";Nun müssen wir Ihre Flotte in die Seeprovinz 'Dogger Bank' bewegen. Dies führen Sie aus, indem Sie auf den Hafen von Brüssel klicken. Wenn die Flotte ausgewählt ist, rechtsklicken Sie auf die holländische Küste. Setzen Sie das Spiel fort, nachdem Ihr Bewegungspfeil angezeigt wird.;;;;;;;;;;;
tut_1a_38;Transporting units by sea;Transport maritime d'unités;Truppentransport auf See;;;;;;;;;;;
tut_1a_39;Now we must land. Ensure that you still have your navy selected. Notice the button in the lower right corner of the unit view, clicking this will select your army. Click this and move your unit into Middleburg by right clicking the province.;Vous devez maintenant débarquer vos unités. Vérifiez que votre marine est toujours sélectionnée. Notez la présence d'un bouton en bas à droite de la vue Unité ;Nun müssen wir die Truppen anlanden. Prüfen Sie, ob Ihre Flotte immer noch ausgewählt ist. Beachten Sie die Schaltfläche unten rechts im Einheiten-Interface. Klicken Sie hierauf, wird Ihre Armee ausgewählt. Klicken Sie nun auf die Schaltfläche und landen Sie Ihre Einheit per Rechtsklick auf die Provinz in Middleburg.;;;;;;;;;;;
######################################################################;;;;;;;;;;;;;;x
##### Industry;;;;;;;;;;;;;;x
######################################################################;;;;;;;;;;;;;;x
tut_2a_1;Industry;Industrie;Industrie;;;;;;;;;;;
tut_2a_2;Welcome to the tutorial covering the industrial aspect of Victoria 2. Here we will learn about the most basic component in building your country in Victoria 2, the Economy.;Bienvenue dans le didacticiel consacré à l'aspect industriel de Victoria 2. Nous allons ici étudier l'économie, pilier du processus de construction d'un pays dans Victoria 2.;Willkommen zum Tutorial über den industriellen Aspekt von Victoria 2. Hier werden Sie Wissenswertes über die wichtigste Komponente zum Aufbau Ihres Landes in Victoria 2 erfahren, die Wirtschaft.;;;;;;;;;;;
tut_2a_2a;The economy is built around money and trade goods. Trade goods are produced and consumed by people and armies while money is used to fuel the transfer of goods from the producers to the consumers.;L'économie repose sur l'argent et les marchandises. Les marchandises sont produites et consommées par la population et les armées tandis que l'argent alimente le transfert des biens entre les producteurs et les consommateurs.;Die Wirtschaft dreht sich um Geld und Handelsgüter. Handelsgüter werden von Menschen produziert und von Menschen und Armeen konsumiert, während Geld zur Bezahlung des Gütertransfers von den Produzenten zu den Konsumenten benutzt wird.;;;;;;;;;;;
tut_2a_2b;To get an overview of the goods produced in your country, press the production tab in the top bar.;Pour afficher l'ensemble des marchandises produites dans votre pays, cliquez sur l'onglet Production de la barre supérieure.;Klicken Sie für einen Überblick über die in Ihrem Land produzierten Güter in der Kopfleiste auf den Produktionsreiter.;;;;;;;;;;;
tut_2a_2c;Production;Production;Produktion;;;;;;;;;;;
tut_2a_2d;One of the fundamental driving factors in Victoria 2 is the movement of Goods, goods being everything from Lumber to Small Arms. Goods are produced by producers and bought by consumers. The consumers are either people needing something to eat or producers needing raw materials.;Une des principales caractéristiques de Victoria 2 est la circulation des marchandises, du bois aux armes légères. Les marchandises sont fabriquées par les producteurs et achetées par les consommateurs. Les consommateurs se décomposent en deux catégories : les individus qui ont besoin de se nourrir et les producteurs qui ont besoin de matières premières.;Einer der wichtigsten Spielaspekte von Victoria 2 ist die Bewegung von Gütern, von Schnittholz bis zu Handfeuerwaffen. Güter werden von Produzenten hergestellt und von Konsumenten gekauft. Die Konsumenten sind entweder Menschen, die etwas zu essen brauchen, oder Produzenten, die Rohmaterialien benötigen.;;;;;;;;;;;
tut_2a_2e;Most of this transfer of goods will take place without you, you interaction with this process is building factories, taxing the income of trade and buying the goods you need to fund your armies.;La majeure partie de ce transfert de marchandises s'effectue sans vous. Vous intervenez pour construire des usines, taxer les revenus du commerce et acheter les ressources nécessaires à vos armées.;Die meisten Gütertransfers laufen ohne Ihr Zutun ab. Ihre Interaktion mit diesen Vorgängen beschränkt sich auf den Bau von Fabriken, die Besteuerung von Handelseinnahmen und den Kauf von Gütern für Ihre Armeen.;;;;;;;;;;;
tut_2a_2f;Click next to Continue.;Cliquez sur Suivant pour continuer.;Klicken Sie zum Fortfahren auf Weiter.;;;;;;;;;;;
tut_2a_3;Production;Production;Produktion;;;;;;;;;;;
tut_2a_4;Goods are produced from 3 sources.;Il existe trois sources de production.;Güter werden von drei verschiedenen Produzenten hergestellt:;;;;;;;;;;;
tut_2a_4b;RGOs - These are farms and mines where farmers and labourers harvest the bounties of nature.;Les EAM (exploitations agricoles et minières). Il s'agit des fermes et des mines où les fermiers et autres travailleurs exploitent la nature.;RGOs - Dies sind Farmen und Minen, wo Bauern und Arbeiter die Gaben der Natur ernten bzw. abbauen.;;;;;;;;;;;
tut_2a_4c;Artisans - The the blacksmiths and weavers. They buy goods off the market and manufacture refined goods.;Les artisans. Ceux-ci regroupent les forgerons et les tisserands qui achètent des marchandises sur le marché pour les transformer en biens plus élaborés.;Handwerker - Schmiede und Weber. Sie kaufen Güter auf dem Markt und stellten damit veredelte Güter her.;;;;;;;;;;;
tut_2a_4d;Factories - Factories also produce refined goods, these however are the way of the future. They are buildings built by the players or by capitalists, depending on political system, and employs craftsmen and clerks to do it.;Les usines. Celles-ci produisent elles aussi des biens élaborés qui représentent l'avenir. Elles sont construites par les joueurs ou par des capitalistes, selon le système politique. Des ouvriers et employés de bureau y sont salariés.;Fabriken - Fabriken stellen ebenfalls veredelte Güter her, denen aber die Zukunft gehört. Fabriken sind Gebäude, die vom Spieler oder, abhängend vom politischen System, von Kapitalisten gebaut werden, in denen Facharbeiter und Angestellte arbeiten.;;;;;;;;;;;
tut_2a_5;Production Screen;Écran Production;Produktionsbildschirm;;;;;;;;;;;
tut_2a_6;In this screen you can see all the goods produced by your nation, they are grouped by category.\nEach output goods has an icon next to it representing which production type of producers produce it:;Cet écran affiche les biens produits par votre nation. Ceux-ci sont classés par catégories.\nChaque produit est accompagné d'une icône qui représente le type de producteur correspondant :;Auf diesem Bildschirm sehen Sie, gruppiert in Kategorien, sämtliche von Ihrer Nation produzierten Güter.\nNeben jedem produzierten Gut befindet sich ein Symbol, das anzeigt, von welchem Herstellertyp es produziert wird:;;;;;;;;;;;
tut_2a_6a;Farmers/Labourers for RGOs.;Fermiers/Travailleurs des EAM.;Bauern/Arbeiter für RGOs.;;;;;;;;;;;
tut_2a_6b;Craftsmen for factories.;Ouvriers des usines.;Facharbeiter für Fabriken.;;;;;;;;;;;
tut_2a_6c;Artisans for their part of the production.;Artisans pour leur part de la production.;Handwerker für ihre eigenen Geschäfte.;;;;;;;;;;;
tut_2a_6d;In this screen you can hover your mouse over various icons to get a better idea about the production going on in your nation to help you make your decisions.;Passez la souris sur les différentes icônes de cet écran pour en savoir plus sur la production en cours dans votre nation et prendre vos décisions en toute connaissance de cause.;Wenn Sie auf diesem Bildschirm Ihren Mauszeiger auf die verschiedenen Symbole bewegen, erfahren Sie mehr über die in Ihrer Nation laufende Produktion, was Ihnen bei der Entscheidungsfindung hilft.;;;;;;;;;;;
######################################################################;;;;;;;;;;;;;;x
##### Budget;;;;;;;;;;;;;;x
######################################################################;;;;;;;;;;;;;;x
tut_3a_1;Budget;Budget;Haushalt;;;;;;;;;;;
tut_3a_2;Your nation, in this case the nation of Belgium, must manage its state budget to get ahead in the world, taxes must be balanced against expenses and money saved for investing into things like troops. To manage our budget we must open the budget screen, click the budget button in the top bar.;Votre nation, dans ce cas la Belgique, doit gérer son budget national pour s'imposer sur la scène internationale. Les impôts doivent compenser les dépenses, et des économies doivent être réalisées pour investir dans des troupes, par exemple. Pour gérer votre budget, vous devez accéder à l'écran Budget. Pour ce faire, cliquez sur le bouton Budget de la barre supérieure.;Ihr Nation, in diesem Fall Belgien, muss ihren Staatshaushalt verwalten, um in der Welt voranzukommen. Steuern müssen Ausgaben angepasst und gespartes Geld in Truppen o.ä. investiert werden. Zur Verwaltung unseres Haushalts müssen wir den Budgetbildschirm aufrufen - klicken Sie dazu in der Kopfleiste auf den Haushaltsreiter.;;;;;;;;;;;
tut_3a_3;Budget screen;Écran Budget;Haushaltsbildschirm;;;;;;;;;;;
tut_3a_4;This is the budget screen. Here you can manage the expenses and income of your government as well as take loans to quickly raise cash. Let's start with taxation, click next to continue.;Voici l'écran Budget. Celui-ci vous permet de gérer les recettes et dépenses de votre gouvernement et de souscrire des emprunts pour lever de l'argent frais. Commençons par les impôts. Cliquez sur Suivant pour continuer.;Dies ist der Haushaltsbildschirm. Hier können Sie die Ausgaben und Einnahmen Ihrer Regierung verwalten oder sich über Darlehen schnell Geld verschaffen. Wir werden mit den Steuern beginnen. Klicken Sie zum Fortfahren auf Weiter.;;;;;;;;;;;
tut_3a_5;Taxes;Impôts;Steuern;;;;;;;;;;;
tut_3a_6;Your most important means of getting revenue is through taxation. Taxes can be set differently for different strata of society.;Les impôts constituent votre principale source de revenus. Ils peuvent varier selon les classes sociales.;Steuern sind Ihre wichtigste Einnahmequelle. Sie können für verschiedene Gesellschaftsschichten unterschiedlich eingestellt werden.;;;;;;;;;;;
tut_3a_6a;There are 3 different strata:;La société se décompose en trois catégories :;Es gibt drei verschiedene Gesellschaftsschichten:;;;;;;;;;;;
tut_3a_6b;Poor.;Les classes défavorisées.;Armenschicht.;;;;;;;;;;;
tut_3a_6c;Middle.;Les classes moyennes.;Mittelschicht.;;;;;;;;;;;
tut_3a_6d;Rich.;Les classes supérieures.;Oberschicht.;;;;;;;;;;;
tut_3a_6e;Different professions belong to different strata, you can see which through the icons next to each tax slider.;La classe sociale dépend de la profession, comme l'indiquent les icônes situées près de chaque curseur.;Verschiedene Berufe gehören zu unterschiedlichen Gesellschaftsschichten. Zu welchen, sehen Sie durch die Symbole neben dem betreffenden Steuer-Schieberegler.;;;;;;;;;;;
tut_3a_6f;Taxes are set by pulling the slider that correspond to each strata. Taxes are however not without consequences, the more you tax the less money you leave your population with. Next to the tax slider you see a pie chart showing how well the needs of this strata are fulfilled.\nTry to set your tax as low as possible while maintaining a positive balance. Then click next to continue.;Pour définir le montant des impôts, déplacez le curseur correspondant à chaque classe sociale. Mais les impôts ne sont pas sans conséquences. Plus ils sont élevés, moins la population a d'argent. Près du curseur, un graphique indique dans quelle mesure les besoins des différentes classes sociales sont satisfaits.\nTâchez de fixer des impôts aussi bas que possible pour maintenir un bilan positif. Cliquez sur Suivant pour continuer.;Steuern werden eingestellt, indem Sie den Schieberegler für die betreffende Gesellschaftsschicht ziehen. Steuern sind jedoch nicht ohne Konsequenzen: Je mehr Steuern Sie erheben, desto weniger Geld hat Ihre Bevölkerung zur Verfügung. Neben dem Steuer-Schieberegler sehen Sie ein Kuchendiagramm darüber, wie gut die Bedürfnisse der betreffenden Gesellschaftsschicht gedeckt sind.\nVersuchen Sie, Ihre Steuern so niedrig wie möglich zu halten, ohne dass Ihre Bilanz ins Negative rutscht. Klicken Sie nun zum Fortfahren auf Weiter.;;;;;;;;;;;
tut_3a_7;Expenses;Dépenses;Ausgaben;;;;;;;;;;;
tut_3a_8;So what do we do with our taxes? First of all we use it to pay for running our government. There are several types of expenditure such as the military budget and education budget as well as the costs for supplying your armies and colonies.;Alors, que faire de vos impôts ? Tout d'abord, ils servent à payer les frais de fonctionnement de votre gouvernement. Il existe différents types de dépenses comme le budget militaire, le budget de l'éducation et les frais de ravitaillement de vos armées et colonies.;Was sollen wir eigentlich mit unseren Steuern anstellen? Zuallererst bezahlen wir damit die Arbeit unserer Regierung. Es gibt mehrere Ausgabetypen wie den Wehretat und den Bildungshaushalt sowie die Versorgungskosten für Ihre Armeen und Kolonien.;;;;;;;;;;;
tut_3a_9;There are two kinds of expenses. The first one is fixed expenses depending on goods you buy such as military maintenance, these kind of expenses change based on action you do in other parts of the game such as disbanding an army.;Les dépenses se divisent en deux catégories. La première correspond aux dépenses fixes associées aux marchandises que vous achetez, pour l'entretien des armées par exemple. Ce type de dépenses change en fonction des actions effectuées dans les autres aspects du jeu, comme la dispersion d'une armée.;Es gibt zwei verschiedene Arten von Ausgaben> Der erste Ausgabentyp dreht sich um Fixkosten für Güter, die Sie z.B. für die Militär-Instandhaltung einsetzen. Diese ändern sich in Bezug auf Ihre Handlungen in anderen Spielelementen, also wenn sie beispielsweise eine Armee auflösen.;;;;;;;;;;;
tut_3a_10;Secondly there are expenses that can be affected from the budget via sliders, the further right you pull the sliders the more it will cost you.;La deuxième catégorie correspond aux dépenses qui peuvent être affectées à partir du budget via des curseurs. Plus vous déplacez les curseurs vers la droite, plus vous dépensez.;Der zweite Ausgabentyp sind die Ausgaben, die Sie über Schieberegler steuern können. Je weiter Sie die Schieberegler nach rechts ziehen, desto höher sind Ihre Kosten.;;;;;;;;;;;
tut_3a_11;Most of the time you will have to prioritize. Do you need more troops? Increase the military budget. Do you need to expand the bureaucracy? Pull the Administration slider.\nTry pulling the sliders and see the numbers change, notice however that all changes are gradual, if you increase the administrative sliders more people will want to become bureaucrats over time.\nWhen you are done, click Next.;L'important est de vous fixer des priorités. Vous avez besoin de davantage de troupes ? Augmentez le budget militaire. Vous voulez étoffer votre bureaucratie ? Déplacez le curseur d'administration.\nLorsque vous déplacez les curseurs, les chiffres changent, mais les changements sont progressifs. Si vous augmentez les dépenses administratives, avec le temps, vous aurez davantage de bureaucrates.\nCliquez sur Suivant lorsque vous avez terminé.;Die meiste Zeit über müssen Sie Prioritäten setzen. Brauchen Sie mehr Truppen? Erhöhen Sie den Wehretat. Müssen Sie Ihre Bürokratie erweitern, dann ziehen Sie den Verwaltungs-Schieberegler nach rechts.\nProbieren Sie die Schieberegler aus: Wenn Sie sie ziehen, verändern sich die Werte. Beachten Sie aber, dass alle Änderungen schrittweise verlaufen: Wenn Sie den Verwaltungs-Schieberegler nach rechts ziehen, möchten im Laufe der Zeit mehr Menschen Bürokraten werden.\nWenn Sie fertig sind, klicken Sie auf Weiter.;;;;;;;;;;;
tut_3a_18;Balance your budget;Équilibre du budget;Gleichen Sie Ihren Haushalt aus;;;;;;;;;;;
tut_3a_19;Belgium needs a balanced budget. You achieve this by matching expenses and income. For every slider you pull there is a trade off however, higher taxes will cost your people, lower expenses will hurt your governments finances.;La Belgique a besoin d'un budget équilibré. Pour ce faire, vos dépenses ne doivent pas dépasser vos recettes. Toutefois, chaque curseur déplacé entraîne un compromis : des impôts trop élevés coûteront cher à votre population et des dépenses trop faibles se répercuteront sur les finances de votre gouvernement.;Belgien benötigt einen ausgeglichenen Haushalt. Dies erreichen Sie durch Angleichung von Ausgaben und Einnahmen. Das Ziehen jedes Schiebereglers ist für Sie aber mit Konsequenzen verbunden: Höhere Steuern greifen Ihrer Bevölkerung in die Taschen, niedrigere Ausgaben schaden Ihrer Staatskasse.;;;;;;;;;;;
tut_3a_19a;If your budget is not balanced and our available money runs out, we will automatically take a loan. For now let's try to balance your budget. When you feel happy with it, click next.;Si votre budget n'est pas équilibré et que vous êtes à court d'argent, un emprunt est automatiquement souscrit pour vous. Pour le moment, essayez d'équilibrer votre budget, puis cliquez sur Suivant.;Wenn unser Haushalt nicht ausgeglichen ist und uns das Geld ausgeht, nehmen wir automatisch ein Darlehen auf. Fürs erste konzentrieren wir uns nun aber auf das Ausgleichen Ihres Haushalts. Wenn Sie zufrieden sind, klicken Sie auf Weiter.;;;;;;;;;;;
tut_3a_20;Loans;Emprunts;Darlehen;;;;;;;;;;;
tut_3a_21;When your economy needs a short term boost you can always borrow money. These money comes from pops that have a surplus and store these money in the national bank.;Si votre économie a besoin d'un coup de pouce temporaire, vous pouvez emprunter de l'argent. Cet argent est prêté par les POP qui ont placé leurs économies à la banque nationale.;Wenn Ihre Wirtschaft eine schnelle Geldspritze benötigt, können Sie stets ein Darlehen aufnehmen. Dieses Geld kommt von den Bevs, die etwas Geld übrig haben und dieses in Ihrer Nationalbank sparen.;;;;;;;;;;;
tut_3a_21a;When you take a loan the money will first come from your own pops and then from pops in other nations.;Lorsque vous souscrivez un emprunt, l'argent est d'abord fourni par vos POP, puis par d'autres nations.;Wenn Sie ein Darlehen aufnehmen, kommt das Geld zuerst von Ihren eigenen Bevs, danach von den Bevs anderer Nationen.;;;;;;;;;;;
REMOVE_tut_3a_21b;Try to take a loan by pressing the take loan button, pulling the slider till you have an amount you like and press Next.;Pour souscrire un emprunt, cliquez sur le bouton Emprunter, déplacez le curseur jusqu'au montant de votre choix, puis cliquez sur Suivant.;Versuchen Sie nun, über die Schaltfläche Darlehen aufnehmen ein Darlehen aufzunehmen. Ziehen Sie den Schieberegler, bis Sie den gewünschten Betrag sehen und klicken Sie dann auf Weiter.;;;;;;;;;;;
tut_3a_22;Loans;Emprunts;Darlehen;;;;;;;;;;;
tut_3a_23;You have now taken a loan. You can see the your total debt has increased by the amount you borrowed. Also note the interest value, this will be your daily interest payment on your loan.\nInterest is expensive however, so we should now pay back our loans. Press the Repay loan button and then pull the slider all the way to the right before you press OK;Vous venez de souscrire un emprunt. Notez que votre dette totale a augmenté à hauteur du montant que vous avez emprunté. Notez également la valeur Intérêts : il s'agit du montant des intérêts quotidiens associés à votre emprunt.\nLes intérêts étant élevés, mieux vaut rembourser votre emprunt tout de suite. Cliquez sur le bouton Rembourser, déplacez le curseur tout à droite et cliquez sur OK.;Wir haben jetzt ein Darlehen aufgenommen. Sie können sehen, dass sich Ihre Gesamtschulden gerade um den Betrag des aufgenommenen Darlehens erhöht haben. Beachten Sie auch den Zinswert. Dies sind Ihre täglichen Zinszahlungen für Ihr Darlehen.\nDa Zinsen teuer sind, sollten wir unsere Darlehen zügig zurückzahlen. Klicken Sie die Schaltfläche Darlehen tilgen und ziehen Sie den Schieberegler dann ganz nach rechts. Klicken Sie dann auf OK.;;;;;;;;;;;
######################################################################;;;;;;;;;;;;;;x
##### Technology;;;;;;;;;;;;;;x
######################################################################;;;;;;;;;;;;;;x
tut_4a_1;Technology;Technologie;Technologie;;;;;;;;;;;
tut_4a_2;To move forward in the world you need technology. Technology improves everything from your army to your industry. To manage technology, open the technology screen.;Pour vous imposer sur la scène internationale, vous avez besoin de technologie. La technologie améliore tout, de votre armée à votre industrie. Pour gérer la technologie, ouvrez l'écran Technologie.;Um es in der Welt zu etwas bringen, benötigen Sie Technologie. Technologie verbessert alles, von Ihrer Armee bis zu Ihrer Industrie. Zur Verwaltung Ihrer Technologien rufen Sie nun den Technologiebildschirm auf.;;;;;;;;;;;
tut_4a_3;The Technology Screen;L'écran Technologie;Der Technologiebildschirm;;;;;;;;;;;
