UKR_hms_government;The Hetmanate;The Hetmanate;The Hetmanate;;;;;;;;;;;x;;;;;;;;;;;;;;;
UKR_prussian_constitutionalism;The Hetmanate;The Hetmanate;The Hetmanate;;;;;;;;;;;x;;;;;;;;;;;;;;;
UZB;Uzbekistan;Ouzbekistan;Uzbekistan;;;;;;;;;;;x;;;;;;;;;;;;;;;
UZB_absolute_monarchy;Samarkand;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
UZB_ADJ;Uzbek;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
UZB_feudal_monarchy;Samarkand;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
VEN_democracy;The San Marco's Republic;The San Marco's Republic;The San Marco's Republic;;;;;;;;;;;x;;;;;;;;;;;;;;;
VEN_democracy;San Marco's Republic;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
VEN_fascist_dictatorship;Serenissima;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
VIJ;Vijayanagar;Vijayanagar;Vijayanagar;;;;;;;;;;;x;;;;;;;;;;;;;;;
VIJ_ADJ;Vijayanagara;Vijayanagar;Vijayanagarisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
VIN;Vinland;Vinland;Vinland;;;;;;;;;;;x;;;;;;;;;;;;;;;
VIN_ADJ;Vinlandic;Vinlandais;Vinländisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
WES;Westphalia;Westphalie;Westfalen;;;;;;;;;;;x;;;;;;;;;;;;;;;
WES_ADJ;Westphalian;Westphalien;Westfälisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
WLS;Wales;Pays de Galles;Wales;;;;;;;;;;;x;;;;;;;;;;;;;;;
WLS_ADJ;Welsh;Gallois;Walisisch;;;;;;;;;;;x;;;;;;;;;;;;;;;
WTT;Wattara;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
WTT_ADJ;Wattara;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
WUX;Wu;Wu;Wu;;;;;;;;;;;x;;;;;;;;;;;;;;;
WUX_ADJ;Wu;Wu;Wu;;;;;;;;;;;x;;;;;;;;;;;;;;;
WUY;Wuyue;Wuyue;Wuyue;;;;;;;;;;;x;;;;;;;;;;;;;;;
WUY_ADJ;Wuyuan;Wuyuen;Wuyuan;;;;;;;;;;;x;;;;;;;;;;;;;;;
XBI;Tangut;Tangut;Tangut;;;;;;;;;;;x;;;;;;;;;;;;;;;
XBI_ADJ;Tangut;Tangut;Tangut;;;;;;;;;;;x;;;;;;;;;;;;;;;
XHO;Xhosa;Xhosa;Xhosa;;Kosoj;;;;;;;;;x;;;;;;;;;;;;;;;
XHO_ADJ;Xhosa;Xhosa;Xhosa;;;;;;;;;;;x;;;;;;;;;;;;;;;
XHO_democracy;Xhosaland;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
YKT;Yakutia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
YKT_ADJ;Yakut;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
YOL;Yolngu;Yolngu;Yolngu;;;;;;;;;;;x;;;;;;;;;;;;;;;
YOL_ADJ;Yolngui;Yolngu;Yolngu;;;;;;;;;;;x;;;;;;;;;;;;;;;
YUC;Mayapan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
YUC_ADJ;Mayan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
ZAP;Oaxaca;Zapotec;Zapotec;;;;;;;;;;;x;;;;;;;;;;;;;;;
ZAP_ADJ;Zapoteca;Zapoteca;Zapoteca;;;;;;;;;;;x;;;;;;;;;;;;;;;
ZIM;Mutapa;Mutapa;Mutapa;;;;;;;;;;;x;;;;;;;;;;;;;;;
ZIM;Mutapa;Mutapa;Mutapa;Mutapa;;;;;;;;;;x;;;;;;;;;;;;;;;
ZIM_ADJ;Mutapan;Mutapan;Mutapan;;;;;;;;;;;x;;;;;;;;;;;;;;;
ZIM_ADJ;Mutapan;Mutapan;Mutapan;;Mutapan;;;;;;;;;x;;;;;;;;;;;;;;;
ZND;Kerman;Kerman;Kerman;;;;;;;;;;;x;;;;;;;;;;;;;;;
ZND;Zand Dynasty;Zand Dynasty;Zand Dynasty;;;;;;;;;;;x;;;;;;;;;;;;;;;
ZND_ADJ;Zandi;Zandi;Zandi;;;;;;;;;;;x;;;;;;;;;;;;;;;
ZND_ADJ;Zandi;Zandi;Zandi;;;;;;;;;;;x;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;x
