#Tech and invention localisation;;;;;;;;;;;;;;
modern_cruisers;Modern Cruisers;Croiseurs modernes;Moderne Kreuzer;;;;;;;;;;;
modern_cruisers_desc;Further refinements of cruiser design in the interwar period including increases in armour and in the number of guns, both main and anti-aircraft armament.;La période de l'entre-deux-guerres permit d'améliorer encore les croiseurs en termes de blindage et d'armement, principal et antiaérien à la fois.;Zu den Verbesserungen des Kreuzer-Designs in der Zwischenkriegszeit gehörten stärkere Panzerungen und zusätzliche Geschütze (Hauptbewaffnung und Flak).;;;;;;;;;;;
advanced_battlecruisers;Advanced Battlecruisers;Croiseurs cuirassés avancés;Fortschrittliche Schlachtkreuzer;;;;;;;;;;;
advanced_battlecruisers_desc;In the immediate aftermath of the First World War, many battlecruisers under construction were scrapped or converted to aircraft cruisers. Those battlecruisers that remained were refitted with improved main armament and enhanced armour protection.;Au lendemain de la Première Guerre mondiale, de nombreux croiseurs cuirassés en cours de construction furent mis au rebut ou transformés en croiseurs. Les croiseurs cuirassés restants furent dotés d'un armement et d'un blindage renforcés.;Kurz nach dem Ende des ersten Weltkriegs wurden viele im Bau befindliche Schlachtkreuzer verschrottet oder zu Flugzeugkreuzern umgebaut. Die verbliebenen Schlachtkreuzer wurden mit besseren Geschützen und Panzerungen modernisiert.;;;;;;;;;;;
advanced_battleships;Advanced Battleships;Cuirassés avancés;Fortschrittliche Schlachtschiffe;;;;;;;;;;;
advanced_battleships_desc;The experiences of the First World War lead to a series of design improvements for battleships, including a more effective use of armour protection to defend against plunging fire, improved protection against torpedoes, the widespread use of oil-driven propulsion, and further refinements in armament and fire control. Though few battleships were constructed in the first years after the First World War, due to economic constraints and treaty limitations, existing battleships were refitted to incorporate these advances in design.;;Die im ersten Weltkrieg gesammelten Erfahrungen führten zu einer Reihe von Verbesserungen am Schlachtschiff-Design. Dazu gehörten der verbesserte Einsatz von Panzerschutz gegen Steilfeuer, besserer Torpedoschutz, die ausgedehnte Verwendung von Verbrennungsmotoren und weitere Verbesserungen in den Bereichen Bewaffnung und Feuerleitsysteme. Obwohl in den ersten Jahren nach dem ersten Weltkrieg wegen der allgemeinen Wirtschaftslage und vertraglicher Einschränkungen nur wenige Schlachtschiffe gebaut wurden, modernisierte man bereits existierende Schlachtschiffe mit diesen Neuerungen.;;;;;;;;;;;
modern_battleships;Modern Battleships;Cuirassés modernes;Moderne Schlachtschiffe;;;;;;;;;;;
modern_battleships_desc;A new generation of battleships was designed in the 1930s, which included improved armament, particularly with respect to anti-aircraft armament, enhanced armour protection, and an increased speed of on average 28 knots.;Dans les années 1930, une nouvelle génération de cuirassés a vu le jour avec notamment des améliorations en termes d'armement, antiaérien plus particulièrement, de blindage et de vitesse (28 nœuds en moyenne).;In den 1930er Jahren wurde eine völlige neue Schlachtschiffgeneration entworfen. Neu waren die verbesserte Bewaffnung, besonders hinsichtlich der Flugabwehrfähigkeiten, die verbesserte Panzerung und die Erhöhung der Maximalgeschwindigkeit auf durchschnittlich 28 Knoten.;;;;;;;;;;;
advanced_submarines;Advanced Submarines;Sous-marins avancés;Fortschrittliche U-Boote;;;;;;;;;;;
advanced_submarines_desc;The lessons learned from submarine warfare during the First World War were applied to submarine construction in the 1920s and 1930s, further enhancing the submarine as a weapon of naval warfare.;Les enseignements tirés de la guerre sous-marine du premier conflit mondial furent appliqués à la construction de sous-marins dans les années 1920 et 1930 et renforcèrent le sous-marin en tant qu'arme de la guerre navale.;Die Erfahrungen des ersten Weltkriegs flossen in den 1920er und 1930er Jahren in den U-Boot-Bau ein, wodurch diese Schiffe für die Seekriegsführung noch bedeutender wurden.;;;;;;;;;;;
modern_battlecruisers;Modern Battlecruisers;Croiseurs cuirassés modernes;Moderne Schlachtkreuzer;;;;;;;;;;;
modern_battlecruisers_desc;Battlecruiser design underwent a brief renaissance in the 1930s as several naval powers built new battlecruisers designed either to raid enemy shipping or to hunt down and sink enemy commerce raiders. Better armour protection was achieved without a significant reduction in speed, and presaged the future development of the fast battleship.;;Schlachtkreuzer erlebten in den 1930er Jahren eine kurze Renaissance, als mehrere Seemächte neue Schlachtkreuzer bauten, die für die Jagd auf feindliche Handelsschiffe oder Handelszerstörer ausgelegt waren. Trotz besserer Panzerung waren diese Schlachtkreuzer fast so schnell wie ihre Vorgänger, was bereits die Entwicklung schneller Schlachtschiffe andeutete.;;;;;;;;;;;
optical_rangefinders;Optical Rangefinders;Télémètres optiques;Optische Entfernungsmesser;;;;;;;;;;;
optical_rangefinders_desc;This was instruments that made it possible to exactly measure the range from the gun to the enemy vessel and it vastly improved hit chances.;Ces instruments permettaient de mesurer avec exactitude la distance entre de la cible, améliorant ainsi considérablement la précision de tir.;Dies waren Instrumente, mit denen man die Entfernung zwischen Geschütz und Feindschiff exakt bestimmen und so die Trefferwahrscheinlichkeit erhöhen konnte.;;;;;;;;;;;
gyrostabilized_fire_control;Gyrostabilized Fire Control;Conduite de tir gyrostabilisée;Gyroskopische Feuerleitsysteme;;;;;;;;;;;
gyrostabilized_fire_control_desc;This inventions made fire control and corrections of hits much easier and faster and increased the speed of fire as well as the hit propability.;Cette invention a facilité la conduite de tir et les corrections de tir, améliorant la cadence et la précision des tirs. ;Diese Erfindung vereinfachte und beschleunigte die Zielerfassung und Beschusskorrektur stark und erhöhte sowohl die Feuergeschwindigkeit als auch die Trefferwahrscheinlichkeit.;;;;;;;;;;;
torpedo_gyroscope;Torpedo Gyroscope;Gyroscope pour torpille;Torpedo-Gyroskop;;;;;;;;;;;
torpedo_gyroscope_desc;This invention turned torpedoes into reliable weapons. It vastly decreased torpedoes form malfunctioning by the movement of waterlayers.;Cette invention fit des torpilles une arme fiable. Elle diminua considérablement le risque de défaillance des torpilles dû au mouvement des couches d'eau.;Diese Erfindung machte Torpedos zu zuverlässigen Waffen. Sie verringerte durch Wasserbewegungen bedingte Torpedoausfälle drastisch.;;;;;;;;;;;
sea_mine_equipment;Sea Mine Equipment;Équipement de minage;Seeminenausrüstung;;;;;;;;;;;
sea_mine_equipment_desc;At this point efficienct equipment made it possible to make special vessels that could mine or remove mines from the sea. Mines limited the movement of the enemy and could be very dangerous especially at night or bad weather.;L'introduction d'un équipement efficace a permis de construire des navires spécialisés dans le minage ou le déminage en mer. Les mines limitaient les déplacements de l'ennemi et représentaient un danger réel, surtout de nuit ou par mauvais temps.;Zu diesem Zeitpunkt konnten Spezialschiffe mit effizienten Ausrüstungen bestückt werden, mit denen sie im Meer Minen legen und aufnehmen konnten. Minen schränkten die Bewegungen des Feindes ein und konnten besonders bei Nacht oder bei schlechtem Wetter sehr gefährlich sein.;;;;;;;;;;;
self_propelled_torpedoes;Self-propelled Torpedoes;Torpilles autopropulsées;Torpedos mit Selbstantrieb;;;;;;;;;;;
self_propelled_torpedoes_desc;This new type of torpedo enabled a ship to fire and run. The torpedo would then travel toward its target on its own. They were though still only guided at the moment of firing so it was still tricky to hit.;Ce nouveau type de torpilles permettait à un bateau de tirer et de s'enfuir. La torpille suivait sa route toute seule. Elles demeuraient cependant dépourvues de guidage et suivaient la direction imprimée au lancement, ce qui ne facilitait pas les tirs.;Dieser neue Torpedotyp ermöglichte Schiffen, direkt nach Abschuss abzudrehen. Der Torpedo fand dann eigenständig ins Ziel. Da die einzige Zielausrichtung beim Abschuss stattfand, waren Treffer aber immer noch schwierig.;;;;;;;;;;;
armour_piercing_projectiles;Armour Piercing Projectiles;Projectiles perforants;Panzerbrechende Granaten;;;;;;;;;;;
armour_piercing_projectiles_desc;These projectile were specially developed to penetrate the thick armor plates of the capital ships. This invention opened up an evolution of new projectiles as a countermeasure to the ever increasing thickness of the plates.;Ces projectiles étaient conçus spécialement pour percer l'épais blindage des navires majeurs. Cette invention a ouvert la voie au développement de nouveaux projectiles destinés à faire face à des blindages de plus en plus épais.;Diese Granaten wurden speziell zur Durchdringung der dicken Panzerplatten von Großkampfschiffen entwickelt. Diese Erfindung begann eine Entwicklungswelle neuer Granaten, um auf die ständig zunehmende Dicke der Panzerplatten eine passende Antwort zu finden.;;;;;;;;;;;
armour_piercing_exploding_projectiles;Armour Piercing Exploding Projectiles;Projectiles explosifs perforants;Panzerbrechende Sprenggranaten;;;;;;;;;;;
armour_piercing_exploding_projectiles_desc;These projectile were specially developed to penetrate the thick armor plates of the capital ships. This invention opened up an evolution of new projectiles as a countermeasure to the ever increasing thickness of the plates.;Ces projectiles étaient conçus spécialement pour percer l'épais blindage des navires majeurs. Cette invention a ouvert la voie au développement de nouveaux projectiles destinés à faire face à des blindages de plus en plus épais.;Diese Granaten wurden speziell zur Durchdringung der dicken Panzerplatten von Großkampfschiffen entwickelt. Diese Erfindung begann eine Entwicklungswelle neuer Granaten, um auf die ständig zunehmende Dicke der Panzerplatten eine passende Antwort zu finden.;;;;;;;;;;;
armoured_turrets;Armoured Turrets;Tourelles blindées;Panzerdrehtürme;;;;;;;;;;;
armoured_turrets_desc;By armouring the gun turrets the ship became less vulnerable to hits that made it unable to defend itself.;Blinder les tourelles de canons a rendu les navires moins vulnérables aux tirs susceptibles de les désarmer.;Durch die Panzerung der Geschütztürme von Schiffen wurden diese weniger verwundbar gegen Treffer, die ihre Verteidigungsfähigkeit eliminierten.;;;;;;;;;;;
bomb_guns;Bomb Guns;Canons à bombes;Steilfeuerkanonen;;;;;;;;;;;
bomb_guns_desc;These guns fired in a 45 degree angle and shot bombs which was to penetrate the deck of the enemy vessel. The deck was often less armoured than other parts.;Ces canons tiraient à 45° des bombes destinées à pénétrer le pont des navires ennemis car le blindage du pont était souvent moins épais.;Diese Geschütze feuerten in 45 Grad-Winkeln Granaten ab, die die Decks von Feindschiffen durchschlagen sollten, die meist weniger als andere Schiffsteile gepanzert waren.;;;;;;;;;;;
rifled_guns;Rifled Guns;Canons rayés;Geschütze mit Zug;;;;;;;;;;;
rifled_guns_desc;This improvement of the guns made them shoot longer and with much better accuracy as the projectiles revolved around their centrepoint.;Cette amélioration des canons a augmenté la portée et la précision en imprimant une rotation au projectile.;Diese Geschütze gaben dem abgefeuerten Projektil einen Drall um ihre Längsachse, wodurch die Geschossflugbahn stabilisiert wurde. Deshalb konnten diese Geschütze weiter und viel genauer feuern.;;;;;;;;;;;
quick_firing_guns;Quick-Firing Guns;Canons à tirs rapides;Schnellfeuergeschütze;;;;;;;;;;;
quick_firing_guns_desc;Developments such as breech-loading, cartridges and recoil buffering have permitted low-calibre guns to achieve a very high rate of fire, making them supreme weapons at close range.;Developments such as breech-loading, cartridges and recoil buffering have permitted low-calibre guns to achieve a very high rate of fire, making them supreme weapons at close range.;Developments such as breech-loading, cartridges and recoil buffering have permitted low-calibre guns to achieve a very high rate of fire, making them supreme weapons at close range.;;;;;;;;;;;
armoured_citadels;Armoured Citadels;Citadelles blindées;Gepanzerte Zitadellen;;;;;;;;;;;
armoured_citadels_desc;These were huge armored platforms containing several guns which became less vulnerable to hits that could make the ship unable to defend itself.;Il s'agissait d'énormes plates-formes blindées abritant plusieurs canons et diminuant la vulnérabilité des bâtiments aux tirs susceptibles de les désarmer.;Dies waren riesige gepanzerte Plattformen, auf denen mehrere Geschütze montiert waren. Dadurch wurde die Anfälligkeit gegen Geschütztreffer reduziert.;;;;;;;;;;;
heavy_caliber_guns;Heavy Caliber Guns;Canons de gros calibre;Großkalibrige Geschütze;;;;;;;;;;;
heavy_caliber_guns_desc;At this point a new evolution in the caliber of guns had happened. The new behemots of massdestruction could smash through the armour of everything but the largest of capital ships.;À cette époque, le calibre des canons augmenta de manière significative. Ces nouveaux monstres pouvaient pénétrer n'importe quel blindage à l'exception de ceux des plus importants bâtiments majeurs.;Zu diesem Zeitpunkt hatte eine neue Entwicklungswelle großkalibriger Geschütze begonnen. Diese neuen Ungeheuer der Massenvernichtung konnten bis auf die Panzerungen der schwersten Großkampfschiffe alle Panzerungen durchschlagen.;;;;;;;;;;;
on_board_recon_aircraft;On-Board Recon Aircraft;Avions de reconnaissance embarqués;Bordaufklärungsflugzeug;;;;;;;;;;;
on_board_recon_aircraft_desc;By adding small flying machines on top of the turrets the ship could get much better reconnaissance. Later on these aircraft would be equipped with machineguns and bombs and eventually become dive bombers.;En plaçant de petits avions au-dessus des tourelles, les navires ont bénéficié d'une bien meilleure reconnaissance. Plus tard, ces avions furent équipés de mitrailleuses et de bombes et évoluèrent en bombardiers en piqué.;Durch die Aufrüstung mit kleinen Aufklärungsflugzeugen konnten Schiffe viel bessere Aufklärung betreiben. Diese Aufklärungsflugzeuge wurden später mit Maschinengewehren und Bomben ausgerüstet und schließlich zu Sturzkampfbombern weiterentwickelt.;;;;;;;;;;;
gun_hydraulics;Gun Hydraulics;Hydraulique d'artillerie;Geschützhydraulik;;;;;;;;;;;
gun_hydraulics_desc;By adding hydraulics the gun turrets could be moved quicker and thus aiming took less time, but also the reloading system could be mechanized by hydraulics which made firing speed faster.;En utilisant un système hydraulique, on a pu accélérer le pointage et le rechargement des pièces en tourelle.;Durch die Ausrüstung mit Hydrauliksystemen konnten sich Geschütztürme schneller drehen, was die Zielerfassungsdauer reduzierte. Durch die Mechanisierung des Ladesystems mit Hydraulik konnte auch die Feuergeschwindigkeit erhöht werden.;;;;;;;;;;;
heavy_armour_plates;Heavy Armour Plates;Blindage épais;Schwere Panzerplatten;;;;;;;;;;;
heavy_armour_plates_desc;By adding extra heavy armor plates to the ship it not only got better protection, but it also gave extra protection against special ordonnance as armor piercing projectiles and torpedoes.;En ajoutant du blindage lourd à un navire, on a pu accroître sa protection générale et introduire une protection spécialisée contre les torpilles et les projectiles perforants.;Durch die Ausrüstung von Schiffen mit schweren Panzerplatten wurde nicht nur deren allgemeiner Schutz erhöht, sondern auch die Widerstandsfähigkeit gegen Spezialprojektile wie panzerbrechende Granaten und Torpedos verbessert.;;;;;;;;;;;
large_hull_form;Large Hull Form;Coque large;Großer Schiffsrumpf;;;;;;;;;;;
large_hull_form_desc;By making the hull bigger and broader the ship could be equipped with bigger guns and also bigger machinery without loosing stability. The better engines also compensated for the increased weight of the ship.;En construisant des coques plus vastes et plus larges, on a pu équiper les bateaux de canons plus lourds et augmenter la taille des machines sans nuire à leur stabilité. Les moteurs plus puissants compensaient l'excédent de poids.;Durch die Vergrößerung und Verbreiterung des Schiffsrumpfes konnten Schiffe mit größerkalibrigen Geschützen und stärkeren Antriebssystemen ausgerüstet werden, ohne dadurch Stabilität einzubüßen. Die besseren Motoren kompensierten auch das erhöhte Gesamtgewicht der Schiffe.;;;;;;;;;;;
wireless;Wireless;Technologie sans fil;Drahtlose Kommunikation;;;;;;;;;;;
wireless_desc;An important development in naval warfare in the early-20th century was the wireless, or radio communications. This allowed naval headquarters to communicate with fleets at sea in order to give updated orders, and also allowed admirals to communicate much more effectively with individual warships in their fleets, in comparison with older methods such as signal flags. However, one drawback of wireless was that it was also possible for the enemy to listen in on wireless communications, and soon the major navies would establish organizations to glean valuable intelligence from enemy communications.;;Eine wichtige Entwicklung in der Seekriegsführung des frühen 20. Jahrhunderts war die drahtlose Kommunikation mit Funkgeräten. Dank dieser Innovation konnten die Oberkommandos der Seestreitkräfte ihre Flotten auf hoher See erreichen und ihnen neue Befehle übermitteln. Außerdem konnten Admiräle im Vergleich zum veralteten Signalflaggensystem nun mit einzelnen Kriegsschiffen in ihren Flotten effizienter kommunizieren. Ein Nachteil der drahtlosen Kommunikation war jedoch, dass sie vom Feind mitgehört werden konnte. Viele große Seestreitkräfte stellten deshalb schon bald Spezialabteilungen zum Abfangen des feindlichen Funkverkehrs auf.;;;;;;;;;;;
advanced_fire_control;Advanced Fire Control;Conduite de tir avancée;Fortschrittliche Feuerleitsysteme;;;;;;;;;;;
advanced_fire_control_desc;Advances in main armament and warship construction resulted in capital ships with more and larger main guns, capable of firing shells over great distances. It became increasingly important to simultaneously develop advanced methods of measuring where shells landed and deriving from these observations accurate measurements of where the main guns should be aimed in order to achieve hits on enemy warships.;;Fortschritte bei der Hauptbewaffnung und dem Kriegsschiffsbau führten zum Bau von Großkampfschiffen mit mehr und großkalibrigeren Geschützen, die den Feind über große Distanzen hinweg beschießen konnten. Es wurde zunehmend wichtiger, gleichzeitig auch fortschrittliche Berechnungsmethoden dafür zu entwickeln, wo abgeschossene Granaten landeten, und mit diesen Daten die genaue Geschützausrichtung zum Beschuss feindlicher Kriegsschiffe zu ermitteln.;;;;;;;;;;;
15_inch_main_armament;15-inch Main Armament;Armement principal 15 pouces;15-Zoll-Hauptgeschütze;;;;;;;;;;;
15_inch_main_armament_desc;The main armament of the first dreadnoughts consisted in most cases of 12-inch or 13.5-inch guns, but modern navies soon began to desire a larger calibre main armament. This resulted in later battleships being armed with 15-inch or 16-inch main guns, which had significantly greater destructive power and range than their predecessors.;;Die Hauptbewaffnung der ersten Dreadnoughts bestand meistens aus 12- oder 13,5-Zoll-Geschützen, moderne Seestreitkräfte verlangte es aber schon bald nach einer großkalibrigeren Hauptbewaffnung. Dies führte dazu, dass spätere Schlachtschiffe mit 15- oder 16-Zoll-Hauptgeschützen bewaffnet wurden, die weitaus größere Zerstörungskraft und Reichweite als ihre Vorgänger hatten.;;;;;;;;;;;
night_training;Night Training;Entraînement nocturne;Nachtmanöver;;;;;;;;;;;
night_training_desc;By training large formations at night the preformance of the naval units under harsh conditions improved and made naval leaders better accustomed to the special tactical situations at night or in fog.;L'entraînement de nuit de vastes formations a permis d'améliorer les performances des unités navales en conditions difficiles. Les commandants ont aussi pu s'habituer aux conditions tactiques particulières de la nuit et du brouillard.;Nachtmanöver mit großen Schiffsverbänden steigerten die Leistungsfähigkeit der Marineeinheiten unter harten Bedingungen und bereiteten Marinekommandeure besser auf die besonderen taktischen Bedingungen in der Nacht und bei Nebel vor.;;;;;;;;;;;
enemy_plotting_cards;Enemy Plotting Cards;Fiches d'identification de l'ennemi;Feindschiffskarten;;;;;;;;;;;
enemy_plotting_cards_desc;These cards held the full performance and picture of each enemy ship class. This made it easier to know what one was fighting, what its maximum speed was, its main armament etc. This made it much easier to make decisions both on the bridge and out on the combat stations.;;Diese bebilderten Karten zeigten sämtliche Leistungsdaten aller feindlichen Schiffsklassen. So konnte man einfach ermitteln, welchen Gegner man vor sich hatte, was seine Maximalgeschwindigkeit und Hauptbewaffnung war usw. Dies erleichterte die Entscheidungsfindung auf der Brücke und auf den Kampfstationen ungemein.;;;;;;;;;;;
target_hit_profile_analysis;Target Hit Profile Analysis;Analyse de profil de cible;Beschussanalyse;;;;;;;;;;;
target_hit_profile_analysis_desc;This was a analysis of the attributes of the enemy target to see where to hit and with what type of ammunition to get the best effect.;Il s'agissait des analyses des caractéristiques des unités ennemies, permettant de savoir où tirer et avec quel type de munitions pour obtenir un effet maximal.;Diese Analyse studierte die Eigenschaften von Feindzielen, um die optimalen Trefferbereiche und den bestgeeignetsten Munitionstyp zu ermitteln.;;;;;;;;;;;
hit_evaluation_reports;Hit Evaluation Reports;Rapport d'évaluation de tir;Trefferberichte;;;;;;;;;;;
hit_evaluation_reports_desc;By introducing a system where at least one man at each gun and  forward observers reported the effects of barrages, the hit probability increased considerably.;On a pu améliorer la précision des tirs d'artillerie en instaurant un système permettant de transmettre à toutes les pièces, et même à d'autres postes, les informations sur les effets des tirs précédents.;Durch die Einführung eines Systems, bei dem mindestens ein Mitglied jeder Geschützmannschaft und vorgeschobene Beobachter die Effekte von Beschüssen berichtete, wurde die Trefferquote deutlich erhöht.;;;;;;;;;;;
empirical_interdiction_reports;Empirical Interdiction Reports;Rapports empiriques d'interdiction;Empirische Abriegelungsberichte;;;;;;;;;;;
empirical_interdiction_reports_desc;By measuring sealegs and speed of both enemy and friendly ships and earlier behaviour of the enemy. It was possible to opimize where and when to interdict the enemy and also to get realistic forecast of possible enemy interdictions.;;Durch die Ausmessung von Einsatzreichweiten und der Geschwindigkeit von feindlichen wie eigenen Schiffen sowie der Berücksichtigung des früheren Feindverhaltens war es möglich, optimale Abriegelungspunkte zu ermitteln und auch die Positionen möglicher feindlicher Abriegelungsversuche realistisch vorauszubestimmen.;;;;;;;;;;;
naval_strike_success_criterium;Naval Strike Success Criterium;Critère de réussite d'une frappe navale;Marineeinsatz-Erfolgskriterien;;;;;;;;;;;
naval_strike_success_criterium_desc;By measuring sealegs and speed of both enemy and friendly ships and earlier behaviour of the enemy. It was possible to opimize where and when to strike at the enemy and also to get realistic forecast of possible enemy strikes.;;Durch die Ausmessung von Einsatzreichweiten und der Geschwindigkeit von feindlichen wie eigenen Schiffen sowie der Berücksichtigung des früheren Feindverhaltens war es möglich, optimale Angriffszeitpunkte und -positionen zu ermitteln und auch mögliche feindliche Angriffe realistisch vorauszubestimmen.;;;;;;;;;;;
underway_refueling;Underway Refueling;Ravitaillement en mer;Hochseebetankung;;;;;;;;;;;
underway_refueling_desc;By introducing special supply vessels naval units could replenish at sea and thus get their endurance vastly improved.;En utilisant des navires logistiques spécialisés, les unités navales ont pu se ravitailler à la mer et augmenter considérablement la durée de leurs opérations.;Durch die Einführung spezieller Versorgungsschiffe konnten Marineeinheiten ihren Nachschub auf hoher See auffüllen und dementsprechend deutlich längere Einsätze fahren.;;;;;;;;;;;
ammunition_conservation_system;Ammunition Conservation System;Économie des munitions;Munitions-Einsparsystem;;;;;;;;;;;
ammunition_conservation_system_desc;This was the combination of premeasured firing speed and area hit differentiators. It enabled the gun to fire optimized to get the best hit picture at the lowest ammunition usage rates.;En combinant les mesures de cadence de tir et les différentiels de zones d'impact, on a pu optimiser les tirs et améliorer le rapport efficacité/dépense en munitions.;Dies war die Kombination aus vorausberechneter Feuergeschwindigkeit und Trefferbereichsermittlung. Dieses System ermöglichte Geschützen, mit geringstmöglichem Munitionsverbrauch bestmögliche Treffer zu erzielen.;;;;;;;;;;;
radio_telegraphy;Radio Telegraphy;Radiotélégraphie;Funktelegrafie;;;;;;;;;;;
radio_telegraphy_desc;The introduction of radio telegraphy revolutionized the mobility at sea as ships no longer needed to wait for orders to come by other ships or by flag signaling.;L'apparition de la radiotélégraphie a révolutionné la mobilité en mer, les navires n'ayant plus à attendre qu'un autre navire ou des pavillons de signalisation leur communiquent leurs ordres.;Die Einführung der Funktelegrafie revolutionierte die Mobilität zur See, da Schiffe nicht mehr auf Befehle warten mussten, die von anderen Schiffe mit Flaggensignalen übermittelt wurden.;;;;;;;;;;;
political_lobbying;Political Lobbying;Lobby politique;Politische Lobbyarbeit;;;;;;;;;;;
political_lobbying_desc;By having high ranking officers attending politicians and being experts in defense commissions etc the Navy could easily have a strong influence over the political decisions concerning the defense and the security policy.;Mettre en place des officiers de haut rang auprès des politiciens et dans les commissions de la défense a permis à la marine d'influer lourdement sur les décisions politiques concernant la défense et la sécurité nationale.;Durch den Kontakt hochrangiger Offiziere mit Politikern und Experten im Umgang mit Verteidigungsausschüssen aus den eigenen Reihen konnte die Marine mit Leichtigkeit starken Einfluss auf politische Entscheidungen bezüglich Verteidigungsfragen und Sicherheitspolitik ausüben.;;;;;;;;;;;
military_political_decision_making;Military-Political Decision-making;Prise de décision politico-militaire;Militärisch-politische Entscheidungsfindung;;;;;;;;;;;
military_political_decision_making_desc;In wartime an influential Navy that had lobbied for their cause for a long time could get full control not only over the excecution of the war, but also over the resource management of the country. This could basically be called a Military Dictatorship governed by the Admirality.;;Zu Kriegszeiten konnte eine einflussreiche Marine, die für ihre Sache lange Zeit Lobbyarbeit geleistet hatte, nicht nur die völlige Kontrolle über die Kriegsführung übernehmen, sondern auch über die Ressourcenverwaltung des Landes. Dies konnte im Grunde eine Militärdiktatur unter Führung der Admiralität genannt werden.;;;;;;;;;;;
local_military_government;Local Military Government;Administration militaire locale;Lokale Militärregierung;;;;;;;;;;;
local_military_government_desc;In a highly militarized society, or a normal society in war, often needed not only military-civilian cooperation boards on a local level, but sometimes most of the local government could be appointed officers. This meant not only a strong military control, but also that the power of the Navy increased disproportionaly in comparison to other governmental agencies.;;In einer stark militarisierten Gesellschaft bzw. einer normalen Gesellschaft im Krieg wurden militärisch-zivile Kooperationsausschüsse nicht nur auf lokaler Ebene benötigt - manchmal bestanden lokale Regierungen sogar fast ausschließlich aus Offizieren. Dies bedeutete nicht nur starke militärische Kontrolle, sondern auch, dass die Macht der Marine unproportional größer war als die anderer behördlicher Einrichtungen.;;;;;;;;;;;
war_gamming;War Gamming;Jeux de guerre;Manöver;;;;;;;;;;;
war_gamming_desc;The use of war games to plan and prepare for war is as old as warfare itself, and includes such hallmarks as chess. However, serious analytical naval war gaming emerged in the late 19th and early 20th centuries. Major naval powers would use detailed gaming systems that took account of such variables as a ship's armour, speed, and the number and caliber of guns in order to determine battle damage and the ultimate victor. These naval war games were used to test strategic plans, and different means of countering potential enemy strategies and warships.;;Die Ausführung von Manövern zur Planung und Vorbereitung auf den Krieg ist so alt wie die Kriegsführung selbst und beinhaltet auch Klassiker wie Schach. Ernsthafte analytische Marinemanöver wurden aber erst im späten 19. und frühen 20. Jahrhundert durchgeführt. Große Seemächte setzten dabei auf detaillierte Manöversysteme, bei denen zur Errechnung von Gefechtsschäden und dem letztendlichen Sieger Variablen wie Panzerung, Geschwindigkeit und Anzahl und Kaliber der Geschütze berücksichtigt wurden. Diese Marinemanöver wurden zum Testen strategischer Pläne sowie verschiedener Gegenmaßnahmen gegen feindliche Strategien und Kriegsschiffe benutzt.;;;;;;;;;;;
combined_arms_planning;Combined Arms Planning;Planification d'armes combinées;Einsatzplanung verb. Waffen;;;;;;;;;;;
combined_arms_planning_desc;In the aftermath of the First World War, the major powers put an increasing emphasis on what came to be known as combined operations. This represented the utilization of land, sea, and air forces together to achieve a single strategic objective. Often revolving around amphibious operations, combined operations often fit within larger naval strategic objectives, including the destruction of enemy naval assets and the securing of sealanes. No longer could navies operate in isolation from the other branches of the military, and the development of new tactics was required to integrate naval warfare into the larger strategic perspective.;;Nach dem ersten Weltkrieg konzentrierten sich die Großmächte zunehmend auf einen Ansatz, der als Einsatz verbundener Waffen bekannt werden sollte. Dabei ging es um den Einsatz von Land-, See- und Luftstreitkräften zur Erreichung eines einzelnen strategischen Ziels. Der Einsatz verbundener Waffen drehte sich oft um amphibische Operationen und war Teil größerer strategischer Marineziele, einschließlich der Vernichtung feindlicher Schiffe und der Sicherung von Seestraßen. Seestreitkräfte konnten nicht länger isoliert von anderen Truppenteilen operieren, und zur Integration der Seekriegsführung in die übergreifende strategische Perspektive wurde die Entwicklung neuer Taktiken notwendig.;;;;;;;;;;;
academic_training;Academic Training;École navale;Akademische Ausbildung;;;;;;;;;;;
academic_training_desc;This meant that to be come an officer it was no longer enough to be of gentle blood. You also had to attend a formal education which could at best be as good as any college. This was one of the most important causes behind the professionalization of the officers corps.;Il ne suffisait plus d'avoir le sang bleu pour devenir officier. Il fallait également suivre une formation spéciale qui pouvait au mieux égaler celle d'une université. Ceci a été l'un des éléments majeurs de la professionnalisation du corps des officiers.;Dies bedeutete, dass es für eine Offizierslaufbahn nicht länger ausreichte, aus einer Adelsfamilie zu stammen. Vielmehr musste man auch über eine formelle Ausbildung verfügen, die möglichst Universitätsniveau hatte. Dies war einer der wichtigsten Hintergründe für die Professionalisierung des Offizierskorps.;;;;;;;;;;;
combat_station_training;Combat Station Training;Entraînement aux postes de combat;Kampfstationsausbildung;;;;;;;;;;;
combat_station_training_desc;As war at sea became more and more mechanized combat station training became more important. Often this training was done under realistic conditions where two squadrons fought an imaginary sea battle.;Les affrontements navals devenant de plus en plus mécanisés, l'entraînement aux postes de combat a pris de l'importance. Cet entraînement s'effectuait souvent en situation réaliste, deux escadres menant une bataille navale fictive.;Im Zuge der zunehmenden Mechanisierung der Seekriegsführung wurde die Kampfstationsausbildung immer wichtiger. Oftmals wurde diese Ausbildung unter realen Bedingungen durchgeführt, wenn sich zwei Geschwader während eines imaginären Seegefechts bekämpften.;;;;;;;;;;;
societal_status;Societal Status;Statut social;Gesellschaftlicher Status;;;;;;;;;;;
