#Localisations that are probably not used in-game anymore;;;;;;;;;;;;;;
#Kept as redundancy and in order to find misnamed/-spelled keys;;;;;;;;;;;;;;
#events;;;;;;;;;;;;;;
EVTNAME999000;National Debate: Trade Policy;;;;;;;;;;;;;
NAG_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
NAG_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
NAG_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
NAL_conservative;Voortrekker Partei;Voortrekker Partei;Voortrekker Partei;;;;;;;;;;;
NAL_conservative_2;Boeren Partei;Boeren Partei;Boeren Partei;;;;;;;;;;;
NAL_liberal;The Liberal Party;Parti libéral;Die liberale Partei;;;;;;;;;;;
NAL_reactionary;The Nationalist Party;Parti nationaliste;Die nationalistische Partei;;;;;;;;;;;
NAL_anarcho_liberal;The Radical Party;Parti radical;Die radikale Partei;;;;;;;;;;;
NAL_socialist;The Socialist Party;Parti socialiste;Die sozialistische Partei;;;;;;;;;;;
NAL_communist;The Communist Party;Parti communiste;Die kommunistische Partei;;;;;;;;;;;
NAL_fascist;The Fascist Party;Parti fasciste;Die faschistische Partei;;;;;;;;;;;
NAS_liberal;Liberaldem. Partei;Liberaldem. Partei;Liberaldem. Partei;;;;;;;;;;;
NAS_conservative;Zentrumspartei;Zentrumspartei;Zentrumspartei;;;;;;;;;;;
NAS_liberal_2;Nationalliberale ;Nationalliberale ;Nationalliberale ;;;;;;;;;;;
NAS_liberal_3;Freisinnige Partei;Freisinnige Partei;Freisinnige Partei;;;;;;;;;;;
NAS_socialist;Deutscher Arbeiterverein;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;;;;;;;;;;
NAS_socialist_2;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;;;;;;;;;;;
NAS_socialist_3;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;;;;;;;;;;
NAS_reactionary;Nationale Partei;Nationale Partei;Nationale Partei;;;;;;;;;;;
NAS_conservative_2;Konservative Partei;Konservative Partei;Konservative Partei;;;;;;;;;;;
NAS_conservative_3;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;;;;;;;;;;
NAS_anarcho_liberal;Radical Arbeiterpartei;Arbeiterpartei radical;Radikale Arbeiterpartei;;;;;;;;;;;
NAS_communist;Communist Arbeiterpartei;Arbeiterpartei communiste;Kommunistische Arbeiterpartei;;;;;;;;;;;
NAS_fascist;NSDP;NSDP;NSDP;;;;;;;;;;;
NEJ_conservative;Royal Faction;Faction royale;Königsfraktion;;;;;;;;;;;
NEJ_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;;;;;;;;;;
NEJ_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;;;;;;;;;;
NEJ_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
NEJ_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
NEJ_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
NEJ_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
NEN_liberal;Federalist;Fédéraliste;Federalist;;;;;;;;;;;
NEN_conservative;Democratic;Démocratique;Demokraten;;;;;;;;;;;
NEN_liberal_2;Progressive;Progressiste;Progressive;;;;;;;;;;;
NEN_socialist;United Socialist;Socialiste uni;Vereinigte Sozialisten;;;;;;;;;;;
NEN_reactionary;Nationalist;Nationaliste;Nationalisten;;;;;;;;;;;
NEN_anarcho_liberal;Radical;Radical;Radikale;;;;;;;;;;;
NEN_communist;Communist;Communiste;Kommunisten;;;;;;;;;;;
NEN_fascist;Fascist;Fasciste;Faschisten;;;;;;;;;;;
NEP_conservative;Royal Faction;Faction royale;Königsfraktion;;;;;;;;;;;
NEP_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;;;;;;;;;;
NEP_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;;;;;;;;;;
NEP_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
NEP_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
NEP_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
NEP_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
NEW_liberal;Liberal Party;Parti libéral;Liberal Party;;;;;;;;;;;
NEW_conservative;Conservative Party;Parti conservateur;Conservative Party;;;;;;;;;;;
NEW_socialist;Fisherman's Protective Union;Fisherman's Protective Union;Fisherman's Protective Union;;;;;;;;;;;
NEW_reactionary;Nationalist Party;Parti nationaliste;Nationalist Party;;;;;;;;;;;
NEW_anarcho_liberal;Radical Party;Parti radical;Radical Party;;;;;;;;;;;
NEW_communist;The Communist Faction;Faction communiste;The Communist Faction;;;;;;;;;;;
NGF_liberal;Liberaldem. Partei;Liberaldem. Partei;Liberaldem. Partei;;;;;;;;;;;
NGF_conservative;Zentrumspartei;Zentrumspartei;Zentrumspartei;;;;;;;;;;;
NGF_liberal_2;Nationalliberale ;Nationalliberale ;Nationalliberale ;;;;;;;;;;;
NGF_liberal_3;Freisinnige Partei;Freisinnige Partei;Freisinnige Partei;;;;;;;;;;;
NGF_socialist;Deutscher Arbeiterverein;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;;;;;;;;;;
NGF_socialist_2;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;;;;;;;;;;;
NGF_socialist_3;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;;;;;;;;;;
NGF_reactionary;Nationale Partei;Nationale Partei;Nationale Partei;;;;;;;;;;;
NGF_conservative_2;Konservative Partei;Konservative Partei;Konservative Partei;;;;;;;;;;;
NGF_conservative_3;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;;;;;;;;;;
NGF_anarcho_liberal;Radical Arbeiterpartei;Arbeiterpartei radical;Radikale Arbeiterpartei;;;;;;;;;;;
NGF_communist;Communist Arbeiterpartei;Arbeiterpartei communiste;Kommunistische Arbeiterpartei;;;;;;;;;;;
NGF_fascist;NSDP;NSDP;NSDP;;;;;;;;;;;
NIC_conservative;Partido Conservador;Partido Conservador;Partido Conservador;;;;;;;;;;;
NIC_liberal;Partido Liberal;Partido Liberal;Partido Liberal;;;;;;;;;;;
NIC_reactionary;Partido Nationalist;Partido nationaliste;Partido Nationalist;;;;;;;;;;;
NIC_anarcho_liberal;Partido Radical;Partido Radical;Partido Radical;;;;;;;;;;;
NIC_socialist;Partido Socialist;Partido socialiste;Partido Socialist;;;;;;;;;;;
NIC_communist;Partido Communist;Partido communiste;Partido Communist;;;;;;;;;;;
NIC_fascist;Partido Fascist;Partido fasciste;Partido Fascist;;;;;;;;;;;
NIP_reactionary;Shogunate Faction;Faction Shogunate;Shogunate Faction;;;;;;;;;;;
NIP_conservative;Court Faction;Faction de la cour;Court Faction;;;;;;;;;;;
NIP_conservative_2;Imperialist Faction;Faction impérialiste;Imperialist Faction;;;;;;;;;;;
NIP_reactionary_2;Nationalist Faction;Faction nationaliste;Nationalistische Fraktion;;;;;;;;;;;
NIP_conservative_3;Conservative Faction;Faction conservatrice;Conservative Faction;;;;;;;;;;;
NIP_liberal;Liberal Faction;Faction libérale;Liberal Faction;;;;;;;;;;;
NIP_socialist;Marxist Faction;Faction marxiste;Marxist Faction;;;;;;;;;;;
NIP_anarcho_liberal;Radical Faction;Faction radicale;Radikale Fraktion;;;;;;;;;;;
NIP_communist;Communist Faction;Faction communiste;Kommunistische Fraktion;;;;;;;;;;;
NIP_fascist;Fascist Faction;Faction fasciste;Faschistische Faction;;;;;;;;;;;
NOR_liberal;Venstre;Venstre;Venstre;;;;;;;;;;;
NOR_conservative;Høyre;Høyre;Høyre;;;;;;;;;;;
NOR_socialist;Norske Arbeiderparti;Norske Arbeiderparti;Norske Arbeiderparti;;;;;;;;;;;
NOR_liberal_2;Arbeiderdemokratene ;Arbeiderdemokratene ;Arbeiderdemokratene ;;;;;;;;;;;
NOR_liberal_3;Frisinnede Venstre ;Frisinnede Venstre ;Frisinnede Venstre ;;;;;;;;;;;
NOR_liberal_4;Samlingspartiet ;Samlingspartiet ;Samlingspartiet ;;;;;;;;;;;
NOR_liberal_5;Moderate Venstre;Moderate Venstre;Moderate Venstre;;;;;;;;;;;
NOR_liberal_6;Bondevennene ;Bondevennene ;Bondevennene ;;;;;;;;;;;
NOR_conservative_2;Embedsmennene ;Embedsmennene ;Embedsmennene ;;;;;;;;;;;
NOR_anarcho_liberal;Radicals;Radicaux;Radikale;;;;;;;;;;;
NOR_communist;Communists;Communistes;Kommunisten;;;;;;;;;;;
NOR_fascist;Nasjonal Samling;Nasjonal Samling;Nasjonal Samling;;;;;;;;;;;
OLD_liberal;Liberaldem. Partei;Liberaldem. Partei;Liberaldem. Partei;;;;;;;;;;;
OLD_conservative;Zentrumspartei;Zentrumspartei;Zentrumspartei;;;;;;;;;;;
OLD_liberal_2;Nationalliberale ;Nationalliberale ;Nationalliberale ;;;;;;;;;;;
OLD_liberal_3;Freisinnige Partei;Freisinnige Partei;Freisinnige Partei;;;;;;;;;;;
OLD_socialist;Deutscher Arbeiterverein;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;;;;;;;;;;
OLD_socialist_2;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;;;;;;;;;;;
OLD_socialist_3;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;;;;;;;;;;
OLD_reactionary;Nationale Partei;Nationale Partei;Nationale Partei;;;;;;;;;;;
OLD_conservative_2;Konservative Partei;Konservative Partei;Konservative Partei;;;;;;;;;;;
OLD_conservative_3;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;;;;;;;;;;
OLD_anarcho_liberal;Radical Arbeiterpartei;Arbeiterpartei radical;Radikale Arbeiterpartei;;;;;;;;;;;
OLD_communist;Communist Arbeiterpartei;Arbeiterpartei communiste;Kommunistische Arbeiterpartei;;;;;;;;;;;
OLD_fascist;NSDP;NSDP;NSDP;;;;;;;;;;;
OMA_conservative;Royal Faction;Faction royale;Königsfraktion;;;;;;;;;;;
OMA_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;;;;;;;;;;
OMA_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;;;;;;;;;;
OMA_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
OMA_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
OMA_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
OMA_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
ORA_conservative;Voortrekker Partei;Voortrekker Partei;Voortrekker Partei;;;;;;;;;;;
ORA_conservative_2;Boeren Partei;Boeren Partei;Boeren Partei;;;;;;;;;;;
ORA_liberal;The Liberal Party;Parti libéral;Die liberale Partei;;;;;;;;;;;
ORA_reactionary;The Nationalist Partei;Partei nationaliste;Die nationalistische Partei;;;;;;;;;;;
ORA_anarcho_liberal;The Radical Party;Parti radical;Die radikale Partei;;;;;;;;;;;
ORA_socialist;The Socialist Party;Parti socialiste;Die sozialistische Partei;;;;;;;;;;;
ORA_communist;The Communist Party;Parti communiste;Die kommunistische Partei;;;;;;;;;;;
ORA_fascist;The Fascist Party;Parti fasciste;Die faschistische Partei;;;;;;;;;;;
ORI_conservative;Royal Faction;Faction royale;Königsfraktion;;;;;;;;;;;
ORI_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;;;;;;;;;;
ORI_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;;;;;;;;;;
ORI_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
ORI_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
ORI_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
ORI_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
PAN_conservative;Royal Faction;Faction royale;Königsfraktion;;;;;;;;;;;
PAN_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;;;;;;;;;;
PAN_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;;;;;;;;;;
PAN_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
PAN_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
PAN_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
PAN_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
PAP_reactionary;Ristorazionista;Ristorazionista;Ristorazionista;;;;;;;;;;;
PAP_conservative;Moderati ;Moderati ;Moderati ;;;;;;;;;;;
PAP_anarcho_liberal;Republicani;Republicani;Republicani;;;;;;;;;;;
PAP_socialist;Sozialisti Christiano;Sozialisti Christiano;Sozialisti Christiano;;;;;;;;;;;
PAP_liberal;Liberale;Liberale;Liberale;;;;;;;;;;;
PAP_communist;Radical Sozialisti;Radical Sozialisti;Radical Sozialisti;;;;;;;;;;;
PAP_fascist;Fascist;Fasciste;Faschistisch;;;;;;;;;;;
PAR_reactionary;Ristorazionista;Ristorazionista;Ristorazionista;;;;;;;;;;;
PAR_conservative;Moderati ;Moderati ;Moderati ;;;;;;;;;;;
PAR_liberal;Reformisti ;Reformisti ;Reformisti ;;;;;;;;;;;
PAR_liberal_2;Liberale;Liberale;Liberale;;;;;;;;;;;
PAR_socialist;Sozialisti;Sozialisti;Sozialisti;;;;;;;;;;;
PAR_conservative_2;Popolari;Popolari;Popolari;;;;;;;;;;;
PAR_anarcho_liberal;Radicals;Radicaux;Radikale;;;;;;;;;;;
PAR_communist;Communists;Communistes;Kommunisten;;;;;;;;;;;
PAR_fascist;Fascist;Fasciste;Faschisten;;;;;;;;;;;
PER_conservative;Shahist Faction;Faction shahiste;Schahistenfraktion;;;;;;;;;;;
PER_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;;;;;;;;;;
PER_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;;;;;;;;;;
PER_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
PER_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
PER_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
PER_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
PEU_conservative;Partido Popular;Partido populaire;Partido Popular;;;;;;;;;;;
PEU_liberal;Partido Liberal;Partido Liberal;Partido Liberal;;;;;;;;;;;
PEU_reactionary;Partido Nationalist;Partido nationaliste;Partido Nationalist;;;;;;;;;;;
PEU_anarcho_liberal;Partido Radical;Partido Radical;Partido Radical;;;;;;;;;;;
PEU_socialist;Partido Socialist;Partido socialiste;Partido Socialist;;;;;;;;;;;
PEU_communist;Partido Communist;Partido communiste;Partido Communist;;;;;;;;;;;
PEU_fascist;Partido Fascist;Partido fasciste;Partido Fascist;;;;;;;;;;;
PNM_conservative;Partido Conservador;Partido Conservador;Partido Conservador;;;;;;;;;;;
PNM_liberal;Partido Liberal;Partido Liberal;Partido Liberal;;;;;;;;;;;
PNM_reactionary;Partido Nationalist;Partido nationaliste;Partido Nationalist;;;;;;;;;;;
PNM_anarcho_liberal;Partido Radical;Partido Radical;Partido Radical;;;;;;;;;;;
PNM_socialist;Partido Socialist;Partido socialiste;Partido Socialist;;;;;;;;;;;
PNM_communist;Partido Communist;Partido communiste;Partido Communist;;;;;;;;;;;
PNM_fascist;Partido Fascist;Partido fasciste;Partido Fascist;;;;;;;;;;;
POL_conservative;Royal Faction;Faction royale;Königsfraktion;;;;;;;;;;;
POL_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;;;;;;;;;;
POL_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;;;;;;;;;;
POL_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
POL_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
POL_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
POL_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
POR_conservative;Cabralismo;Cabralismo;Cabralismo;;;;;;;;;;;
POR_liberal;Setembrismo;Setembrismo;Setembrismo;;;;;;;;;;;
POR_liberal_2;Partido Histórico;Partido Histórico;Partido Histórico;;;;;;;;;;;
POR_liberal_3;Partido Progressista;Partido Progressista;Partido Progressista;;;;;;;;;;;
POR_liberal_4;Partido Reformista;Partido Reformista;Partido Reformista;;;;;;;;;;;
POR_conservative_2;Partido Regenerador;Partido Regenerador;Partido Regenerador;;;;;;;;;;;
POR_liberal_5;Partido Republicano;Partido Republicano;Partido Republicano;;;;;;;;;;;
POR_socialist;Partido Socialista ;Partido Socialista ;Partido Socialista ;;;;;;;;;;;
POR_liberal_6;Regenerador Liberal;Regenerador Liberal;Regenerador Liberal;;;;;;;;;;;
POR_liberal_7;Partido Democrático;Partido Democrático;Partido Democrático;;;;;;;;;;;
POR_reactionary;Monárqicos;Monárqicos;Monárqicos;;;;;;;;;;;
POR_anarcho_liberal;Partido Radical;Partido Radical;Partido Radical;;;;;;;;;;;
POR_communist;Partido Communist;Partido communiste;Partido Communist;;;;;;;;;;;
POR_fascist;Estado Novo;Estado Novo;Estado Novo;;;;;;;;;;;
PRG_reactionary;Autoritaristas;Autoritaristas;Autoritaristas;;;;;;;;;;;
PRG_conservative;Conservadores;Conservadores;Conservadores;;;;;;;;;;;
PRG_liberal;Liberales;Liberales;Liberales;;;;;;;;;;;
PRG_conservative_2;Partido Colorado;Partido Colorado;Partido Colorado;;;;;;;;;;;
PRG_liberal_2;Partido Liberal;Partido Liberal;Partido Liberal;;;;;;;;;;;
PRG_anarcho_liberal;Partido Radical;Partido Radical;Partido Radical;;;;;;;;;;;
PRG_socialist;Partido Socialist;Partido socialiste;Partido Socialist;;;;;;;;;;;
PRG_communist;Partido Communist;Partido communiste;Partido Communist;;;;;;;;;;;
PRG_fascist;Partido Fascist;Partido fasciste;Partido Fascist;;;;;;;;;;;
PRU_liberal;Liberaldem. Partei;Liberaldem. Partei;Liberaldem. Partei;;;;;;;;;;;
PRU_conservative;Zentrumspartei;Zentrumspartei;Zentrumspartei;;;;;;;;;;;
PRU_liberal_2;Nationalliberale ;Nationalliberale ;Nationalliberale ;;;;;;;;;;;
PRU_liberal_3;Freisinnige Partei;Freisinnige Partei;Freisinnige Partei;;;;;;;;;;;
PRU_socialist;Deutscher Arbeiterverein;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;;;;;;;;;;
PRU_socialist_2;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;;;;;;;;;;;
PRU_socialist_3;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;;;;;;;;;;
PRU_reactionary;Nationale Partei;Nationale Partei;Nationale Partei;;;;;;;;;;;
PRU_conservative_2;Konservative Partei;Konservative Partei;Konservative Partei;;;;;;;;;;;
PRU_conservative_3;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;;;;;;;;;;
PRU_anarcho_liberal;Radical Arbeiterpartei;Arbeiterpartei radical;Radikale Arbeiterpartei;;;;;;;;;;;
PRU_communist;Communist Arbeiterpartei;Arbeiterpartei communiste;Kommunistische Arbeiterpartei;;;;;;;;;;;
PRU_fascist;NSDP;NSDP;NSDP;;;;;;;;;;;
QUE_liberal;Parti Patriote;Parti patriote;Parti Patriote;;;;;;;;;;;
QUE_liberal_2;Parti Libéral;Parti libéral;Parti Libéral;;;;;;;;;;;
QUE_conservative;Parti Conservateur;Parti conservateur;Parti Conservateur;;;;;;;;;;;
QUE_socialist;Parti Ouvrier;Parti ouvrier;Parti Ouvrier;;;;;;;;;;;
QUE_liberal_3;Parti Nationaliste;Parti nationaliste;Parti Nationaliste;;;;;;;;;;;
QUE_reactionary;Parti Nationalist;Parti nationaliste;Parti Nationalist;;;;;;;;;;;
QUE_anarcho_liberal;Parti Radical;Parti radical;Parti Radical;;;;;;;;;;;
QUE_communist;Parti Communist;Parti communiste;Parti Communist;;;;;;;;;;;
QUE_fascist;Parti Fascist;Parti fasciste;Parti Fascist;;;;;;;;;;;
ROM_reactionary;Partida  Boiereasca;Partida Boiereasca;Partida Boiereasca;;;;;;;;;;;
ROM_liberal;Partida  Nationala;Partida Nationala;Partida Nationala;;;;;;;;;;;
ROM_liberal_2;Partidul  Liberal;Partidul Liberal;Partidul Liberal;;;;;;;;;;;
ROM_conservative;Partidul  Conservator;Partidul Conservator;Partidul Conservator;;;;;;;;;;;
ROM_conservative_2;Partidul  Taranesc;Partidul Taranesc;Partidul Taranesc;;;;;;;;;;;
ROM_anarcho_liberal;Partidul  Radical;Partidul radical;Partidul Radical;;;;;;;;;;;
ROM_socialist;Partidul Social  Democrat;Partidul social-démocrate;Partidul Social Democrat;;;;;;;;;;;
ROM_conservative_3;Partidul Conservator  Democrat;Partidul conservateur-démocrate;Partidul Conservator Democrat;;;;;;;;;;;
ROM_reactionary_2;Partidul Nationalist  Democrat;Partidul nationaliste-démocrate;Partidul Nationalist Democrat;;;;;;;;;;;
ROM_communist;Partidul Communist;Partidul communiste;Partidul Communist;;;;;;;;;;;
ROM_fascist;Garda de Fier;Garda de Fier;Garda de Fier;;;;;;;;;;;
RUS_conservative;Slavophile;Slavophile;Slawophile;;;;;;;;;;;
RUS_liberal;Westerniser;Westerniser;Westler;;;;;;;;;;;
RUS_communist;Social Democratic;Social-démocrate;Social Democratic;;;;;;;;;;;
RUS_communist_2;Bolshevik;Bolshevik;Bolschewiki;;;;;;;;;;;
RUS_socialist;Menshevik;Menshevik;Menschewiki;;;;;;;;;;;
RUS_reactionary;Panslavic;Panslavic;Panslawisten;;;;;;;;;;;
RUS_liberal_2;Kadets;Kadets;Kadetten;;;;;;;;;;;
RUS_socialist_2;Populists;Populistes;Populisten;;;;;;;;;;;
RUS_socialist_3;Socialist Revolutionary;Révolutionnaire socialiste;Sozialrevolutionäre;;;;;;;;;;;
RUS_anarcho_liberal;Radicals;Radicaux;Radikale;;;;;;;;;;;
RUS_fascist;Fascists;Fascistes;Faschisten;;;;;;;;;;;
RUT_conservative;Royal Faction;Faction royale;Königsfraktion;;;;;;;;;;;
RUT_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;;;;;;;;;;
RUT_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;;;;;;;;;;
RUT_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
RUT_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
RUT_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
RUT_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
SAF_liberal;Afrikaner Bond;Afrikaner Bond;Afrikaner Bond;;;;;;;;;;;
SAF_conservative;Progressive Party;Parti progressiste;Progressive Party;;;;;;;;;;;
SAF_socialist;Labour Party;Parti travailliste;Labour Party;;;;;;;;;;;
SAF_conservative_2;Unionist Party;Parti unioniste;Unionist Party;;;;;;;;;;;
SAF_liberal_2;South African Party;Parti sud-africain;South African Party;;;;;;;;;;;
SAF_conservative_3;National Party;Parti national;National Party;;;;;;;;;;;
SAF_reactionary;Nationalist Party;Parti nationaliste;Nationalist Party;;;;;;;;;;;
SAF_anarcho_liberal;Radical Party;Parti radical;Radical Party;;;;;;;;;;;
SAF_communist;Communist Party;Parti communiste ;Communist Party;;;;;;;;;;;
SAF_fascist;Fascist Party;Parti fasciste;Fascist Party;;;;;;;;;;;
SAR_reactionary;Ristorazionista;Ristorazionista;Ristorazionista;;;;;;;;;;;
SAR_conservative;Moderati ;Moderati ;Moderati ;;;;;;;;;;;
SAR_liberal;Reformisti ;Reformisti ;Reformisti ;;;;;;;;;;;
SAR_liberal_2;Liberale;Liberale;Liberale;;;;;;;;;;;
SAR_socialist;Sozialisti;Sozialisti;Sozialisti;;;;;;;;;;;
SAR_conservative_2;Popolari;Popolari;Popolari;;;;;;;;;;;
SAR_anarcho_liberal;Radical;Radical;Radikal;;;;;;;;;;;
SAR_communist;Communist;Communistes;Kommunistisch;;;;;;;;;;;
SAR_fascist;Fascist;Fasciste;Faschistisch;;;;;;;;;;;
SAX_liberal;Liberaldem. Partei;Liberaldem. Partei;Liberaldem. Partei;;;;;;;;;;;
SAX_conservative;Zentrumspartei;Zentrumspartei;Zentrumspartei;;;;;;;;;;;
SAX_liberal_2;Nationalliberale ;Nationalliberale ;Nationalliberale ;;;;;;;;;;;
SAX_liberal_3;Freisinnige Partei;Freisinnige Partei;Freisinnige Partei;;;;;;;;;;;
SAX_socialist;Deutscher Arbeiterverein;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;;;;;;;;;;
SAX_socialist_2;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;;;;;;;;;;;
SAX_socialist_3;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;;;;;;;;;;
SAX_reactionary;Nationale Partei;Nationale Partei;Nationale Partei;;;;;;;;;;;
SAX_conservative_2;Konservative Partei;Konservative Partei;Konservative Partei;;;;;;;;;;;
SAX_conservative_3;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;;;;;;;;;;
SAX_anarcho_liberal;Radical Arbeiterpartei;Arbeiterpartei radical;Radikale Arbeiterpartei;;;;;;;;;;;
SAX_communist;Communist Arbeiterpartei;Arbeiterpartei communiste;Kommunistische Arbeiterpartei;;;;;;;;;;;
SAX_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
SCA_liberal;Liberala Unionspartiet;Liberala Unionspartiet;Liberala Unionspartiet;;;;;;;;;;;
SCA_anarcho_liberal;Anti-revoultionära partiet;Anti-revoultionära partiet;Anti-revoultionära partiet;;;;;;;;;;;
SCA_conservative;Högerpartiet;Högerpartiet;Högerpartiet;;;;;;;;;;;
SCA_reactionary;Monarkisterna;Monarkisterna;Monarkisterna;;;;;;;;;;;
SCA_socialist;Unionssocialisterna;Unionssocialisterna;Unionssocialisterna;;;;;;;;;;;
SCA_communist;Proletära Kampförbundet;Proletära Kampförbundet;Proletära Kampförbundet;;;;;;;;;;;
SCA_liberal_2;Suomi Puolue;Suomi Puolue;Suomi Puolue;;;;;;;;;;;
SCA_liberal_3;Bondeförbundet;Bondeförbundet;Bondeförbundet;;;;;;;;;;;
SCA_conservative_2;Norske Intressepartit;Norske Intressepartit;Norske Intressepartit;;;;;;;;;;;
SCA_liberal_4;Danske Unionspartit;Danske Unionspartit;Danske Unionspartit;;;;;;;;;;;
