claim_greater_nusantara_title;Spread the Name of Nusantara;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
greater_nusantara_acquired_desc;Our people have expanded farther than anyone could have believed. Our holdings spread half way around the world, and our factories are the envy of the all peoples. We have reached height undreamed of by our ancestors when they first set out to colonize these far-flung lands. Truly our empire is unmatched. Truly we are ascendant!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
greater_nusantara_acquired_title;Nusantara Ascendant!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
unite_sokoto_desc;The fragmented Hausa people are crying for a hero. They are begging to be united  under one banner. Will we be mighty enough to answer this call, and create an empire to match the greatest powers of our times? Will we be able to form the great Sokoto Caliphate - the mightiest power Sahel had ever seen?;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
unite_sokoto_title;Forge the Caliphate;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
form_franche_comte_title;Form the Franche-Comte;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
form_franche_comte_desc;The French claim on the Free County of Burgundy is solid. Though we had to project our power through force, we can claim the ethernal right to these lands.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
treaty_of_neuchatel_title;Treaty of Neuchatel;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
treaty_of_neuchatel_desc;Our ground in the South started to shake…we need to secure ourselves by signing this treaty. It might be humiliating now, but it will be viewed as a right decision in the future.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
savoi_at_last_title;Claim Savoy;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
savoi_at_last_desc;We can extend our claims to the South through the creation of the Free Duchy of Geneve under our jurisdiction.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
savoi_at_last2_title;Claim Savoy;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
savoi_at_last2_desc;We can extend our rights to the South through using the claim of the Grand Duchy of Geneve.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
the_art_of_prestige_title;The Window to the West;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
the_art_of_prestige_desc;"""Shall we throw a ball next month? Have you seen the latest hats and coats? Have you bought a new pipe?"" - you can hear these sentences in our cities more and more often. The end of the Dark Age approaches - let the Era of European Enlightenment begin!";;;;;;;;;;;;x;;;;;;;;;;;;;;;;
khans_of_khazaks_title;Proclaim Yourself the Khan of Khans;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
khans_of_khazaks_desc;Our nation, our pride - union of the Kazaks and the Uzbeks. Let the steppe eagle fly to the future, full of glory, power under Your leadership.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
treaty_of_waitangi_title;Treaty of Waitangi;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
treaty_of_waitangi_desc;Treaty of Waitangi seeks to establish our Governorate of Aotearoa, consider Maori ownership of their lands and other properties, and gave Maori the rights equal to those of our subjects. We have to bring civilization to these lands.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME333004;Treaty of Waitangi;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC333004;The Europeans who settled Waka o Aoraki sent an envoy to our chiefs. They claim that they want to bring peace and prosperity to our lands. But we have seen only death and treachery from their hands, they brought us evil weapons and made us skirmish against each other. Do you think that their intentions are pure now?;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA333004;They came with an olive branch;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTB333004;We are no fools!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME333005;Uluru Question;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC333005;The pale people from the West who settled our lands and claimed our soil sent an envoy to our chiefs. They claim that they want to bring peace and prosperity to our lands. But we have seen only death and treachery from their hands, they brought us evil weapons and made us skirmish against each other. Do you think that their intentions are pure now?;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA333005;They came with an olive branch;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTB333005;We are no fools!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
uluru_question1_title;The Uluru question;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
uluru_question1_desc;The Treaty of Uluru seeks to establish our Governorate of Zuharra, consider Aboriginal ownership of their lands and other properties, and gave Aborigine the rights equal to those of our subjects. We have to bring civilization to these lands.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
uluru_question2_title;The Uluru question;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
uluru_question2_desc;The Treaty of Uluru seeks to establish our Governorate of Zuharra, consider Aboriginal ownership of their lands and other properties, and gave Aborigine the rights equal to those of our subjects. We have to bring civilization to these lands.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC46425;With our newly gained independence we had to choose our form of government. The results are now clear…;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA46425;So be it;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
public_demand_title;…And So the People Wish;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
public_demand_desc;The unrest in our country is growing. We are forced to recreate the Parliament.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
uluru_question3_title;Northern Territories Purchase;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
uluru_question3_desc;With the continuous colonization of Zuharra our country gained supreme position over the Northern Territories - except a small enclave, the former territory of the Aborigine city-states of Yolngu that was conquered by another maritime power. But with our strategic superiority in the area it is practically worthless in tactic means. Perhaps we could persuade them to hand us the lands...diplomatically?;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
uluru_question4_title;Western Territories Purchase;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
uluru_question4_desc;With the continuous colonization of Zuharra our country gained supreme position over the Western Territories - except a small enclave, the former territory of the Aborigine city-states of Noongar that was conquered by another maritime power. But with our strategic superiority in the area it is practically worthless in tactic means. Perhaps we could persuade them to hand us the lands...diplomatically?;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME333007;Northern Territories Purchase;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC333007;With the continuous colonization of Zuharra another country gained supreme position over the Northern Territories - except a small enclave, the former territory of the Aborigine city-states of Yolngu that was conquered by us. But with their strategic superiority in the area it is practically worthless in tactic means. Perhaps we should sell it now when we have the option?;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA333007;I can't even find the place on the map;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTB333007;It is a perfect place for holidays…;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME333008;Western Territories Purchase;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC333008;With the continuous colonization of Zuharra another country gained supreme position over the Western Territories - except a small enclave, the former territory of the Aborigine city-states of Noongar that was conquered by us. But with their strategic superiority in the area it is practically worthless in tactic means. Perhaps we should sell it now when we have the option?;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA333008;I can't even find the place on the map;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTB333008;It is a perfect place for holidays…;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
the_final_stand_title;The Final Stand;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
the_final_stand_desc;With finished conquest and pacification of the usurpers we have to defeat our ultimate enemy - the Manchu dynasty.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
venice_should_die;The End of La Serenissima;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
venice_should_die;Goodbye.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME124101;The Question of Aragon;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC124101;Let the player be notificated;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA124101;It should be solved;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME124102;Final Consolidation;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC124102;The administration of our newly gained Italian holdings finally settled and it was decided to redistribute some power to the restless North Italians. We can now call ourselves the heirs of the Roman Empire.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA124102;At least they will be helpful;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME124103;The Storm of These Days;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC124103;My lord! The declaration of the creation of the Kingdom of Aragon-Italy seriously disrupted the world's balance. It is strongly recommended to SAVE, QUIT and RELOAD just to make the things work as designed.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA124103;It is very unfortunate;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME124105;The War of Italy;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC124105;The ungrateful bastards of Milano rose against Your Imperial Might! They shall taste the power of the Roman Empire!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA124105;Fight. To their death.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME124106;The Fall of the House of Rom?;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC124106;Sire! Wr have failed to subjugate the Milanese rebels. Now we have to face the consequences…;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA124106;Too bad you have fought!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME124107;The Victory of the House of Rom?;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC124107;Sire! We have managed to subjugate the Milanese rebels. It will be a worthy experience for the Empire.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA124107;How could have they even dreamt about freedom?;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME124107;Aragonese-Italian Claims;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC124107;With the proclaimation of the Latin Empire, Aragon-Italy has claimed some of our lands.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA124107;Okay;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
savoy_of_italy_title;Construct Italy;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
savoy_of_italy_desc;With the downfall of Aragon as a Great Power we have gained a very good possibility to fill the power vacuum in Italy through helping the Grand Duchy of Savoy to gain the Iron Crown.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
etrurian_manifesto_title;Etrurian Manifesto;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
etrurian_manifesto_desc;The evil imperialist swines decided to cut their knives through our country and create borders of their own. People of Italy, here me calling! We shall unite and free our brothers in one glorious revolutionary march! For Freedom!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
bridge_over_salzach_title;Bridge over Salzach;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
bridge_over_salzach_desc;In $YEAR$ the ambassadors of the King of the Dual Thrones of England and France and of the Most Catholic King and Emperor of Bohemia and the Holy Roman Empire met in Salzburg. They decided to discuss a possible pact between these two European Empires. As a symbol of this meeting, the Salzburgers built a bridge over Salzach, representing their friendship. ;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
partition_of_venice_title;Partition of Venice;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
partition_of_venice_desc;The fate of the Republic of Venice was decided long time ago in Salzburg. Now we only have to fulfill the treaty.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
meddle_in_italy_title;Announce our interest in Italia;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
meddle_in_italy_desc;With the final defeat of the House of Valois, we have gained enough  space to influence Italy.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
the_question_of_italy_title;The Question of Italy;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
the_question_of_italy_desc;La Serenissima was defeated by the Imperial Forces. According to the Treaty of Salzach we should allow Austria to gain full control of the Republican territories. So, what should we do?;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME598000;Bridge over Salzach;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC598000;In $YEAR$ the ambassadors of the King of the Dual Thrones of England and France and of the Most Catholic King and Emperor of Bohemia and the Holy Roman Empire met in Salzburg. They decided to discuss a possible pact between these two European Empires. As a symbol of this meeting, the Salzburgers built a bridge over Salzach, representing their friendship. ;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA598000;Let's build the bridge;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTB598000;Böhmen? No!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME598001;Partition of Venice;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC598001;The fate of the Republic of Venice was decided long time ago in Salzburg. We have no option to refuse…;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA598001;How can they even dare?;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME598003;The Venetian Anschluss;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC598003;La Serenissima was defeated by the Imperial Forces. According to the Treaty of Salzach Austria tried to gain full control over the Republican territories. Because of the power vacuum in Italy there was noone to stop them.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA598003;Interesting;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME598004;Last Breath;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC598004;Our republic has one last chance to survive - our eyes turn to England-France. Will Paris help?;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA598004;They must help us!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME598005;The Question of Italy;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC598005;The chaos now rules over Northern Italy and we could gain something from it.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA598005;Treaty needs to be fulfilled;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTB598005;There is more for us to gain;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTC598005;Our power in Italy is uncontested;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME598006;The Savoyard Anschluss;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC598006;My lord! The ruler of France demands us to give up and forfeit our lands to him. What is your decision?;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA598006;We will stand and fight;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTB598006;We have no option to refuse;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME598007;Avanti Italia!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC598007;With the support of Paris we are able to usurp the Iron Throne.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA598007;Great!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME598008;Our Motherland Calling;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC598008;The Duchy of Savoy demands our annexation.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA598008;We need to unite!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
acquire_core_state2_desc;Aquire an enemy §Ystate§W where we have §Ycore provinces§W;Prendre un §YÉtat§W ennemi où nous avons des §Yprovinces principales§W;Erobern Sie einen feindlichen §YStaat§W, in dem wir §YKernprovinzen§W haben.;;;;;;;;;;x;;;;;;;;;;;;;;;;
acquire_state2_desc;Aquire an enemy §Ystate§W;Prendre un §YÉtat§W ennemi;Erobern Sie einen feindlichen §YStaat§W.;;;;;;;;;;x;;;;;;;;;;;;;;;;
place_in_the_sun2_desc;Aquire an enemy §Ycolonial state§W;Prendre un §YÉtat colonial§W ennemi;Erobern Sie einen feindlichen §YKolonialstaat§W.;;;;;;;;;;x;;;;;;;;;;;;;;;;
acquire_core_state2;Acquire core;Prendre territoire clé;Kernprovinz erwerben;;;;;;;;;;x;;;;;;;;;;;;;;;;
acquire_core_state2_short;Acquire $STATE$;Prendre $STATE$;$STATE$ erwerben;;;;;;;;;;x;;;;;;;;;;;;;;;;
acquire_core_state2_setup;Acquire core $STATE$ from $RECIPIENT$;Prendre État clé $STATE$ de $RECIPIENT$;Kern-$STATE$ von $RECIPIENT$ erwerben;;;;;;;;;;x;;;;;;;;;;;;;;;;
acquire_state2;Acquire state;Prendre État;$STATE$ erwerben;;;;;;;;;;x;;;;;;;;;;;;;;;;
acquire_state2_short;Acquire $STATE$;Prendre $STATE$;$STATE$ erwerben;;;;;;;;;;x;;;;;;;;;;;;;;;;
acquire_state2_setup;Acquire $STATE$ from $RECIPIENT$;Prendre $STATE$ de $RECIPIENT$;$STATE$ von $RECIPIENT$ erwerben;;;;;;;;;;x;;;;;;;;;;;;;;;;
place_in_the_sun2;Place in the sun;Une place au soleil;Ein Platz an der Sonne;;;;;;;;;;x;;;;;;;;;;;;;;;;
place_in_the_sun2_short;Acquire $STATE$;Prendre $STATE$;$STATE$ erwerben;;;;;;;;;;x;;;;;;;;;;;;;;;;
place_in_the_sun2_setup;Acquire colony $STATE$ from $RECIPIENT$;Prendre colonie $STATE$ de $RECIPIENT$;Kolonie $STATE$ von $RECIPIENT$ erwerben;;;;;;;;;;x;;;;;;;;;;;;;;;;
demand_concession_casus_belli2;Demand Concession;Demande de concession;Konzession verlangen;;;;;;;;;;x;;;;;;;;;;;;;;;;
demand_concession_casus_belli2_desc;Force an §Yuncivilized country§W to secede territory to form a colonial concession.;Obligez un §Ypays non civilisé§W à faire sécession d'un territoire pour former une concession coloniale.;Zwingen Sie ein §Yunzivilisiertes Land§W, Gebiete zur Gründung einer Kolonialkonzession abzuspalten.;;;;;;;;;;x;;;;;;;;;;;;;;;;
demand_concession_casus_belli2_setup;Demand that $RECIPIENT$ secede territory to form a colonial concession.;Demandez à ce que $RECIPIENT$ fasse sécession d'un territoire pour former une concession coloniale.;Verlangen Sie, dass $RECIPIENT$ Gebiete zur Gründung einer Kolonialkonzession abspaltet.;;;;;;;;;;x;;;;;;;;;;;;;;;;
demand_concession_casus_belli2_short;Demand $STATE$;Demander $STATE$;Fordern Sie $STATE$;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME46425;Path That's To Be Chosen;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
dine_bikeyah_pueblos_title;Our claim to Dine Bikeyah;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
dine_bikeyah_pueblos_desc;We added the territory of Dine Bikeyah into our realm and we can declare our control of these lands uncontested.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
shield_of_levant_title;Become the Shield of the Levant;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
persiania_title;Persian Dream;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
shield_of_levant_desc;Now when we have risen in status in the eyes of the Europeans, we can start proclaiming our own imperialistic claims. We are now able to announce our right to be the true liberators of the Arabic people and protectors of the Levant.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
persiania_desc;With the fall of the Ottoman Empire our country was formed by an independentist Ottoman general. Iraq became an union of Persians and Iraqis - that is a dream we ought to pursue!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
form_lotharingia_title;Revive the Empire of Lothar;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
form_lotharingia_desc;Burgundy is the only true successor of Lotharingia that is in turn the true successor of the Frankish Empire. Our realm goes from Elbe to Seine and that is enough to proclaim our Empire the reborn Carolingia.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
rohnnst_question1_title;Rohnnst Indians;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
rohnnst_question1_desc;When the Cree people mixed with the Chinese of Qingqiu and Vinlandic Scandinavians, a new race was born - the Rohnnst. They traded with the colonizers and after long and extensive contact with them they formed a proto-state in the middle of the wild Arcadian plains and forests. But the march of civilization is endless and they have to make a decision today. Will they accept our hegemony?;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
rohnnst_question2_title;Rohnnst Indians;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
rohnnst_question2_desc;When the Cree people mixed with the Chinese of Qingqiu and Vinlandic Scandinavians, a new race was born - the Rohnnst. They traded with the colonizers and after long and extensive contact with them they formed a proto-state in the middle of the wild Arcadian plains and forests. But the march of civilization is endless and they have to make a decision today. Will they accept our hegemony?;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME333009;Run to the Hills;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC333009;White man came across the sea, he brought us pain and misery, he killed our tribes, he killed our creed, he took our game for his own need. We fought him hard, we fought him well, out on the plains we gave him hell. But many came, too much for Cree. Oh, will we ever be set free?;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA333009;Run for your lives;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTB333009;We fight;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME202100;Equatorial Crysis;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC202100;Because of the changes in the government during the past months, many people became angry about our system of rule and so they decided to revolt in the name of the so-called 'Free Republics'. Should we show them what the term Federation Antarctique means?;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA202100;Respond with all our military might;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME202101;Our Claim to Sibir;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC202101;The Khanate of Sibir was the last true remnant of the Golden Horde. It had survived thanks to a miracle - the constant warfare between the Grand Duchy (and later Tsardom) of Moscow and its neighbours led to the certain commitment of Muscovite armies. And the Republic of Novgorod? Their interests lied much elsewhere. And the army was needed to protect them. But now the territories of the Khanate lies before us and with them the claim to the Siberian Wastelands.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA202101;To the East, brothers;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME202103;Russian Borderlands;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC202103;The control of the lands behind the Ural is very shaky one. Losing the key fortresses like Glasov or those in the Perm area would lead to losing the control of the whole East.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA202103;Let's protect them;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME202105;Russian Borderlands;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC202105;Novgorod and Muscovy always waged diplomatic and military conflicts for the control of the Borderlands. With United Russia these problems come to an end.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA202105;Thank God!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME202106;News from Distant Shores;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC202106;The Curonian Ducal Colonial Trading Company is an institution that lasted 250 years and we have managed to maintain our own triangle trade and gain a few colonies around the globe. Thanks to the protection of the Scandinavian Empire we have successfully expanded. But with the final intention of the foreign rivals, we no longer can administrate our colonies.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA202106;Too bad;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME202107;Collapse of Curonia;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC202107;With the downfall of the Curonian Motherland, the lands of CDCTC were confiscated by our forces.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA202107;I can't even find the place on the map;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME202108;Collapse of Curonia;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC202108;With the downfall of the Curonian Motherland, the lands of CDCTC were confiscated by our forces.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA202108;I can't even find the place on the map;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
greater_griqualand_title;Establish Greater Griqualand;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
greater_griqualand_desc;With our extensive rule over the South African territories you can claim the title of Lord Protector of Greater Griqualand.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
annex_chinese_rival_desc;Extend your colonial holdings by integrating one of the native African kingdoms to your realm.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
annex_chinese_rival_setup;Extend your colonial holdings by integrating $RECIPIENT$ to your realm.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
annex_chinese_rival_short;Annex $RECIPIENT$;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
annex_core_courland;Conquest;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
annex_core_courland_desc;Annex a single-state §Ycountry§W;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
annex_core_courland_setup;Annex $RECIPIENT$;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
annex_core_courland_short;Annex $RECIPIENT$;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME371200;Rebellion Spreads;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC371200;With the spread of the rebellion inside our realm, some of the more isolated possessions denounce our controlship over them.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA371200;We shall be victorious;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME371201;Rebellion Calms Down;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC371201;With our reconquest of some of the rebellion centers, the situation starts to calm down.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA371201;Great!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME333010;Zanzibar Cores;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC333010;By extending our southeast African holdings, the are of the Zanzibar claims increased as well.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA333010;OK;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
end_of_kurland_title;Abolish the Duchy of Courland;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
end_of_kurland_desc;The Duchy of Courland became a vassal to the Scandinavian Crown after the succesful conquest of Livland and the withdrawal of the forces of the Commonwealth. With our recent losses of control in the area, we need to strenghen it as a counter-move.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME333330;Angola;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC333330;The territories of Angola have been under our rule for so long, that the local population starts to show nationalistic sentiments.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA333330;We can handle this;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME333331;Sierra Leone;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC333331;The territories of Sierra Leone have been under our rule for so long, that the local population starts to show nationalistic sentiments.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA333331;We can handle this;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME333332;Our Lands in Central Africa;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC333332;Another territory of ours was proclaimed undisputedly ours.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA333332;Great!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME333333;Our Lands in Central Africa;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC333333;Another territory of ours was proclaimed undisputedly ours.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA333333;Great!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTNAME333334;Our Lands in Central Africa;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC333334;Another territory of ours was proclaimed undisputedly ours.;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTOPTA333334;Great!;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
