#Event localisation;;;;;;;;;;;;;;
145065.A;Interesting ...;;;;;;;;;;;;;
SS66.D;On 30 October 1536, he formally established the Scandinavian Zwinglian Church as the national church of Scandinavia, following the example of the Burgundian monarchs. A brief war with the Holy Roman Empire (1542-1544) prevented the restoration of Catholicism in Scandinavia in support of James III’s brother, Matthew.John III would later be credited with the sponsoring of the first explorations of Scandinavia into the New World, shortly after Burgundy did the same some years earlier. Through his expeditions he would see about the creation of Colonial Vinland, though it would be his son and successor, Eric VIII who would continue and expand such funding, establishing more cities along the Vinlandic coast and even made expeditions into the Caribbean, successfully snatching away the Anglo-French colony of Galatia in what would eventually become Sudurhafeyjar.;;;;;;;;;;;;;
145066.A;Interesting ...;;;;;;;;;;;;;
SS67.D;His successors would also be responsible for its colonial policies in East Asia, gaining access, along with Burgundy, over the Malaccan spice trade, carving out a niche of outposts and colonies in India, the Tondolese Kingdom (later renamed Christiania after Christian II, who was monarch at the time of the colonial acquisition of the Christianian Islands). In addition, outposts and colonies were established in Africa as well, holding control over Mocambike between Zanzibar and Burgundian South Africa, overall, Scandinavia became the second largest colonial power in the Eastern Hemisphere, behind that of the Burgundians.;;;;;;;;;;;;;
145067.A;Interesting ...;;;;;;;;;;;;;
SS68.D;Eric VIII would also be responsible for the restarting of the Scandinavian-Bohemian rivalry over the religious affairs of Germany, as well as the Scandinavian desire for Dominium Maris Baltici (Baltic Sea Dominion), the desire for all of the Baltic Sea to eventually become a Scandinavian lake. Despite Eric’s failure for a dominant role in Northern Germany he was able to acquire Pomerania, and directly threaten Jagiellon Poland-Lithuania, the final key to true dominance in the Baltic. However such plans would be laid to waste over the following decades, as Pomerania and Prussia became a battleground, all the while keeping Russia divided in order to ensure its ascendency.;;;;;;;;;;;;;
145068.A;Interesting ...;;;;;;;;;;;;;
SS69.D;This became crucial in the Great German War where Holy Roman Emperor Wenceslaus V, directly threatened the interests of Scandinavia and its ally Burgundy by threatening to unite and centralize the Holy Roman Empire. Despite the martial nature of Scandinavia, the Lion of Europe scored key victories, even retaking Pomerania from the Scandinavians, and even directly threatening to bring Denmark into the fold. But the various Protestant Princes, not wanting to be destroyed by the major Catholic power brought their resources to bear, and under the leadership of Burgundy and Scandinavia, was able to force Wenceslaus to the negotiating table.;;;;;;;;;;;;;
145069.A;DAKINGINDANORF!;;;;;;;;;;;;;
SS70.T;History of Beornia;;;;;;;;;;;;;
SS70.D;Following the French Wars of Succession, the Kingdom of England emerged as the greatest power in Europe during the early modern era. But that did not mean that the English citizens became members of the ruling class. With the majority of the post-Norman English nobility being Francophone, it was not long before further alienation of the upper class from the ordinary Englishmen and the moving of the court of the Dual Thrones to the mainland with England becoming once again just a province of a Romance realm.While portions of the English population, especially in the more populated cities in the South, embraced the French supremacy willingly, abandoning their Germanic roots in the process, the inhabitants of northern England did not give up so easily. As it usually happens in large heterogeneous realms, those on the outskirts felt neglected and discriminated.;;;;;;;;;;;;;
145070.A;Interesting ...;;;;;;;;;;;;;
SS71.D;As such, the North developed quite a grudge against the Plantagenet monarchy, fuelled by Scandinavians who became united with the Scottish Crown in the early 16th century. Hoping to sow a seed of discontent in the Anglo-French dominion, Scandinavians spread the idea of a Church free from Rome and, by extension, from Paris. The notion of Protestantism was seen by local political elites as a powerful means to gain a degree of autonomy and was wholeheartedly accepted by the common folk who felt detached from the incomprehensible world of Latin liturgy. And thus, the Reformed Anglican Church was born.The Dual Monarchy was initially tolerant to the various branches of Protestantism spreading throughout her realm. Fearing a possible rebellion in England which would most definitely prove costly and difficult for the Court in Paris while having his eyes firmly set on the affairs on the mainland, Édouard V issued the Edict of Cantorbéry in 1553, legalising the Reformed Church.;;;;;;;;;;;;;
145071.A;Interesting ...;;;;;;;;;;;;;
SS72.D;This document also granted the English nobility a large degree of freedom in their local matters - together with the Irish autonomy, the beginning of the second half of the 16th century saw a major decline of Plantagenet control over the Isles, even though the English Parliament was officially abolished by Édouard's father in 1537. This changed quickly, though. The Irish independence was systematically destroyed during the three Irish Wars and at the dawn of the 17th century the line of appeasement kings ended with François I who aggressively challenged the breakup of the religious unity and stood firm against Burgundy, the champion of the Protestant faith. The Catholic forces eventually emerged victorious in the Anglo-French Wars of Religion, both externally and internally.;;;;;;;;;;;;;
145072.A;Interesting ...;;;;;;;;;;;;;
SS73.D;Securing the outer border, François decided to finish the 'Insular Problem' once and for all and while he deployed forces in the Nine Years' War against the Irish, he also abolished the Edict of Canterbéry and began a massive re-catholisation of the English lands. While the nobles, often fearing the loss of their holdings mostly surrendered to the Catholic king, the lower classes did not share the same sentiment. With the lands of Ameriga being gradually discovered by Anglo-French and Burgundian navigators, the desperate Anglicans saw them as the new Promised Land where they shall be granted freedom and independence. And so, similarly to the French Huguenots, large groups of Englishmen refusing to accept the Catholic faith fled to the harbours in the Lowlands from which they set sail towards the New World.;;;;;;;;;;;;;
145073.A;Interesting ...;;;;;;;;;;;;;
SS74.D;Seeking escape from the French domination, the Father Pilgrims (as they will be later named) arrived after facing the difficulties of the Trans-Atlantic voyage at the coast of Neo Anglia, a land even deeper in the south than the Burgundian colony of Nouvelle Amsterdam. Neo Anglia was unofficially claimed by England-France which even established several settlements there, especially near the Riviere de l’Argent. But the Dual Monarchy's zones of interest were wide and so the Court of Paris had to abandon some of its endeavours every now and then. Seeing that Neo Anglia was subject of the influx of Anglican settlers supported by the Burgundians, the Plantagenet administration quickly decided to abandon this potential powder keg which would most probably simply drain the valuable resources of the realm and relocated its focus elsewhere. And so the Kingdom of England-in-exile slowly started to emerge, first independent settler state in the New World.;;;;;;;;;;;;;
145074.A;Interesting ...;;;;;;;;;;;;;
SS75.D;The Anglicans, obviously carrying much hatred against Romance languages in general, swiftly started changing remaining Anglo-French names to more suitable ones. Being a mixture of English patriots and fierce Anglicans, the land was designated accordingly - hence you can now visit Seaxburgh and New Jerusalem, Eoferwic and Æthelwulf, all in one country. So in the 1630s, the English settlements started quickly developing with more and more people arriving from Albion, hearing news about the Eden on Earth. A desire for unity began to grow and in 1657 the representatives of important communes arrived at the place where it all began, at the isthmus of the Silver River, eager to build a united country. Fierciely believing in the concept of royal majesty and overall bound by the 17th century mentality, they decided to establish a Kingdom, maintaining the English Crown in exile in South Ameriga.;;;;;;;;;;;;;
145075.A;Interesting ...;;;;;;;;;;;;;
SS76.D;With almost no important nobles being among them, John Cavendish, being a renegade son of the Duke of Newcastle and one of the ship captains who led the first Father Pilgrims in the 1620s was chosen to be the new realm's leader. Cavendish, being industrious and having already scouted the land before during his services as a Burgundian privateer saw the opportunity of carving a power base for himself in the New World and settled soon in the lands of Avalon (the formerly occupied Neo Anglia) and further sponsored the efforts of Anglicans to bring more fellow countrymen to Ameriga. As such, he became a well-known and respected member of the society during the first half of the 17th century. And so John Cavendish, being well in his sixties, became the first King of the new Kingdom in 1658, stylising himself as Edward I. The nation's capital was founded at the Silver River which proved to be an important source of wealth for the Anglicans.;;;;;;;;;;;;;
145076.A;Interesting ...;;;;;;;;;;;;;
SS77.D;In tradition of mixing Anglo-Saxon, Anglican and Briton heritage, the city was named Camelot and the Kingdom changed from England-in-exile to Beornicia honouring old Anglo-Saxon settlers with the name soon corrupted to Beornia by popular use. John Cavendish, now Edward I, thus founded the House of Beornia, essentially claiming the Crown of England. But truth be told, no one really cared. Beornia was distant and sparselypopulated and after the initial Anglican influx, the flow of immigrants almost stopped. Devout to Puritanism, with a weird language and even weirder customs, New England quickly isolated itself from the outside world, only dealing with the Burgundian governors from time to time. But even despite that the Kingdom grew. Expanding as far as the Lake Ginosar and even beyond, the Beornian colonists soon came to contact with the Incas in the late 17th century. The massives of Andes proved to be a solid border and no real conflict with the Empire emerged.;;;;;;;;;;;;;
145077.A;Interesting ...;;;;;;;;;;;;;
SS78.D;The 18th century was quite peaceful throughout the Beornian lands, aside of some petty feudal squabbles and battles with natives. The only event worth mentioning was the short-lived war of succession when Henry, the Duke of Godwinson, rose against his infant cousin Harold and the appointed regent Sir Peter Bryne in 1757, seizing Camelot in 1758 only to be ousted by loyalists during the same year, defeated in 1760 and executed the same year. His estates were then appropriated by Sir Bryne who became the new Duke of Godwinson. Eventually, the 19th century and the modern era creeped in, even in Ameriga. The citizens of European colonies started to doubt the oversea governance and one after another started anti-European actions. In 1805, the Burgundian colony of Lotharingia began her own quest for independence and Beornians were quite keen on helping. ;;;;;;;;;;;;;
145078.A;Interesting ...;;;;;;;;;;;;;
SS79.D;Arthur III of Beornia, being one of the more enlightened Kings who had his children educated in Europe, believed in the ideals of freedom and hoped that the Lotharians would become another free New World country. He even attended the ceremony in Charlemagne officially celebrating the birth of the Lotharian Republic. Talks over the end of the firm feudal regime and birth of a Beornian constitution ended abruptly, though, in 1817 when Edward IV became King, returning from Europe enchanted by the notion of Bohemian absolutism. Camelot's alliance with Lotharingia held, despite that, more specifically the alliance with the authoritarian elements, especially the would-be dictator De Aigle. With Beornian help, De Aigle was in spite of several major setbacks able to restore order in the newborn republic which was in the middle of a downward spiral. He was a person to Edward's liking, even marrying his niece in 1827, the King dreaming to spread the true English nobility throughout the new post-colonial states.;;;;;;;;;;;;;
145079.A;Anyway Tapt O are Beornian!;;;;;;;;;;;;;
SS80.T;History of Aragon;;;;;;;;;;;;;
SS80.D;The Crown of Aragon’s genesis came from the personal union of Queen Petronilla, Queen of Aragon and one of the last of the Jimena Dynasty, to the Count of Barcelona, Raymond Berengar IV in 1162. Since then, the Aragonese crown grew under successive monarchs, all while maintaining the composite monarchical structure with the incorporation of Valencia, Majorca, Sardinia and finally Sicily, achieved with the death of King Martin of Sicily, son of King Martin I of Aragon in 1409. However such victory was short lived with the former’s death the following year, throwing the Aragonese monarchy into chaos for the next two years.;;;;;;;;;;;;;
145080.A;Interesting ...;;;;;;;;;;;;;
SS81.D;Ferran’s son and successor, Alfons V oversaw the reunification, if only temporary, of the full Kingdom of Sicily, in 1442 in the Neapolitan War of Succession (1432-1442), and successfully vassalized the Principality of Albania as it was fighting a war with the Ottoman Empire. Alfons believed himself the inheritor of the destiny of Charles d’Anjou, to re-create the Latin Empire of Constantinople, a Maritime Empire stretching from Aragon to Greece. Alfons’ dream, as it became known by successive Aragonese Kings, would be passed down through each monarch since him. After Alfons’ death, the thrones were split, Aragon going to his younger brother John II, while Naples passed to Alfons’ illegitimate son Ferrante.;;;;;;;;;;;;;
145081.A;Interesting ...;;;;;;;;;;;;;
SS82.D;John II, who also served as de facto King of Navarre, spent his reign trying to incorporate Navarre into the Aragonese domain, a conflict that would dominate Aragonese foreign policy during the reigns of his successors Ferdinand II and John III. The Navarrese who opposed him, led first by his eldest son Charles IV, Prince of Viana, and later his daughter Blanche II, led to a sharp rebuke, even among the Aragonese, who’s support for the Prince of Viana ultimately led to the Catalonian Civil War (1462-1472), which saw various claimants, first Charles IV, then later to Enrique IV of Castile, and later Pedro, Constable of Portugal and Rene, Duke of Anjou and Count of Provence. All times John rose to the occassion, and although he lost influence over Navarre, John was able to secure his monarchy for himself and his chosen heir Ferdinand II.;;;;;;;;;;;;;
145082.A;Interesting ...;;;;;;;;;;;;;
SS83.D;Under Ferdinand II, Aragon continued in its battle for the Navarrese, first by supporting the Agramont-backed candidate John de Foix or the throne (even going as far as marrying John’s youngest sister Leonor de Foix), then later after John’s death, utilizing Leonor’s claim to try and bring Navarre into the crown. However this action provoked the newly established Dual Monarchy, provoking the First Navarrese War (1512-1516). This conflict, which saw the Navarrese Kingdom divided between two halves saw the Anglo-French annexation of the Counties of Foix & Bearn on the Northern half of the Pyrenees, while Navarre became a satellite state of the Aragonese Crown.;;;;;;;;;;;;;
145083.A;Interesting ...;;;;;;;;;;;;;
SS84.D;Another achievement made by Ferdinand II was his actions towards the Barbary Pirates. During his reign, Ferdinand expanded the Naval Shipyards at Valencia and Barcelona and built fleets of ships to counter the Barbary Pirates, but he did more than this, after Barbary raids at Palma in the Balearic Islands and in Sardinia, Ferdinand decided to move against one of the Barbary bases, namely Oran and Algiers, held by the Zayyanid Kingdom of Tlemcen. The Aragonese-Algierian War (1500-1512) was the first major conflict Aragon launched against an African power, and the first major conflict since the end of the Reconquista in 1492 (the Spanish conquest of Melilla in 1497 notwithstanding) The twelve year long conflict saw the entirety of the Algerian Coast gained for Aragon, the single largest takeover of Muslim land since Ferdinand III’s conquest of much of Spain. The final expansion of Aragonese North Africa would not be made complete until the Conquest of Tunis, now Carthage, by John III in 1535.;;;;;;;;;;;;;
145084.A;Interesting ...;;;;;;;;;;;;;
SS85.D;John III, known as the “Constable” was known for instituting major reforms to his new domains. Among his reforms, he Chartered Merchant Companies, aimed towards breaking the power of the many Italian Trading families, and reducing internal competition. Workhouses were built for orphans of fallen soldiers, allowing them greater access to careers towards the state and military. But one of the greatest reforms was the centralization of the varying disparate Cortes, bringing together the Parliamentary bodies of Aragon (Zaragoza), Catalonia (Barcelona), Valencia (Valencia), Sardinia (Cagliari) & Sicily (Palermo) into one united Cortes General. Naples would be added to this domain in 1550 with the death of Ferrante III of Naples, thus restoring the patrimony of Alfons V.;;;;;;;;;;;;;
145085.A;Interesting ...;;;;;;;;;;;;;
SS86.D;John III was no slouch in the affairs of diplomacy and war either, as evidenced in the War of the League of Naples (1519-1526). The conflict, pitting the Valois Coalition of Provence, Genoa, Tuscany & Ferrara against the Aragonese-led League of Naples (Aragon, Naples, Papal States, Milan & Modena) saw back and force conflict up and down the peninsula. Ultimately culminating in a Neapolitan League Victory at Bologna in 1525, thus removing all Valois Influence from Italy. Much of Aragon’s succeeding monarchs spent their time dealing with the Threat of the Ottoman Empire, who backed the surviving Barbary Pirates from their bases in the Hafsid Kingdom (or at times against the Ottoman Navy itself from the Balkans) or dealing with tensions against the Trastamaras of Spain or the Plantagenets of Anglo-France. In addition, the Aragonese, especially after the gaining of Naples, cultivated their influence in Italy and Venice in preparation of their Imperial Ambitions.;;;;;;;;;;;;;
145086.A;Interesting ...;;;;;;;;;;;;;
SS87.D;Thus it was all the more surprising when the Tuscans killed the Provencal Viceroy in Florence and declared the Etrurian Republic. The threat of a revolutionary republic in Italy was too great for Aragon, especially when it spread its influence across the peninsula by warfare (1807-1814), even directly taking control of much of Naples and threatening their other Italian possessions before finally being overturned. Disaster continued to plague Aragon, as a weakening economy, further support in its foreign policy goals (supporting the Venetian reconquest of the Peloponnese and Attica, and supporting and even supplying an illegitimate son of John IV to the Macedonian throne) and a King who was unable to sire an heir led to a crisis over succession. Enter Josep Serna.;;;;;;;;;;;;;
145087.A;Interesting ...;;;;;;;;;;;;;
SS88.D;Serna was another illegitimate child of the womanizing King John IV, and like his half-brother, the King of Macedon, was legitimized according to the King’s will when John died in 1799. Josep had a storied career as a military officer who took part in many battles against the Djezairid Sultanate of Algeria and during the Italian Revolutionary War. When Alfons VI died in September 1835, the Aragonese Succession Crisis began. The original heir, Ferran VI was crowned later that month, but died within 44 days of his reign, with the throne left to his daughter, Maria. Maria was known for her luxury taste, frivolous spending and a notorious streak of having many lovers. Josep, with the support of the people across the realm went to Barcelona with his fellow soldiers. The Aragonese Parliament, not wanting to go against the will of the people, summoned Josep to the Parliament where he was crowned as King.;;;;;;;;;;;;;
145088.A;Interesting ...;;;;;;;;;;;;;
SS89.D;Thus the House of Serna was born as a Royal Family, to continue the legacy of Alfons V. For the Aragonese desire to create a Mediterranean Lake, a dream shared by the Romans and the Latin Empire of which they claim descent. With the rapidly declining Ottomans and with Italy in their pocket, their dream of such an empire may very well come soon.?;;;;;;;;;;;;;
145089.A;Aragon will make into Gonder this time maybe?;;;;;;;;;;;;;
SS90.T;History of the Incan Empire;;;;;;;;;;;;;
SS90.D;The Origins of the Empire of Tawantinsuyu (Quecha for the Four Regions), known among Europeans as the Inca Empire, started with the rise of the Kingdom of Cusco. Pachacuti, transformed his Kingdom to an Empire with the conquest of the Chanca, and the incorporation of various Andean Kingdoms into this new Empire. Unlike the other preeminent power of the New World, the Aztec Triple Alliance, the Inca would achieve its expansion through diplomacy and intrigue, scouting out prospective kingdoms in terms of political organization, military strength and wealth, and sending messengers convincing leaders the benefits of joining the Empire. Once these Kingdoms were peacefully integrated, the ruler’s children would be sent to Cusco to be taught in Quecha and in Incan administrative systems. Inter-marriages between the Cuscan elite and these children helped further integrate these Kingdoms into the Empire.;;;;;;;;;;;;;
145090.A;Interesting ...;;;;;;;;;;;;;
SS91.D;The only serious military campaigns prior to contact with the Chinese, were against their chief rival, the Kingdom of Chimor (also known as Chimu) and against the Mapuche (1470-1493). The former would be subjugated in 1470, while the latter would prove resilient to Inca invasion.During the late 15th century, the Inca would be greeted by traders hailing from Dong Guo City-State of Yongle. This first contact proved very beneficial for the Incans, as it introduced to them horses, gunpoweder weaponry and more importantly, advisors that helped to reform the Incan administrative system, derived from a combination of Incan and Chinese models. This centralized structure helped the Incans in the trials ahead.;;;;;;;;;;;;;
145091.A;Interesting ...;;;;;;;;;;;;;
SS92.D;The death of Huayna Capac I and his son and heir Ninan Cuyochi in 1527 would leave the Inca in turmoil as his two youngest sons, Huáscar and Atahualpa would come to blows against each other in the Inca Civil War (1529-1532) after the former arrested and killed the latter’s supporters. Huáscar would take the reigns, supported by the aristocracy and the religious authorities. However his control was restricted to the southern parts of the Empire, while Atahualpa was well supported by the Northern Aristocrats for his more liberal views of thinking. However he was also supported by the Yongle traders, and with his large reserve of gold and silver, he was able to buy the services of some 500 Dongese soldiers to serve him. Despite being few in number, their weaponry, professionalism and thick armor proved to be one of the deciding factors.;;;;;;;;;;;;;
145092.A;Interesting ...;;;;;;;;;;;;;
SS93.D;The other factor was disease, spread by the recent Spanish colonization and exploration of Mesoamerica, these diseases were ravaging the Incan Empire, this was recognized by Atahualpa, who through the Dongese merchants, procured of the knowledge of variolation, a preventative measure used in China for several centuries. These combined factors, and Atahualpa’s ability to reform and solve these problems, helped to change the tide, defeating and killing Huáscar, and winning the war. The Dongese soldiers that served him would go on to become the Chinu Guard, Chinu being the Quecha word for Chinese).;;;;;;;;;;;;;
145093.A;Interesting ...;;;;;;;;;;;;;
SS94.D;Atahualpa set off for Cusco to be crowned as Sapa Inca, however along the way his party was ambushed by the Spanish expedition led by Francisco Pizarro. Many of the Incan troops were killed, and the survivors - several Yongle soldiers among them - were taken hostage. Atahualpa arranged to pay the Spaniards an exorbitant amount of gold and silver for his release. However, when the payment was made, the Spanish simply took it and kept their prisoners. They intended to depose of Atahualpa and Francisco would be proclaimed the new Sapa Inca. News of the deception spread, enraging Atahualpa’s generals as well as the Chinu Guard. Quizquiz, an Incan general, gathered the remains of the Incan army, and together with new soldiers hired from the Dongese City-States, marched to expel the Spanish and free their emperor.;;;;;;;;;;;;;
145094.A;Interesting ...;;;;;;;;;;;;;
SS95.D;The Spanish, whose original expedition was quite small (just 168 men, 27 horses, and a single cannon), had nonetheless gathered an army from various populations that wanted to see an end to Incan rule. They expected to crush the ‘savages’ easily. Although the Chinese technology was not at the same level as the European military, it was enough to rout the indigenous army loyal to the conquistador, and the elite Spanish troops were overwhelmed by numbers. Pizarro planned to threaten to kill Atahualpa to force Quizquiz to surrender; however, he was betrayed and killed by his associate, Diego de Almagro. Almagro organized the Spanish surrender. The captive Emperor and his guard were released, in exchange for allowing the remaining Spaniards to leave. After their defeat in Tawantinsuyu, Spain sent more troops to reinforce their holdings in the New World. They made reparations to the newly crowned Sapa Inca and negotiated a treaty that would allow Spanish settlers into the northern areas of the Empire.;;;;;;;;;;;;
145095.A;Interesting ...;;;;;;;;;;;;;
SS96.D;Historians argue over why Atahualpa accepted the treaty. Some believe that due to mistranslation, or even deliberate deception on the part of the Spanish, that the emperor thought the Spanish were actually submitting to him and asking to join his empire. Others say that Atahualpa knew he could not defeat the true Spanish army, and that he made concessions to prevent the conquest of his empire. The latter would prove true when the Spanish launched a second invasion in 1572 (lasting to 1576), shortly after the accession of Paullu as Sapa Inca, which saw the Incan court moved from Cusco to Chuquisaca, which would serve as the Court of the Inca to the modern day. It would not be until the end of the century that the Inca would find another protector, the Dual Monarchy of England and France. Although the Plantagenets failed in converting the Quecha people to Catholicism, they were able to gain a tributary state, exchanging gold and silver from the mines of Potosi for the continued foreign protection from Spain.;;;;;;;;;;;;;
145096.A;Interesting ...;;;;;;;;;;;;;
SS97.D;The beginning of the Westernization of the Incan Empire began mid-way into the reign of Túpac Amaru II, utilizing traders and support from not only their traditional friends, the Dongese City States (later the Qingqiu Federation) but also from their protectors the Dual Monarchy of England and France. The progress would be slow, as attempts at reform met with sharp reaction by the conservative elite. The utilization of foreign-born officers, weapons and schooling had been some of the steps implemented by during the years of Túpac Amaru prior to his death. These reforms would be slowed down during the reign of his successors Huáscar III and Huayna Capac IV, yet continued in an attempt to keep their independence possible. The Incan Administration began to be reformed under the European (specifically Anglo-French model), while Financal reform saw the tradition Incan currency being replaced with paper currency, the Liwru (a Quechua term for Livre).;;;;;;;;;;;;;
145097.A;Interesting ...;;;;;;;;;;;;;
SS98.D;During the Spanish-American Wars of Independence, Spain, desperate to put an end to the rebellious Columbian Alliance, asked for an alliance with the Inca in 1828, offering them the Captaincy-Generals of Aqequipa & Quito in exchange for military support. Seeing this as an opportunity to test the combat capability of the new westernized Incan Army, Huayna Capac IV accepted. The Incan Intervention (1828-1832) saw the Incans achieve military success during the early parts of the conflict, reconquering their former capital, Cusco and bringing the Catholicized Quecha to the fold throughout the Central Andes, proceeding to advance towards the titular capital of the Captaincy-General of Quito. This would culminate in the Battle of Lima in July 1830. The Battle was was one that could have gone either way, as it saw the Colombian leader Simón Bolivar killed in the battle. However, it was the Columbians who won the field.;;;;;;;;;;;;;
145098.A;Interesting ...;;;;;;;;;;;;;
SS99.D;and after two years of little successes and great drawbacks, Huayna Capac IV sued for peace, paying reparations, and relinquishing their hold on Arequipa & Quito. The defeat inflicted upon the Inca convinced the Sapa Inca and many in the leadership that further reforms would be needed, but with Huayna Capac growing old and soon to be dying, the task would soon fall to his son, the Prince-Apparent, Usco. Usco, who wishes to become as great as the great founder of Tawantinsuyu, Pachacuti, wishes to take on the mantle of dragging the Empire into the 19th century, but can he succeed, with hostile Europeans surrounding this great nation?;;;;;;;;;;;;;
145099.A;Time for us to get back the Andes I guess ?;;;;;;;;;;;;;
SS100.T;History of Provence;;;;;;;;;;;;;
SS100.D;The French Wars of Succession was nothing short of a disaster for the Valois dynasty. The combination of unlucky factors, such as the death of Jeanne d’Arc in 1431, the Burgundians remaining with the Plantagenets with the Treaty of Arras in 1435 and the disastrous defeat at Vichy in 1471 helped contribute to the total annihilation of the Armagnac party. Reduced to its holdings in Languedoc, Auvergne (ruled by the powerful House of La Tour d’Auvergne since 1437) and Provence (inherited from Charles III upon the latter's death in 1481), Charles VIII was forced to sign the Treaty of Rome in 1498, confirming his current domains and the title of “King in France” and Duke of Provence (as Charles IV) in exchange for recognizing the Plantagenets as Kings of France.;;;;;;;;;;;;;
145100.A;Interesting...;;;;;;;;;;;;;
SS101.D;The next significant development in the history the Valois was their Italian policy, which began in 1494 with the marriage of Charles IV to Contessina Beatrice de Medici, a daughter of the last Gonfaloniere and first Duke of Florence, Lorenzo I de Medici. Over the course of the reign of Charles IV and his successor François I, they would conduct an effective marriage policy featuring members of the extended Valois family to notable Italian families. Their connections helping to spread the Renaissance culture and style to Provence, as well as helping to contribute Italian words,mixed with the French and local Occitan to what would become the Provençal Language.;;;;;;;;;;;;;
145101.A;Interesting...;;;;;;;;;;;;;
SS102.D;Unfortunately, this marriage policy would only garner an enemy in the form of the pro-Papal Guleph faction, the pro-Imperial Ghibelline faction, and the Aragonese, who had their own designs of controlling Italy. This would ultimately culminate in the War of the League of Naples (1519-1526) fought between the Valois Coalition (Provence, Genoa, Tuscany & Ferrara) and the titular League of Naples (Aragon, the Papal States, Milan, Modena and Naples). The war culminated in the League’s decisive victory in the Battle of Bologna in 1525, which saw the capture of François I, and the signing of the Treaty of Barcelona, which saw Provence’s Italian holdings (predominantly that of Reggio and Ferrara, with which was held in Personal Union) lost to the various members of the League and the expulsion of Provençal notables from the Peninsula in exchange for his release.;;;;;;;;;;;;;
145102.A;Interesting...;;;;;;;;;;;;;
SS103.D;Provence’s luck further deteriorated when François, supporting in hiding Huldrych Zwingli in Aix-en-Provence led to the First Provençal War (1522-1525) which saw the Anglo-French annexation of Auvergne (after the mysterious death of the last Duchess of Auvergne, Anne de La Tour d’Auvergne). Open support for Protestantism, as well as François’ continued interference in Italy had led to his excommunication by Pope Adrian VI and a call for Crusade against them. It would be the Avignon Massacre, the slaughter of all clergymen during François’ conquest of that Papal holding that brought both Bohemia and the Dual Monarchy to invade in the Languedoc War of 1532, the second wanting to ensure his title of King of France went undisputed. Burgundian & Aragonese support against the two helped to bring together the Treaty of Nice. François was removed from the Provençal throne, and would be replaced by his nephew, Philip II/VIII. At the same time, the Dual Monarchy would annex the Languedoc region.;;;;;;;;;;;;;
145103.A;Interesting...;;;;;;;;;;;;;
SS104.D;Protestantism would rear it’s head again during the War of the Provençal Succession (1568-1576) which pitted the Catholic and pro-Anglo-French Duke Charles V/IX against his cousin, the pro-Burgundian and Protestant Louis, Count of Venaissin (styled Louis V/XI). It was around during the war that Aix-en-Provence, the traditional seat of the Dukes of Provence were captured by Protestant forces in 1572, on the Feast Day of Saint Bartholomew. As a result, Charles was forced to move his court to Toulon which would become the Provençal capital to this day. Ultimately, the Count of Venaissin was captured and exiled to Burgundy, and Charles would be confirmed as Duke of Provence. Though it would not be until the Treaty of Saint Denis in 1584 that officially ended formal support for Provençal Protestants.;;;;;;;;;;;;;
145104.A;Interesting...;;;;;;;;;;;;;
SS105.D;Philip III/IX, his successor would prove the ultimate irony however in proclaiming the Edict of Avignon in 1616, which solved the issue of religion by making Catholicism and Protestantism legal throughout the Duchy, the first such nation in Europe that provided freedom of religion for Christians.;;;;;;;;;;;;;
145105.A;Interesting...;;;;;;;;;;;;;
SS106.D;The events of the second half of the 16th century and the beginning of the 17th century would see Provence falling into the influence of Aragon. On the other hand, the newly found religious tolerance combined with the Aragonese desire to eliminate all remaining Imperial and Anglo-French influence on the Apennine Peninsula allowed Provençal rulers to normalise their relations with the Italian rulers and consequently to resurrect their Italian ambitions, though now mostly under the baton of Barcelona. The Valois diplomatic efforts would finally come to fruition in 1708, when Louis V/XI of France would marry his only child, Anne, to Giovanni Battista Gastone de Medici, the heir to the Grand Duchy of Tuscany. When Louis died in 1710, Giovanni ascended to the Tuscan throne as Jean I/III of Valois-Medici. His inheriting of the Grand Duchy in 1723 would mark the true beginning of the Tuscan-Provençal personal union and an age of prosperity for the realm.;;;;;;;;;;;;;
145106.A;Interesting...;;;;;;;;;;;;;
SS107.D;During the Great German War (1795-1820), Provence would be one of the major combatants in the conflict against the revolutionary Republic of Etruria, who through revolution terminated the personal union in favor of a republic. Although they were successful in helping to contain the Republic to Tuscany, they were unable to restore the personal union. With the dawn of the post-Wenceslausian era, the Valois of Provence are now divided on their intentions. Do they continue the fight against the Plantagenets to reclaim their birthright? Or do they go against their masters and seek to unite the Italian Peninsula as successors to the legacy of Charles d’Anjou and Lorenzo de’ Medici. For Provence, despite a long string of bad luck, perhaps they may still rise again.?;;;;;;;;;;;;;
145107.A;Pour le vrai Roy de France!;;;;;;;;;;;;;
SS120.T;History of Plantagenia;;;;;;;;;;;;;
SS120.D;Anglo-French colonization of the New World began shortly after its discovery and the founding of Fort St. Francis in 1490 in what is now the Province of Leonie. The Treaty of Pamplona, signed three years later would confirm that lands North of the Cape Verde Islands would belong to them, a fact that was flagrantly violated by not only the Spanish, but also the Burgundians and Scandinavians. Despite this, fact, the colonization of the Southeastern Arcadian mainland proceeded smoothly, with the founding of other outposts, including Talahasi in modern Alibamon province (a French corruption of the original Seminole name, Talahassee) in 1538, and the founding of Nouvelle Orléans in modern Nouvelle France Province. (named after then Duke of Orléans, Francis de Plantagenêt) in 1545.;;;;;;;;;;;;;
145120.A;Interesting...;;;;;;;;;;;;;
