#terrain types;;;;;;;;;;;;;;
PROV2536;Temotu;Temotu;Temotu;;;;;;;;;;;
PROV2537;Kokopo;Kokopo;Kokopo;;;;;;;;;;;
PROV2538;Novi Sad;Novi Sad;Novi Sad;;;;;;;;;;;
PROV2539;Arawa;Arawa;Arawa;;;;;;;;;;;
PROV2540;Tonga;Tonga;Tonga;;;;;;;;;;;
PROV2541;Tuvalu;Tuvalu;Tuvalu;;;;;;;;;;;
PROV2542;Uvea Futuna;Uvea Futuna;Uvea Futuna;;;;;;;;;;;
PROV2543;Apia;Apia;Apia;;;;;;;;;;;
PROV2544;Pago Pago;Pago Pago;Pago Pago;;;;;;;;;;;
PROV2545;Rarotonga;Rarotonga;Rarotonga;;;;;;;;;;;
PROV2546;Tongareva;Tongareva;Tongareva;;;;;;;;;;;
PROV2547;Tokelau;Tokelau;Tokelau;;;;;;;;;;;
PROV2548;Niue;Niue;Niue;;;;;;;;;;;
PROV2549;Marubo;Marubo;Marubo;;;;;;;;;;;
PROV2550;Sharanahua;Sharanahua;Sharanahua;;;;;;;;;;;
PROV2551;Te Henua;Te Henua;Te Henua;;;;;;;;;;;
PROV2552;Oeno;Oeno;Oeno;;;;;;;;;;;
PROV2553;Tuamotus;Tuamotus;Tuamotus;;;;;;;;;;;
PROV2554;Bois-les-Fleuves;Bois-les-Fleuves;Bois-les-Fleuves;;;;;;;;;;;
PROV2555;Guéron;Guéron;Guéron;;;;;;;;;;;
PROV2556;Montagnes Enfumées;Montagnes Enfumées;Montagnes Enfumées;;;;;;;;;;;
PROV2557;Esbjerg;Esbjerg;Esbjerg;;;;;;;;;;;
PROV2558;De Aar;De Aar;De Aar;;;;;;;;;;;
PROV2559;Suhaj;Suhaj;Suhaj;;;;;;;;;;;
PROV2560;Darmstadt;Darmstadt;Darmstadt;;;;;;;;;;;
PROV2561;Siegburg;Siegburg;Siegburg;;;;;;;;;;;
PROV2562;Tainan;Tainan;Tainan;;;;;;;;;;;
PROV2563;Safi;Safi;Safi;;;;;;;;;;;
PROV2564;Salima;Salima;Salima;;;;;;;;;;;
PROV2565;Cebu;Cebu;Cebu;;;;;;;;;;;
PROV2566;Agartala;Agartala;Agartala;;;;;;;;;;;
PROV2567;Gaeta;Gaeta;Gaeta;;;;;;;;;;;
PROV2568;Lugano;Lugano;Lugano;;;;;;;;;;;
PROV2569;Niksic;Niksic;Niksic;;;;;;;;;;;
PROV2570;Beauvais;Beauvais;Beauvais;;;;;;;;;;;
PROV2571;Tauranga;Tauranga;Tauranga;;;;;;;;;;;
PROV2572;Nan;Nan;Nan;;;;;;;;;;;
PROV2573;Mboul;Mboul;Mboul;;;;;;;;;;;
PROV2574;Mochudi;Mochudi;Mochudi;;;;;;;;;;;
PROV2575;Ipoh;Ipoh;Ipoh;;;;;;;;;;;
PROV2576;Natuna;Natuna;Natuna;;;;;;;;;;;
PROV2577;Pljevlja;Pljevlja;Pljevlja;;;;;;;;;;;
PROV2578;Tacna;Tacna;Tacna;;;;;;;;;;;
PROV2579;Truk;Truk;Truk;;;;;;;;;;;
PROV2580;Stara Ladoga;Stara Ladoga;Stara Ladoga;;;;;;;;;;;
PROV2581;Mataka;Mataka;Mataka;;;;;;;;;;;
PROV2582;Kotor;Kotor;Kotor;;;;;;;;;;;
PROV2583;Cetinje;Cetinje;Cetinje;;;;;;;;;;;
PROV2584;Bielsko;Bielsko;Bielsko;;;;;;;;;;;
PROV2585;Matan as Sarah;Matan as Sarah;Matan as Sarah;;;;;;;;;;;
PROV2586;Rub' al Khali;Rub' al Khali;Rub' al Khali;;;;;;;;;;;
PROV2587;Kola;Kola;Kola;;;;;;;;;;;
PROV2588;Onega;Onega;Onega;;;;;;;;;;;
PROV2589;Shoyna;Shoyna;Shoyna;;;;;;;;;;;
PROV2590;Ugolnoye;Ugolnoye;Ugolnoye;;;;;;;;;;;
PROV2591;Al Hasakah;Al Hasakah;Al Hasakah;;;;;;;;;;;
PROV2592;Blikberget;Blikberget;Blikberget;;;;;;;;;;;
PROV2593;Tollvik;Tollvik;Tollvik;;;;;;;;;;;
PROV2594;Reykjanesbær;Reykjanesbær;Reykjanesbær;;;;;;;;;;;
PROV2595;Nunavut;Nunavut;Nunavut;;;;;;;;;;;
PROV2596;Granvik;Granvik;Granvik;;;;;;;;;;;
PROV2597;Xindu;Xindu;Xindu;;;;;;;;;;;
PROV2598;Takikawa;Takikawa;Takikawa;;;;;;;;;;;
PROV2599;Ichinomiya;Ichinomiya;Ichinomiya;;;;;;;;;;;
PROV2600;Shipaya;Shipaya;Shipaya;;;;;;;;;;;
PROV2601;Pitjantjatjara;Pitjantjatjara;Pitjantjatjara;;;;;;;;;;;
PROV2602;Coomalong;Coomalong;Coomalong;;;;;;;;;;;
PROV2603;Tanami;Tanami;Tanami;;;;;;;;;;;
PROV2604;Wencheng;Wencheng;Wencheng;;;;;;;;;;;
PROV2605;Yankunytjatjara;Yankunytjatjara;Yankunytjatjara;;;;;;;;;;;
PROV2606;Zhambyl;Zhambyl;Zhambyl;;;;;;;;;;;
PROV2607;Lop Nur;Lop Nur;Lop Nur;;;;;;;;;;;
PROV2608;Khatgal;Khatgal;Khatgal;;;;;;;;;;;
PROV2609;Araouane;Araouane;Araouane;;;;;;;;;;;
PROV2610;Uralsk;Uralsk;Uralsk;;;;;;;;;;;
PROV2611;Turgay;Turgay;Turgay;;;;;;;;;;;
PROV2612;Aktash;Aktash;Aktash;;;;;;;;;;;
PROV2613;Nyda;Nyda;Nyda;;;;;;;;;;;
PROV2614;Debar;Debar;Debar;;;;;;;;;;;
PROV2615;Enets;Enets;Enets;;;;;;;;;;;
PROV2616;Tilichiki;Tilichiki;Tilichiki;;;;;;;;;;;
PROV2617;Saghalian Oula;Saghalian Oula;Saghalian Oula;;;;;;;;;;;
PROV2618;Talaya;Talaya;Talaya;;;;;;;;;;;
PROV2619;Yana;Yana;Yana;;;;;;;;;;;
PROV2620;Syasir;Syasir;Syasir;;;;;;;;;;;
PROV2621;Srednekolymsk;Srednekolymsk;Srednekolymsk;;;;;;;;;;;
PROV2622;Markovo;Markovo;Markovo;;;;;;;;;;;
PROV2623;Pihemanu;Pihemanu;Pihemanu;;;;;;;;;;;
PROV2624;Loango;Loango;Loango;;;;;;;;;;;
PROV2625;Bjørnkøping;Bjørnkøping;Bjørnkøping;;;;;;;;;;;
PROV2626;Saltberg;Saltberg;Saltberg;;;;;;;;;;;
PROV2627;Stugvall;Stugvall;Stugvall;;;;;;;;;;;
PROV2628;Brennervik;Brennervik;Brennervik;;;;;;;;;;;
PROV2629;Luxiang;Luxiang;Luxiang;;;;;;;;;;;
PROV2630;Sueyoshi;Sueyoshi;Sueyoshi;;;;;;;;;;;
PROV2631;Tosayamada;Tosayamada;Tosayamada;;;;;;;;;;;
PROV2632;Ammassalik;Isortoq;Isortoq;;;;;;;;;;;
PROV2633;Ossora;Ossora;Ossora;;;;;;;;;;;
PROV2634;Rassvet;Rassvet;Rassvet;;;;;;;;;;;
PROV2635;Kariba;Kariba;Kariba;;;;;;;;;;;
PROV2636;Dunkerque;Dunkerque;Dunkerque;;;;;;;;;;;
PROV2637;Novo Mariinsk;Novo Mariinsk;Novo Mariinsk;;;;;;;;;;;
PROV2638;Omsukchan;Omsukchan;Omsukchan;;;;;;;;;;;
PROV2639;Susuman;Susuman;Susuman;;;;;;;;;;;
PROV2640;Ziryanka;Ziryanka;Ziryanka;;;;;;;;;;;
PROV2641;Ayan;Ayan;Ayan;;;;;;;;;;;
PROV2642;Ust Nera;Ust Nera;Ust Nera;;;;;;;;;;;
PROV2643;Honuu;Honuu;Honuu;;;;;;;;;;;
PROV2644;Ducher;Ducher;Ducher;;;;;;;;;;;
PROV2645;Chilchi;Chilchi;Chilchi;;;;;;;;;;;
PROV2646;Ases Igan;Ases Igan;Ases Igan;;;;;;;;;;;
PROV2647;Oloqen;Oloqen;Oloqen;;;;;;;;;;;
PROV2648;Nanai;Nanai;Nanai;;;;;;;;;;;
PROV2649;Kumis;Kumis;Kumis;;;;;;;;;;;
PROV2650;Nyurba;Nyurba;Nyurba;;;;;;;;;;;
PROV2651;Shiwei;Shiwei;Shiwei;;;;;;;;;;;
PROV2652;Kular;Kular;Kular;;;;;;;;;;;
PROV2653;Sakha;Sakha;Sakha;;;;;;;;;;;
PROV2654;Khatanga;Khatanga;Khatanga;;;;;;;;;;;
PROV2655;Tura;Tura;Tura;;;;;;;;;;;
PROV2656;Tayimba;Tayimba;Tayimba;;;;;;;;;;;
PROV2657;Koibal;Koibal;Koibal;;;;;;;;;;;
PROV2658;Kheta;Kheta;Kheta;;;;;;;;;;;
PROV2659;Nenets;Nenets;Nenets;;;;;;;;;;;
PROV2660;Bereyezovka;Bereyezovka;Bereyezovka;;;;;;;;;;;
PROV2661;Nizhnekolymsk;Nizhnekolymsk;Nizhnekolymsk;;;;;;;;;;;
PROV2662;Cherskiy;Cherskiy;Cherskiy;;;;;;;;;;;
PROV2663;Kamenskoye;Kamenskoye;Kamenskoye;;;;;;;;;;;
PROV2664;Oyotuni;Oyotuni;Oyotuni;;;;;;;;;;;
PROV2665;Chokurdakh;Chokurdakh;Chokurdakh;;;;;;;;;;;
PROV2666;Pevek;Pevek;Pevek;;;;;;;;;;;
PROV2667;Bulun;Bulun;Bulun;;;;;;;;;;;
PROV2668;Negidal;Negidal;Negidal;;;;;;;;;;;
PROV2669;Amga;Amga;Amga;;;;;;;;;;;
PROV2670;Tiksi;Tiksi;Tiksi;;;;;;;;;;;
PROV2671;Daur;Daur;Daur;;;;;;;;;;;
PROV2672;Udege;Udege;Udege;;;;;;;;;;;
PROV2673;Olkhan;Olkhan;Olkhan;;;;;;;;;;;
PROV2674;Essey;Essey;Essey;;;;;;;;;;;
PROV2675;Eventi;Eventi;Eventi;;;;;;;;;;;
PROV2676;Ulan-Ude;Ulan-Ude;Ulan-Ude;;;;;;;;;;;
PROV2677;Dotkon;Dotkon;Dotkon;;;;;;;;;;;
PROV2678;Bulgan;Bulgan;Bulgan;;;;;;;;;;;
PROV2679;Khovd;Khovd;Khovd;;;;;;;;;;;
PROV2680;Nganasan;Nganasan;Nganasan;;;;;;;;;;;
PROV2681;Kikkiakki;Kikkiakki;Kikkiakki;;;;;;;;;;;
PROV2682;Narim;Narim;Narim;;;;;;;;;;;
PROV2683;Bakchar;Bakchar;Bakchar;;;;;;;;;;;
PROV2684;Yar Sale;Yar Sale;Yar Sale;;;;;;;;;;;
PROV2685;Muzhi;Muzhi;Muzhi;;;;;;;;;;;
PROV2686;Ishim;Ishim;Ishim;;;;;;;;;;;
PROV2687;Amderma;Amderma;Amderma;;;;;;;;;;;
PROV2688;Inta;Inta;Inta;;;;;;;;;;;
PROV2689;Mulda;Mulda;Mulda;;;;;;;;;;;
PROV2690;Sorgit;Sorgit;Sorgit;;;;;;;;;;;
PROV2691;Anatri;Anatri;Anatri;;;;;;;;;;;
PROV2692;Anatjenci;Anatjenci;Anatjenci;;;;;;;;;;;
PROV2693;Uchami;Uchami;Uchami;;;;;;;;;;;
PROV2694;Kets;Kets;Kets;;;;;;;;;;;
PROV2695;Mukhtuya;Mukhtuya;Mukhtuya;;;;;;;;;;;
PROV2696;Aldan;Aldan;Aldan;;;;;;;;;;;
PROV2697;Magdagachi;Magdagachi;Magdagachi;;;;;;;;;;;
PROV2698;Anchimha;Anchimha;Anchimha;;;;;;;;;;;
PROV2699;Izhma;Izhma;Izhma;;;;;;;;;;;
PROV2700;Usogorsk;Usogorsk;Usogorsk;;;;;;;;;;;
PROV2701;Surinda;Surinda;Surinda;;;;;;;;;;;
PROV2702;Aralsk;Aralsk;Aralsk;;;;;;;;;;;
PROV2703;Vänern;Vänern;Vänern;;;;;;;;;;;
PROV2704;Vättern;Vättern;Vättern;;;;;;;;;;;
PROV2705;Gulf of Bothnia;Golfe de Bothnia;Golf von Bothnia;;;;;;;;;;;
PROV2706;Ålands Hav;Mer d'Åland;Ålands Hav;;;;;;;;;;;
PROV2707;Gulf of Finland;Golfe de Finlance;Golf von Finland;;;;;;;;;;;
PROV2708;Western Baltic Sea;Mer Baltique occidentale;Westliche Ostsee;;;;;;;;;;;
PROV2709;Gulf of Riga;Golfe de Riga;Golf von Riga;;;;;;;;;;;
PROV2710;Southern Baltic Sea;Mer Baltique méridionale;Südliche Ostsee;;;;;;;;;;;
PROV2711;Öresund;Øresund;Öresund;;;;;;;;;;;
PROV2712;Kattegat;Cattégat;Kattegat;;;;;;;;;;;
PROV2713;Peipsi Järv;Peipsi Järv;Peipsi Järv;;;;;;;;;;;
PROV2714;Ladoga;Ladoga;Ladoga;;;;;;;;;;;
PROV2715;Onega;Onega;Onega;;;;;;;;;;;
PROV2716;White Sea;Mer Blanche;Weißmeer;;;;;;;;;;;
PROV2717;Lofoten Sea;Mer Lofoten;Lofotenmeer;;;;;;;;;;;
PROV2718;Northern Norwegian Sea;Mer de Norvège septentrionale;Nördliches Europäisches Nordmeer;;;;;;;;;;;
PROV2719;Southern Norwegian Sea;Mer de Norvège méridionale;Südliches Europäisches Nordmeer;;;;;;;;;;;
PROV2720;Skagerrack;Skagerrack;Skagerrack;;;;;;;;;;;
PROV2721;Helgoland Bight;Helgoland Bight;Bucht von Helgoland;;;;;;;;;;;
PROV2722;Coast of Holland;Côte hollandaise;Küste von Holland;;;;;;;;;;;
PROV2723;Dogger Bank;Banc de Dogger;Doggerbank;;;;;;;;;;;
PROV2724;Pas de Calais;Pas de Calais;Pas de Calais;;;;;;;;;;;
PROV2725;La Manche;La Manche;La Manche;;;;;;;;;;;
PROV2726;Lands End;Lands End;Lands End;;;;;;;;;;;
PROV2727;Coast of Britanny;Côte bretonne;Bretonische Küste;;;;;;;;;;;
PROV2728;Quiberon Bay;Baie de Quiberon;Bucht von Quiberon;;;;;;;;;;;
PROV2729;Cote D'Argent;Côte d'Argent;Cote D'Argent;;;;;;;;;;;
PROV2730;Bay of Biscay;Baie de Gascogne;Bucht von Biskaya;;;;;;;;;;;
PROV2731;Cantabrian Sea;Mer Cantabrique;Kantabrische See;;;;;;;;;;;
PROV2732;Tyne;Tyne;Tyne;;;;;;;;;;;
PROV2733;Firth of Forth;Firth of Forth;Firth of Forth;;;;;;;;;;;
PROV2734;The North Sea;Mer du Nord;Nordsee;;;;;;;;;;;
PROV2735;Moray Firth;Moray Firth;Moray Firth;;;;;;;;;;;
PROV2736;North Channel;Canal du nord;North Channel;;;;;;;;;;;
PROV2737;Irish Sea;Mer d'Irlande;Irische See;;;;;;;;;;;
PROV2738;St. George's Channel;Canal Saint-Georges;St. George's Channel;;;;;;;;;;;
PROV2739;Donegal Bay;Baie de Donegal;Donegal Bay;;;;;;;;;;;
PROV2740;Dingle Bay;Baie de Dingle;Dingle Bay;;;;;;;;;;;
PROV2741;Celtic Sea;Mer Celtique;Keltische See;;;;;;;;;;;
PROV2742;Western Approaches;Abords occidentaux;Western Approaches;;;;;;;;;;;
PROV2743;Finisterre Bay;Baie du Finistère;Bucht von Finisterre;;;;;;;;;;;
PROV2744;Lusitanian Sea;Mer Lusitanienne;Lusitanische See;;;;;;;;;;;
PROV2745;Gulf of Cadiz;Golfe de Cadix;Golf von Cadiz;;;;;;;;;;;
PROV2746;Straits of Gibraltar;Détroit de Gibraltar;Straße von Gibraltar;;;;;;;;;;;
PROV2747;Gulf of Almería;Gulf of Almería;Gulf of Almería;;;;;;;;;;;
PROV2748;Gulf of Valencia;Golfe de Valence;Golf von Valencia;;;;;;;;;;;
PROV2749;Gulf of Lion;Golfe Lion;Golf von Lion;;;;;;;;;;;
PROV2750;Côte d'Azur;Côte d'Azur;Cöte d'Azur;;;;;;;;;;;
PROV2751;Ligurian Sea;Mer Ligure;Ligurische See;;;;;;;;;;;
PROV2752;Gulf of Mallocra;Golfe de Majorque;Golf von Mallorca;;;;;;;;;;;
PROV2753;Western Mediterranean;Méditerranée occidentale;Westliches Mittelmeer;;;;;;;;;;;
PROV2754;Barbary Coast;Côte barbare;Barbary-Küste;;;;;;;;;;;
PROV2755;Cape Bon;Cap Bon;Cape Bon;;;;;;;;;;;
PROV2756;Tyrrenean Sea;Mer Tyrrhénienne;Tyrrhenische See;;;;;;;;;;;
PROV2757;Bay of Naples;Baie de Naples;Bucht von Neapel;;;;;;;;;;;
PROV2758;Gulf of Gabes;Golfe de Gabès;Golf von Gabes;;;;;;;;;;;
PROV2759;Malta Channel;Canal de Malta;Maltakanal;;;;;;;;;;;
PROV2760;Straits of Messina;Détroit de Messine;Straße von Messina;;;;;;;;;;;
PROV2761;Gulf of Venice;Golfe de Venise;Golf von Venice;;;;;;;;;;;
PROV2762;Adriatic Sea;Mer Adriatiaque;Adria;;;;;;;;;;;
PROV2763;Straits of Otranto;Détroit d'Otrante ;Straße von Otranto;;;;;;;;;;;
PROV2764;Gulf of Taranto;Golfe de Tarente;Golf von Taranto;;;;;;;;;;;
PROV2765;Ionian Sea;Mer Ionienne;Ionisches Meer;;;;;;;;;;;
PROV2766;Gulf of Sirte;Golfe of Syrte;Golf von Sirte;;;;;;;;;;;
PROV2767;Gulf of Tobruk;Golfe de Tobrouk;Golf von Tobruk;;;;;;;;;;;
PROV2768;Bay of Alexandria;Baie d'Alexandrie;Bucht von Alexandria;;;;;;;;;;;
PROV2769;Palestinian Coast;Côte palestinienne;Küste von Palästina;;;;;;;;;;;
PROV2770;Gulf of Cyprus;Golfe de Chypre;Golf von Cyprus;;;;;;;;;;;
PROV2771;Sea of Crete;Mer de Crète;Kretisches Meer;;;;;;;;;;;
PROV2772;Aegean Sea;Mer Egée;Ägäis;;;;;;;;;;;
PROV2773;Sea of Marmara;Mer de Marmara;See von Marmara;;;;;;;;;;;
PROV2774;Gulf of Varna;Golfe de Varna;Golf von Varna;;;;;;;;;;;
PROV2775;Gulf of Odessa;Golfe d'Odessa;Golf von Odessa;;;;;;;;;;;
PROV2776;Sea of Azov;Mer d'Azov;See von Azov;;;;;;;;;;;
PROV2777;Eastern Black Sea;Mer Noire orientale;Östliches Schwarzmeer;;;;;;;;;;;
PROV2778;Lake Balaton;Lac Balaton;Balaton-See;;;;;;;;;;;
PROV2779;Caspian Sea;Mer Caspienne;Kaspisches Meer;;;;;;;;;;;
PROV2780;Aral Sea;Mer d'Aral;Aralsee;;;;;;;;;;;
PROV2781;Gulf of Suez;Golfe de Suez;Golf von Suez;;;;;;;;;;;
PROV2782;Red Sea;Mer Rouge;Rotes Meer;;;;;;;;;;;
PROV2783;Straits of Obokk;Détroit d'Obock;Straße von Obokk;;;;;;;;;;;
PROV2784;Bal el Mandeb;Bab-el-Mandeb;Bal el Mandeb;;;;;;;;;;;
PROV2785;Coast of Mascate;Côte de Mascate ;Küste von Mascate;;;;;;;;;;;
PROV2786;Mascate Coast;Côte mascataise;Mascate-Küste;;;;;;;;;;;
PROV2787;Straits of Hormuz;Détroit d'Ormuz;Straße von Hormus;;;;;;;;;;;
PROV2788;Persian Gulf;Golfe Persique;Persischer Golf;;;;;;;;;;;
PROV2789;Gulf of Indus;Golfe de l'Indus;Golf von Indus;;;;;;;;;;;
PROV2790;Gulf of Gujarat;Golfe du Gujarat;Golf von Gujarat;;;;;;;;;;;
PROV2791;Laquedive Islands;Îles Laquedives;Laquedive-Inseln;;;;;;;;;;;
PROV2792;Coast of Malabar;Côte de Malabar;Küste von Malabar;;;;;;;;;;;
PROV2793;Comorin Cape;Cap Comorin;Kap Comorin;;;;;;;;;;;
PROV2794;Coast of Caramandel;Côte de Caramandel;Küste von Caramandel;;;;;;;;;;;
PROV2795;Coast of Orissa;Côte d'Orissa;Küste von Orissa;;;;;;;;;;;
PROV2796;Ganges Delta;Delta du Gange;Gangesdelta;;;;;;;;;;;
PROV2797;Akyab Bay;Baie d'Akyab;Akyab-Bucht;;;;;;;;;;;
PROV2798;Irrawady Delta;Delta d'Irrawaddy;Irrawadydelta;;;;;;;;;;;
PROV2799;Andaman Sea;Mer d'Andaman;Andaman-See;;;;;;;;;;;
PROV2800;Mergui Archipelago;Archipel de Mergui ;Mergui-Archipel;;;;;;;;;;;
PROV2801;Straits of Malacca;Détroit de Malacca;Straße von Malacca;;;;;;;;;;;
PROV2802;Nicobar Isles;Îles Nicobar;Nikobaren;;;;;;;;;;;
PROV2803;Coast of Atjeh;Côte d'Atjeh;Küste von Atjeh;;;;;;;;;;;
PROV2804;Coast of Sumatra;Côte de Sumatra;Küste von Sumatra;;;;;;;;;;;
PROV2805;Sunda Strait;Détroit de Sunda ;Sundastraße;;;;;;;;;;;
PROV2806;Coast of Java;Côte de Java;Küste von Java;;;;;;;;;;;
PROV2807;Coast of Surabaya;Côte de Surabaya;Küste von Surabaya;;;;;;;;;;;
PROV2808;Straits of Lombok;Détroit de Lombok;Straße von Lombok;;;;;;;;;;;
PROV2809;Timor Sea;Mer de Timor;Timorsee;;;;;;;;;;;
PROV2810;The Moluccas;Moluccas;Molukken;;;;;;;;;;;
PROV2811;Java Sea;Mer de Java;Javasee;;;;;;;;;;;
PROV2812;Straits of Makassar;Détroit de Makassar;Straße von Makassar;;;;;;;;;;;
PROV2813;Karimata Strait;Détroit de Karimata;Karimatastraße;;;;;;;;;;;
PROV2814;Straits of Johore;Détroit de Johor;Straße von Johore;;;;;;;;;;;
PROV2815;Malayan Sea;Mer de Malaisie;Malayasee;;;;;;;;;;;
PROV2816;Coast of Sarawk;Côte de Sarawk;Küste von Sarawak;;;;;;;;;;;
PROV2817;Mekong Delta;Delta du Mékong;Mekongdelta;;;;;;;;;;;
PROV2818;Gulf of Siam;Golfe du Siam;Golf von Siam;;;;;;;;;;;
PROV2819;Cam Rah Bay;Baie de Cam Ranh;Cam Rah Bay;;;;;;;;;;;
PROV2820;South China Sea;Mer de Chine méridionale;Südchinesisches Meer;;;;;;;;;;;
PROV2821;Coast of Brunei;Côte du Brunei;Küste von Brunei;;;;;;;;;;;
PROV2822;Coast of Annam;Côte d'Annam;Küste von Annam;;;;;;;;;;;
PROV2823;Gulf of Tonkin;Golfe du Tonkin;Golf von Tonkin;;;;;;;;;;;
PROV2824;Guanghou Bay;Baie de Canton;Guangzhou Bay;;;;;;;;;;;
PROV2825;Taiwan Strait;Détroit de Taïwan;Taiwanstraße;;;;;;;;;;;
PROV2826;Yang Tse Delta;Delta du Yangtsé;Yangtsedelta;;;;;;;;;;;
PROV2827;Yellow Sea;Mer Jaune;gelbes Meer;;;;;;;;;;;
PROV2828;Korea Bay;Baie de Corée;Koreanische Bucht;;;;;;;;;;;
PROV2829;South Korean Sea;Mer de Corée méridionale;Südkoreanisches Meer;;;;;;;;;;;
PROV2830;North Korean Sea;Mer de Corée septentrionale;Nordkoreanisches Meer;;;;;;;;;;;
PROV2831;Coast of Olga;Côte d'Olga;Küste von Olga;;;;;;;;;;;
PROV2832;Tatar Straits;Détroit des Tatars;Tatarstraße;;;;;;;;;;;
PROV2833;Amur Delta;Delta d'Amur;Amurdelta;;;;;;;;;;;
PROV2834;Baj of Ayan;Baj of Ayan;Bucht von Ayan;;;;;;;;;;;
PROV2835;Bay of Komenskoie;Baie de Komenskoie;Bucht von Komenskoie;;;;;;;;;;;
PROV2836;Coast of Kamchatska;Côte de Kamchatska;Küste von Kamtschatka;;;;;;;;;;;
PROV2837;Oktothsk Sea;Mer d'Okhotsk;Oktothsk-See;;;;;;;;;;;
PROV2838;Coast Sahkalin;Côte de Sakhalin;Küste von Sachalin;;;;;;;;;;;
PROV2839;Soya Strait;Détroit du Soya;Soyastraße;;;;;;;;;;;
PROV2840;Tsugaru Strait;Détroit de Tsugaru ;Tsugarustraße;;;;;;;;;;;
PROV2841;Sea of Japan;Mer du Japon;Japanisches Meer;;;;;;;;;;;
PROV2842;Amakusa Sea;Mer d'Amakusa ;Amakusa-See;;;;;;;;;;;
PROV2843;Setto Inland Sea;Mer intérieure de Seto ;Setto-Binnenmeer;;;;;;;;;;;
PROV2844;Tokai Sea;Mer du T?kai;Tokaisee;;;;;;;;;;;
PROV2845;Ryukyu Islands;Îles Ry?ky?;Ryukyu-Inseln;;;;;;;;;;;
PROV2846;Luzon Strait;Détroit de Luçon;Luzonstraße;;;;;;;;;;;
PROV2847;Paracel Islands;Îles Paracel;Paracelinseln;;;;;;;;;;;
PROV2848;Manila Bay;Baie de Manille;Bucht von Manila;;;;;;;;;;;
PROV2849;Coast of Luzon;Côte de Luçon;Küste von Luzon;;;;;;;;;;;
PROV2850;Gulf of Leyte;Golfe de Leyte;Golf von Leyte;;;;;;;;;;;
PROV2851;Sulu Sea;Mer de Sulu;Sulusee;;;;;;;;;;;
PROV2852;Sea of Celebes;Mer de Célèbes;See von Celebes;;;;;;;;;;;
PROV2853;Sea of Ternete;Mer de Ternete;See von Ternete;;;;;;;;;;;
PROV2854;Sea of Banda;Mer de Banda;See von Banda;;;;;;;;;;;
PROV2855;Philipine Sea;Mer des Philippines;Philippinische See;;;;;;;;;;;
PROV2856;Palau Islands;Îles Palau;Palau;;;;;;;;;;;
PROV2857;Biak Bay;Baie de Biak;Bucht von Biak;;;;;;;;;;;
PROV2858;Vilian Strait;Détroit de Vilian;Vilianstraße;;;;;;;;;;;
PROV2859;Trobrian Islands;Îles Trobriand;Trobrian-Inseln;;;;;;;;;;;
PROV2860;Torres Strait;Détroit de Torres;Torresstraße;;;;;;;;;;;
PROV2861;Arafuam Sea;Mer d'Arafuam;Arafuam-See;;;;;;;;;;;
PROV2862;Kolepom Bay;Baie de Kolepom;Bucht von Kolepom;;;;;;;;;;;
PROV2863;Gulf of Carpentaria;Golfe de Carpentarie ;Gof von Carpentaria;;;;;;;;;;;
PROV2864;Great Barrier Reef;Grande barrière de corail;Großes Barrier-Riff;;;;;;;;;;;
PROV2865;Capricorn Bay;Baie du Capricorne;Capricorn-Bucht;;;;;;;;;;;
PROV2866;Cape Howe;Cap Howe;Cape Howe;;;;;;;;;;;
PROV2867;Bass Strait;Détroit de Bass;Bass-Straße;;;;;;;;;;;
PROV2868;Kangaroo Island;Île Kangourou;Kangaroo Island;;;;;;;;;;;
PROV2869;Great Zuharran Bight;Great Zuharran Bight;Great Zuharran Bight;;;;;;;;;;;
PROV2870;Cape Leuwiin;Cap Leuwin;Cape Leuwiin;;;;;;;;;;;
PROV2871;Shark Bay;Baie Shark;Shark Bay;;;;;;;;;;;
PROV2872;Northwest Cape;Cap Nord-Ouest;Northwest Cape;;;;;;;;;;;
PROV2873;King Sound;King Sound;King Sound;;;;;;;;;;;
PROV2874;Tasman Sea;Mer de Tasmanie;Tasmanische See;;;;;;;;;;;
PROV2875;Southern Tasman Sea;Mer de Tasmanie méridionale;Südliche Tasmanische See;;;;;;;;;;;
PROV2876;Cook Strait;Détroit de Cook;Cookstraße;;;;;;;;;;;
PROV2877;Northern Tasman Sea;Mer de Tasmanie septentrionale;Nördliche Tasmanische See;;;;;;;;;;;
PROV2878;Cape Farwell;Cap Farvel;Cape Farwell;;;;;;;;;;;
PROV2879;Coast of New Zealand;Côte de la Nouvelle-Zélande;Küste von Neuseeland;;;;;;;;;;;
PROV2880;Cantebury Bight;Cantebury Bight;Canterbury-Bucht;;;;;;;;;;;
PROV2881;Sea of Antarctica;Mer Antarctique ;Antarktische See;;;;;;;;;;;
PROV2882;New Caledonian Sea;Mer de Nouvelle-Calédonie;Neukaledonische See;;;;;;;;;;;
PROV2883;Coral Sea;Mer de Corail;Korallensee;;;;;;;;;;;
PROV2884;Gilbert Sea;Mer de Gilbert;Gilbertsee;;;;;;;;;;;
PROV2885;Solomon Sea;Mer des Salomon;Solomon-See;;;;;;;;;;;
PROV2886;Nauru Island;Île de Nauru;Nauru;;;;;;;;;;;
PROV2887;Melanesia Sea;Mer de Mélanésie;Melanesische See;;;;;;;;;;;
PROV2888;Micronesia Sea;Mer de Micronésie;Mikronesische See;;;;;;;;;;;
