tut_7a_12;Your Stockpile;Vos réserves;Ihr Vorrat;;;;;;;;;;;x
tut_7a_13;Now turn your eyes towards the Stockpile. Here you can see how much of each trade good your government has in store and also how this has changed in the last day. Also note this button. Checking this will allow people in your common market to buy things from your stockpile. This could be useful if you cannot buy things abroad during war but have prepared for this by stockpiling strategic goods.;Penchons-nous maintenant sur vos réserves. Pour chaque marchandise, vous pouvez voir la quantité stockée par votre gouvernement et l'évolution depuis la veille. Notez également la présence de la case Permettre les achats à partir des réserves. Si vous cochez cette case, la population de votre marché commun sera autorisée à acheter des biens dans vos réserves. Cela peut notamment être utile en période de guerre lorsque vous ne pouvez rien acheter à l'étranger, à condition de vous y être préparé en stockant des biens stratégiques.;Lassen Sie uns nun einen Blick auf Ihren Vorrat werfen. Hier können Sie sehen, welche Quantität jedes Handelsguts Ihre Regierung auf Vorrat hat und wie sich dieser Wert seit dem letzten Tag verändert hat. Beachten Sie auch die Option 'Kauf aus Vorrat gestatten'. Wenn Sie diese Option wählen, können Käufer auf Ihrem Binnenmarkt Güter aus Ihrem Staatsvorrat kaufen. Dies ist nützlich, wenn Sie beispielsweise in Kriegszeiten keine ausländischen Güter kaufen können, für diesen Fall aber strategische Vorräte angelegt haben.;;;;;;;;;;;x
tut_7a_15;Now unpause the game for a few days and notice how our stockpile is filling up with Small Arms.;Quittez le mode Pause pour reprendre le jeu pendant quelques jours et vous constaterez que vos réserves se remplissent d'armes légères.;Lassen Sie das Spiel nun für einige Tage laufen und beachten Sie, wie Ihr Vorrat an Handfeuerwaffen anwächst.;;;;;;;;;;;x
######################################################################;;;;;;;;;;;;;;x
##### Diplomacy ;;;;;;;;;;;;;;x
######################################################################;;;;;;;;;;;;;;x
tut_8a_1;Diplomacy;Diplomatie;Diplomatie;;;;;;;;;;;x
tut_8a_2;Diplomacy is your most important tool to dominate the world in Victoria 2. Here you make alliances and declare war. You pull smaller countries into your sphere of influence and monitor your place among the Great Powers.\nClick the Diplomacy button in the top bar;Dans Victoria 2, la diplomatie est l'instrument le plus important pour dominer le monde. Elle vous permet de faire des alliances et de déclarer des guerres. Vous attirez de petits pays dans votre sphère d'influence et veillez à conserver votre place parmi les grandes puissances.\nCliquez sur le bouton Diplomatie de la barre supérieure.;Die Diplomatie ist in Victoria 2 Ihr wichtigstes Werkzeug zur Dominierung der Welt. Hier können Sie Bündnisse schmieden und Kriege erklären. Außerdem können Sie kleinere Länder in Ihre Einflusssphäre ziehen und Ihren Rang unter den Großmächten überwachen.\nKlicken Sie in der Kopfleiste auf den Diplomatiereiter.;;;;;;;;;;;x
tut_8a_3;The Diplomacy View;La vue Diplomatie;Der Diplomatiebildschirm;;;;;;;;;;;x
tut_8a_3a;This is the Diplomacy View. From here you control the diplomatic decisions of your nation and also keep an eye on other nations.;Cette vue vous permet de contrôler les décisions diplomatiques de votre nation tout en gardant un œil sur les autres pays.;Dies ist der Diplomatiebildschirm. Von hier aus können Sie die diplomatischen Entscheidungen Ihrer Nation kontrollieren und auch ein Auge auf die anderen Nationen behalten.;;;;;;;;;;;x
tut_8a_3b;The first thing we need to do is take action against our rivals in the north. The Netherlands are a bit stronger than us though, so we need allies. The British are a good candidate, try to find them in the list of countries in the lower left. To help you find it you can try to use the filter buttons over the list.;Vous devez d'abord prendre des mesures contre vos rivaux du nord. Mais comme les Pays-Bas sont un peu plus forts que vous, il vous faut un allié. Le Royaume-Uni est un bon candidat. Cherchez-le dans la liste des pays, en bas à gauche. Pour ce faire, vous pouvez filtrer la liste à l'aide des boutons prévus à cet effet.;Zuerst müssen wir nun Aktionen gegen unsere Rivalen im Norden unternehmen. Da die Holländer aber etwas stärker als wir sind, brauchen wir Verbündete. Die Briten wären ein guter Kandidat. Versuchen Sie, sie in der Länderliste unten links im Bildschirm zu finden. Dazu können Sie auch die Filterschaltflächen oberhalb der Liste einsetzen.;;;;;;;;;;;x
tut_8a_4a;Country Information;Informations sur le pays;Länderinformationen;;;;;;;;;;;x
tut_8a_4b;We have now selected the The United Kingdom. First we need to know if they even like us before we can ally with them. Check out the value to the right in the list item that you just clicked. The value is a bit low but it might do. Now let us check out if they are involved in any other conflicts currently, go ahead and click the Show Wars button in the upper part of the screen.;Vous venez de sélectionner le Royaume-Uni. Vous devez d'abord déterminer si les Britanniques vous apprécient avant de pouvoir vous allier avec eux. Consultez la valeur située à droite de l'élément sur lequel vous venez de cliquer dans la liste. Celle-ci est un peu faible, mais cela devrait suffire. Voyons maintenant si le Royaume-Uni est actuellement engagé dans d'autres conflits : cliquez sur le bouton Afficher les guerres en haut de l'écran.;Wir haben nun Großbritannien ausgewählt. Bevor wir uns mit ihnen verbünden können, müssen wir herausfinden, ob sie uns überhaupt mögen. Prüfen Sie den Wert rechts neben dem Listeneintrag, auf den Sie gerade geklickt haben. Der Wert erscheint etwas niedrig, aber er könnte ausreichen. Nun sollten wir überprüfen, ob sie sich derzeit in anderen Konflikten befinden. Klicken Sie dazu im oberen Bildschirmteil auf die Schaltfläche Kriege anzeigen.;;;;;;;;;;;x
tut_8a_5;Country Information;Informations sur le pays;Länderinformationen;;;;;;;;;;;x
tut_8a_6;In this screen we should be able to see all the current wars in the upper right part. You should be able to see the Texan struggle against their former Mexican overlords. You can also check out The United Kingdom's Allies and Wars to the center right as well as some data telling us about their capability to fight a war.;Toutes les guerres en cours apparaissent en haut à droite de l'écran. En ce moment, le seul conflit en cours est la lutte texane contre les anciens suzerains mexicains. Vous pouvez aussi consulter la liste des alliés et guerres du Royaume-Uni au centre-droit de l'écran en plus de données sur la combativité de ce pays.;Auf diesem Bildschirm sollten wir oben rechts alle aktuellen Kriege sehen können. Momentan sollte dort nur der Kampf der Texaner gegen ihre ehemaligen mexikanischen Herrscher angezeigt werden. Mittig rechts sehen Sie auch die Bündnisse und Kriege Großbritanniens, sowie einige Daten, die uns Informationen über ihre Kriegstauglichkeit geben.;;;;;;;;;;;x
REMOVE_tut_8a_7;To try to ally with The United Kingdom we need to take a diplomatic action. Diplomatic actions can be anything from requesting an alliance to declaring war. To do a diplomatic action we need to have diplomatic points, these points are accumulated each month. Looking in the top bar under diplomacy we can see that we have 1 point, exactly what what the Form Alliance action costs. Go ahead and press the Form Alliance Action and then press the 'Accept' button to suggest an alliance with the UK.;Pour tenter de vous allier avec le Royaume-Uni, vous devez mener une action diplomatique. Les actions diplomatiques vont de la demande d'alliance à la déclaration de guerre. Pour mener une action diplomatique, il vous faut des points diplomatiques. Ces points s'accumulent tous les mois. Sur la barre supérieure, sous Diplomatie, vous pouvez constater que vous avez 1 point, ce qui correspond au coût de l'action Former une alliance. Cliquez sur l'action Former une alliance, puis sur le bouton Accepter pour proposer une alliance au Royaume-Uni.;Zur Unterbreitung eins Bündnisangebots an Großbritannien müssen wir eine diplomatische Aktion unternehmen. Diplomatische Aktionen können alles von Bündnisangeboten bis hin zu Kriegserklärungen sein. Zum Ausführen einer diplomatischen Aktion müssen wir diplomatische Punkte haben, die wir auf monatlicher Basis erlangen. Wenn Sie in der Kopfleiste unter Diplomatie nachsehen, stellen Sie fest, dass wir einen Punkt haben, und genau so viel kostet die Aktion Bündnis bilden auch. Klicken Sie nun auf die Schaltfläche für Bündnis bilden und bestätigen Sie Ihr Bündnisangebot an Großbritannien dann durch Klicken auf die Schaltfläche Akzeptieren.;;;;;;;;;;;x
tut_8a_8;Declare War;Déclarer la guerre;Kriegserklärung;;;;;;;;;;;x
tut_8a_9;Now The United Kingdom should be our ally. Usually we might need to wait a bit for the answer but this time the Foreign Office was quick. Now let's do something about the Dutch. Select the Netherlands in the list and click the Declare War button.;Le Royaume-Uni est désormais votre allié. En temps normal, il faut attendre un peu avant de recevoir une réponse, mais cette fois, le ministère des Affaires étrangères a été rapide. Agissons contre les Hollandais. Sélectionnez les Pays-Bas dans la liste et cliquez sur le bouton Déclarer la guerre.;Großbritannien sollte nun unser Bündnispartner sein. Normalerweise müssen wir etwas auf eine Antwort warten, in diesem Fall war das Außenministerium aber sehr schnell. Lassen Sie uns nun etwas gegen die Holländer unternehmen. Wählen Sie dazu in der Liste die Niederlande aus und klicken Sie auf die Schaltfläche Krieg erklären.;;;;;;;;;;;x
tut_8a_10;Declare War;Déclarer la guerre;Kriegserklärung;;;;;;;;;;;x
tut_8a_11;When you declare war you must set a goal for your war. This is our stated reason for going to war and in peace negotiations we are limited to demanding the things we have stated as war goals. We can add more war goals if the war goes well for us, but if we fail to reach our goals our population will become angry with us.\nFor now we just want to humiliate the Dutch, this war goal means that if we win we can cut down their prestige a bit. Go ahead and press the humiliate button.;Lorsque vous déclarez une guerre, vous devez définir un objectif de guerre. Il s'agit du motif pour lequel vous partez en guerre. Pour faire la paix, vous ne pouvez rien exiger de plus que ce qui est défini dans vos objectifs de guerre. Vous pouvez ajouter d'autres objectifs si la guerre évolue en votre faveur, mais si vous ne les atteignez pas, votre population vous en voudra.\nPour l'instant, vous cherchez simplement à humilier les Hollandais. Cet objectif de guerre indique que si vous gagnez, vous réduirez partiellement leur prestige. Cliquez sur le bouton Humilier.;Wenn Sie einem Land den Krieg erklären, müssen Sie für Ihren Krieg ein Ziel vorgeben. Dies ist unser erklärter Grund für den Waffengang und bei der Verhandlung von Friedensverträgen sind wir auf die Inhalte unserer Kriegsziele beschränkt. Wenn der Krieg gut für uns läuft, können wir weitere Kriegsziele hinzufügen, aber wenn wir diese dann nicht erfüllen können, wird unsere Bevölkerung wütend auf uns werden.\nFürs Erste möchten wir die Holländer nur erniedrigen. Dieses Kriegsziel bedeutet, dass wir im Falle unseres Sieges ihr Prestige verringern können. Klicken Sie dazu nun auf die Schaltfläche Erniedrigen.;;;;;;;;;;;x
tut_8a_12;Declare War;Déclarer la guerre;Kriegserklärung;;;;;;;;;;;x
tut_8a_13;Declaring war has a cost, the cost is in how the rest of the world sees us. This is called infamy, incurring high infamy can create many problems such as making nations form coalitions to stop our warmongering ways.;Lorsque vous déclarez une guerre, vous vous exposez au jugement du reste du monde. C'est ce qu'on appelle le déshonneur. Une importante perte d'honneur peut engendrer de nombreux problèmes, notamment la formation d'une coalition de nations pour stopper vos activités bellicistes.;Kriegserklärungen sind nicht umsonst: Die Kosten werden darin ermittelt, was der Rest der Welt wegen der Kriegserklärung von uns hält. Dies wird als Infamie bezeichnet. Kontinuierlich hohe Infamie kann zu vielerlei Problemen führen, darunter die Bildung neuer Bündnisse, um unserer Kriegstreiberei ein Ende zu bereiten.;;;;;;;;;;;x
tut_8a_14;Wars also have their rewards. Besides the reward for completing war goals (you can see in the screen that we will cut Dutch prestige if we win) you also get prestige. Depending on which war goal you choose you get more or less prestige.;Mais les guerres ont aussi leurs récompenses. Une fois votre objectif de guerre atteint (réduction du prestige hollandais dans ce cas), votre prestige augmente. En fonction de l'objectif de guerre que vous avez choisi de poursuivre, vous obtenez plus ou moins de prestige.;Kriege bieten aber auch Belohnungen. Neben der Belohnung zur Erfüllung Ihrer Kriegsziele (wir würden im Falle eines Sieges das holländische Prestige verringern) erhalten Sie auch Prestige. Wie viel, hängt dabei vom ausgewählten Kriegsziel ab.;;;;;;;;;;;x
tut_8a_15;Each war goal also has a peace cost, the higher this cost the more your need to achieve in the war to convince the enemy to agree.;Chaque objectif de guerre a également un coût en termes de paix. Plus ce coût est élevé, plus l'effort de guerre à consentir est élevé pour convaincre l'ennemi d'accepter la paix.;Jedes Kriegsziel hat auch Friedenskosten: Je höher diese Kosten sind, desto mehr müssen Sie in einem Krieg erreichen, um den Feind in den Friedensverhandlungen zum Einlenken zu bewegen.;;;;;;;;;;;x
tut_8a_16;Now we are ready to declare war, press OK in the Declare War dialogue;Vous êtes maintenant prêt à déclarer la guerre. Cliquez sur OK dans la fenêtre Déclarer la guerre.;Wir sind nun bereit zur Kriegserklärung. Klicken Sie im Dialogfenster Kriegserklärung auf OK.;;;;;;;;;;;x
######################################################################;;;;;;;;;;;;;;x
##### General;;;;;;;;;;;;;;x
######################################################################;;;;;;;;;;;;;;x
tutorial_chapter_military_basic;End of Basic Military tutorial,;Fin du didacticiel de base sur l'armée;Ende des Militär-Basistutorials,;;;;;;;;;;;x
tutorial_chapter_military_victoria;End of the Intermediary Military tutorial.;Fin du didacticiel intermédiaire sur l'armée;Ende des Militär-Mitteltutorials.;;;;;;;;;;;x
tutorial_chapter_industry_basic;End of the Basic Production Tutorial;Fin du didacticiel de base sur l'industrie;Ende des Industrie-Basistutorials,;;;;;;;;;;;x
tutorial_chapter_industry_victoria;End of the Intermediary Production Tutorial;Fin du didacticiel intermédiaire sur l'industrie;Ende des Industrie-Mitteltutorials.;;;;;;;;;;;x
tutorial_chapter_budget_basic;End of the Basic Budget Tutorial;Fin du didacticiel de base sur l'industrie;Ende des Industrie-Basistutorials,;;;;;;;;;;;x
REMOVE_tutorial_chapter_budget_victoria;End of the Intermediary Production Tutorial;Fin du didacticiel intermédiaire sur l'industrie;Ende des Industrie-Mitteltutorials.;;;;;;;;;;;x
tutorial_chapter_technology_basic;End of the Basic Technology Tutorial;Fin du didacticiel de base sur la technologie;Ende des Technologie-Basistutorials,;;;;;;;;;;;x
tutorial_chapter_technology_victoria;End of the Intermediary Technology Tutorial;Fin du didacticiel intermédiaire sur la technologie;Ende des Technologie-Mitteltutorials.;;;;;;;;;;;x
tutorial_chapter_politics_basic;End of the Basic Politics Tutorial;Fin du didacticiel de base sur la politique;Ende des Politik-Basistutorials,;;;;;;;;;;;x
tutorial_chapter_politics_victoria;End of the Intermediary Politics Tutorial;Fin du didacticiel intermédiaire sur la politique;Ende des Politik-Mitteltutorials.;;;;;;;;;;;x
tutorial_chapter_population_basic;End of the Basic Population Tutorial;Fin du didacticiel de base sur la population;Ende des Bevölkerungs-Basistutorials,;;;;;;;;;;;x
tutorial_chapter_population_victoria;End of the Intermediary Population Tutorial;Fin du didacticiel intermédiaire sur la population;Ende des Bevölkerungs-Mitteltutorials.;;;;;;;;;;;x
tutorial_chapter_trade_basic;End of the Basic Trade Tutorial;Fin du didacticiel de base sur le commerce;Ende des Handels-Basistutorials,;;;;;;;;;;;x
tutorial_chapter_trade_victoria;End of the Intermediary Trade Tutorial;Fin du didacticiel intermédiaire sur le commerce;Ende des Handels-Mitteltutorials.;;;;;;;;;;;x
tutorial_chapter_diplomacy_basic;End of the Basic Diplomacy Tutorial;Fin du didacticiel de base sur la diplomatie;Ende des Diplomatie-Basistutorials,;;;;;;;;;;;x
tutorial_chapter_diplomacy_victoria;End of the Intermediary Diplomacy Tutorial;Fin du didacticiel intermédiaire sur la diplomatie;Ende des Diplomatie-Mitteltutorials.;;;;;;;;;;;x
tutorial_chapter_end;Choose how you wish to proceed.;Choisissez la suite.;Wählen Sie, wie Sie fortfahren möchten.;;;;;;;;;;;x
tutorial_continue_basic;Basic $TYPE$;$TYPE$ de base;Basis-$TYPE$;;;;;;;;;;;x
tutorial_continue_intermediary;Intermediary $TYPE$;$TYPE$ intermédiaire;Mittel-$TYPE$;;;;;;;;;;;x
tutorial_continue_advanced;Advanced $TYPE$;$TYPE$ avancé;Schluss-$TYPE$;;;;;;;;;;;x
tutorial_continue_end;Return to Menu;Retour au menu;Rückkehr zum Menü;;;;;;;;;;;x
LEDGER_HEADER_RANK;Nation Ranking;Classement des nations;Nationenrang;;;;;;;;;;;x
chapter_name_0;Introduction;Introduction;Einführung;;;;;;;;;;;x
chapter_name_1;Armies and Navies;Armées et marines;Armeen und Flotten;;;;;;;;;;;
chapter_name_2;Production;Production;Produktion;;;;;;;;;;;x
chapter_name_3;Budget;Budget;Haushalt;;;;;;;;;;;x
chapter_name_4;Technology;Technologie;Technologie;;;;;;;;;;;x
chapter_name_5;Politics;Politique;Politik;;;;;;;;;;;x
chapter_name_6;Population;Population;Bevölkerung;;;;;;;;;;;x
chapter_name_7;Trade;Commerce;Handel;;;;;;;;;;;x
chapter_name_8;Diplomacy;Diplomatie;Diplomatie;;;;;;;;;;;x
######################################################################;;;;;;;;;;;;;;x
##### Tutorial ;;;;;;;;;;;;;;x
######################################################################;;;;;;;;;;;;;;x
FE_BASIC;Basic;De base;Basis-;;;;;;;;;;;x
FE_MEDIUM;Medium;Intermédiaire;Mittel-;;;;;;;;;;;x
FE_ADVANCED;Advanced;Avancé;Schluss-;;;;;;;;;;;x
FE_START_ALL_CHAPTERS;Start from the beginning...;Commencer depuis le début...;Neu beginnen ...;;;;;;;;;;;x
TUT_NEXT;Next;Suivant;Weiter;;;;;;;;;;;x
######################################################################;;;;;;;;;;;;;;x
##### Miltary Medium;;;;;;;;;;;;;;x
######################################################################;;;;;;;;;;;;;;x
tut_1b_1;The Military - Medium Level;L'armée - Niveau intermédiaire;Das Militär - Mittlere Stufe;;;;;;;;;;;x
tut_1b_2;In this part we are going to walk you through some of the concepts of the Victoria 2 military system that might be familiar to the returning Victoria player but might be new to others.\nWe shall start by entering the military screen, please click Military in the Top Bar;Cette partie du didacticiel est consacrée à quelques notions militaires de Victoria 2 que connaissent peut-être déjà les utilisateurs de la version précédente du jeu.\nCommencez par accéder à l'écran militaire : cliquez sur le bouton Armée de la barre supérieure.;In diesem Tutorialteil werden wir Ihnen einige Konzepte des Victoria 2-Militärsystems vorstellen, die mit Victoria vertrauten Spielern bekannt sein könnten, aber Neuland für neue Spieler sind.\nBitte klicken Sie in der Kopfleiste zum Aufruf des Militärbildschirms auf den Militärreiter.;;;;;;;;;;;x
tut_1b_3;The Military View;La vue Armée;Der Militärbildschirm;;;;;;;;;;;x
tut_1b_4;This is the Military View, from here you can keep an eye on your complete military forces and military leaders as well as recruit new forces and mobilize your nation for war. \nWe will start by looking at how armies are recruited in Victoria 2. Go ahead and click the Build Army button.;Cette vue vous offre une vue d'ensemble de vos forces armées et de leurs commandants tout en vous permettant de recruter de nouvelles forces et de mobiliser votre nation pour faire la guerre. \nPenchons-nous d'abord sur le recrutement des armées dans Victoria 2. Cliquez sur le bouton Créer une armée.;Dies ist der Militärbildschirm. Hier können Sie Ihre vollständigen Streitkräfte im Auge behalten, militärische Anführer bzw. neue Truppen rekrutieren und Ihre Nation für einen Krieg mobilisieren. \nZuerst schauen wir uns an, wie Armeen in Victoria 2 rekrutiert werden. Klicken Sie dazu nun auf die Schaltfläche Armee bauen.;;;;;;;;;;;x
tut_1b_5;Manpower and Population;Effectifs et population;Mannstärke und Bevölkerung;;;;;;;;;;;x
tut_1b_6;Manpower in Victoria is rather different from other Paradox titles. In Victoria, all troops are recruited from the part of your population that are employed as soldiers, the Soldier POPs.\nTo build an army you must have enough soldiers in your population to fill the ranks of the new unit. In the list you can see all the units you can currently recruit, if you need more than this you must encourage more people to become soldiers by increasing the Military Budget in the Budget Screen.\n Go ahead and click the Wallonian Infantry.;Les effectifs de Victoria diffèrent de ceux des autres titres de Paradox. Dans Victoria, toutes les troupes sont recrutées dans les POP Soldats.\nPour créer une armée, votre population doit comprendre suffisamment de soldats afin de remplir les rangs de la nouvelle unité. La liste répertorie toutes les unités actuellement enrôlées. S'il vous en faut davantage, vous devez encourager la population à s'engager dans l'armée en augmentant le budget militaire dans l'écran Budget.\nCliquez sur Infanterie wallonne. ;Die Mannstärke in Victoria 2 unterscheidet sich zu anderen Paradox-Titeln: In Victoria 2 müssen alle Truppen aus den Soldaten-BEVs Ihrer Bevölkerung rekrutiert werden.\nZum Bau einer Armee müssen Sie genügend Soldaten in Ihrer Bevölkerung haben, um die neue Einheit aufzufüllen. In der Liste sehen Sie sämtliche Einheiten, die Sie derzeit rekrutieren können. Wenn Sie mehr Einheiten brauchen, müssen Sie Ihre Untertanen ermutigen, ins Militär einzutreten. Dies realisieren Sie im Haushaltsbildschirm durch die Erhöhung des Wehretat-Schiebereglers.\nKlicken Sie nun auf die wallonische Infanterie.;;;;;;;;;;;x
tut_1b_7;Goods Cost of Troops;Coût en marchandises des troupes;Truppen-Güterkosten;;;;;;;;;;;x
tut_1b_8;The unit you just clicked is called a 'Wallonian Infantry'. This tells us that it is a regular infantry unit recruited from Wallonian soldiers. Also note that the name Brussels appears below the name of the unit, this means that the Soldiers live in Brussels province.;"L'unité sur laquelle vous venez de cliquer porte le nom de ""Infanterie wallonne"". Cela signifie qu'il s'agit d'une unité d'infanterie classique recrutée parmi les soldats wallons. Notez également que la mention Bruxelles apparaît sous le nom de l'unité, ce qui indique que les soldats vivent dans la province de Bruxelles.";Die Einheit, auf die Sie gerade geklickt habe, ist eine 'Wallonische Infanterie'. Dies sagt uns, dass es sich dabei um eine reguläre Infanterieeinheit handelt, die aus wallonischen Soldaten rekrutiert wurde. Beachten Sie außerdem, dass unterhalb des Namens der Einheit Brüssel steht. Dies bedeutet, dass die Soldaten in Brüssel leben.;;;;;;;;;;;x
tut_1b_9;Now notice the icons and numbers left of the unit name, these are the goods needed to buy a unit. This particular unit requires 10 Small Arms and 10 Canned food. These will either be drawn from your stockpile or, if there is not enough available there, bought from the world market.;Les icônes et chiffres situés à gauche du nom correspondent aux marchandises nécessaires pour acheter une unité. Cette unité a besoin d'armes légères (10) et de conserves (10). Ces ressources seront puisées dans vos réserves. Si ces dernières ne suffisent pas, le jeu achètera automatiquement le complément sur le marché mondial.;Die Symbole und Zahlen links vom Namen der Einheit steht für die Güter, die zum Kauf einer solchen Einheit nötig sind. Diese Militäreinheit benötigt zehn Einheiten Handfeuerwaffen und zehn Einheiten Konserven. Diese Güter werden entweder von Ihrem Vorrat abgezogen. Falls dort nicht genügend Güter vorrätig sind, beginnt das Spiel automatisch, sie auf dem Weltmarkt zu kaufen.;;;;;;;;;;;x
tut_1b_10;The unit we wanted to build is now in the build queue in the right side of the screen. We could click it to cancel our construction but for now we are happy with it, go ahead and click the Close button to continue.;L'unité que vous vouliez créer est désormais dans la file d'attente, à droite de l'écran. Il vous suffirait de cliquer dessus pour annuler sa création, mais pour le moment, vous allez cliquer sur le bouton Fermer pour continuer.;Die gewünschte Einheit befindet sich nun in der Baureihe auf der rechten Bildschirmseite. Wir könnten zum Baustopp darauf klicken, aber fürs Erste sind wir damit zufrieden. Klicken Sie zum Fortfahren auf die Schaltfläche Schließen.;;;;;;;;;;;x
tut_1b_11;Generals and Admirals;Généraux et amiraux;Generäle und Admiräle;;;;;;;;;;;x
tut_1b_12;To win battles your units must be properly lead. To recruit Generals (for Armies) or Admirals(for Navies) we need Leadership Points.;Pour remporter des batailles, vos unités doivent être bien commandées. Pour recruter des généraux (pour les armées) ou des amiraux (pour les marines), il vous faut des points de commandement.;Zum Sieg in Gefechten müssen Ihre Einheiten gut kommandiert werden. Zur Rekrutierung von Generälen (für Armeen) oder Admirälen (für Flotten) benötigen wir Anführerpunkte.;;;;;;;;;;;x
tut_1b_13;Leadership Points are generated by our population's Officers, the Officer POPs. If you need more generals you must increase your military budget in the budget screen, just as when you need soldiers. The difference being that soldiers are recruited from the poor strata of your population, while officers are recruited from the rich strata.;Les points de commandement sont générés par les POP Officiers. S'il vous faut davantage de généraux, vous devez augmenter votre budget militaire dans l'écran Budget, comme pour les soldats, si ce n'est que les soldats sont recrutés dans les classes défavorisées de la population tandis que les officiers sont issus des classes supérieures.;Anführerpunkte werden von Ihren Offiziersbevölkerungen erzeugt, den Offiziers-BEVs. Wenn Sie mehr Generäle benötigen, müssen Sie wie zur Rekrutierung von Soldaten im Haushaltsbildschirm den Schieberegler Ihres Wehretats erhöhen. Der Unterschied besteht darin, dass Soldaten aus Ihrer Armenschicht rekrutiert werden, während Offiziere aus der Oberschicht rekrutiert werden.;;;;;;;;;;;x
tut_1b_14;Notice the number on the Create General button, this is the number of Generals you currently have points for. Go ahead and click this button.;Notez que le chiffre qui apparaît sur le bouton Créer un général correspond au nombre de généraux pour lesquels vous possédez des points. Cliquez sur ce bouton.;Beachten Sie die Zahl auf der Schaltfläche General erstellen. Dies ist die Anzahl von Generälen, für deren Rekrutierung Ihre Punkte derzeit ausreichen. Klicken Sie nun auf die Schaltfläche.;;;;;;;;;;;x
tut_1b_15;The General;Le général;Der General;;;;;;;;;;;x
tut_1b_16;We have now received our first general. As you can see he has 2 traits, these define his good and bad sides. By hovering your mouse over them you can see what they do for your armies. Regardless of bad traits, having no leader is always worse than having one.;Vous venez de recevoir votre premier général. Comme vous pouvez le constater, il possède deux caractéristiques qui définissent ses bons et mauvais côtés. Passez la souris sur ces caractéristiques pour connaître leur impact sur vos armées. Sachez qu'un leader vaut toujours mieux que pas de leader du tout, même si ses caractéristiques sont médiocres.;Wir haben nun unseren ersten General erhalten. Wie Sie sehen, hat er zwei Eigenschaften, die für seine guten und schlechten Seiten stehen. Wenn Sie Ihren Mauszeiger darauf bewegen, sehen Sie, welchen Einfluss sie auf Ihre Armeen haben. Auch Anführer mit schlechten Eigenschaften sind immer noch besser als gar kein Anführer.;;;;;;;;;;;x
tut_1b_17;You can also see which army your leader is currently commanding, our new general is of course unassigned.;Vous voyez également l'armée actuellement commandée par votre leader, sachant que votre nouveau général n'a pas encore été affecté.;Hier können Sie auch sehen, welche Armee Ihr Anführer gerade kommandiert. Unser neuer General ist natürlich noch keiner Einheit zugeteilt.;;;;;;;;;;;x
tut_1b_18;It is possible to auto-assign units and also auto-recruit leaders by leaving the appropriate check box checked..;Pour affecter ou recruter automatiquement des unités ou leaders, cochez la case correspondante.;Durch die Auswahl des entsprechenden Kontrollkästchens können Sie sowohl Einheiten als auch Anführer automatisch zuteilen lassen.;;;;;;;;;;;x
REMOVE_tut_1b_19;For now we are manually going to assign our General, Close the military Screen and select your division in Spa.;Pour le moment, vous allez affecter votre général manuellement. Fermez l'écran Armée et sélectionnez la division présente à Spa.;Für Erste werden wir unseren General aber manuell zuteilen. Schließen Sie dazu den Militärbildschirm und wählen Sie Ihre Division in Spa aus.;;;;;;;;;;;x
tut_1b_20;Assigning your leader;Affectation de votre leader;Zuteilung Ihres Anführers;;;;;;;;;;;x
tut_1b_21;To assign your leader click the text in the unit view labeled (no leader), then select your general in the list that appears.;"Pour affecter votre leader, cliquez sur le texte ""(pas de leader)"" de la vue Unité, puis sélectionnez votre général dans la liste.";Zur Zuteilung Ihres Anführers klicken Sie im Einheitenbildschirm auf den Text (kein Anführer). Wählen Sie in der daraufhin erscheinenden Liste Ihren General aus.;;;;;;;;;;;x
######################################################################;;;;;;;;;;;;;;x
##### Production Medium;;;;;;;;;;;;;;x
######################################################################;;;;;;;;;;;;;;x
tut_2b_1;Production - Medium Level;L'industrie - Niveau intermédiaire;Industrie - Mittlere Stufe;;;;;;;;;;;x
tut_2b_2;In this part of the tutorial we will cover the basic concepts of production in Victoria 2. These concepts should be familiar to the returning Victoria player.\n We are going to start by talking about the most basic resource producer, the RGO. Go ahead and click the province of Brussels to open the Province View.;Cette partie du didacticiel est consacrée aux notions de base de la production dans Victoria 2. Les utilisateurs de la précédente version de Victoria connaissent déjà ces notions.\nIntéressons-nous d'abord à la source de production la plus élémentaire, l'exploitation agricole ou minière (ou EAM). Cliquez sur la province de Bruxelles pour ouvrir la vue correspondante.;In diesem Teil des Tutorials behandeln wir die grundlegenden Produktionskonzepte in Victoria 2. Diese Konzepte sollten Victoria-Veteranen bereits vertraut sein.\nWir werden zunächst über den grundlegendsten Ressourcenproduzenten sprechen, den Ressourcenbeschaffungsbetrieb (RGO). Klicken Sie zum Aufruf des Provinzbildschirm nun auf die Provinz Brüssel.;;;;;;;;;;;x
tut_2b_3;The RGO;L'exploitation agricole ou minière (EAM);RGOs;;;;;;;;;;;x
