brazzas_expedition_title;Brazza's Expedition;Expédition de Brazza;Brazzas Expedition;;;;;;;;;;;x;;
brazzas_expedition_desc;The Franco-Italian adventurer Pierre Savorgnan de Brazza explored the Congo region in the 1870's and 80's, and opened up Central Africa and the right bank of the Congo river to French colonization. The city of Brazzaville in the French Congo was named after him.;L’explorateur franco-italien Pierre Savorgnan de Brazza explora la région du Congo dans les années 1870 et 1880 et il ouvrit l'Afrique Centrale et la rive occidentale du Congo à la colonisation française. La ville de Brazzaville au Congo français porte son nom.;Der franko-italienische Abenteurer Pierre Savorgnan de Brazza erforschte die Kongo-Region in den 1870er und 1880er Jahren und öffnete Zentralafrika und das rechte Ufer des Kongo-Flusses für die französische Zivilisation. Die Stadt Brazzaville in Französisch-Kongo wurde nach ihm benannt.;;;;;;;;;;;x;;
USA_prussian_constitutionalism;The Kingdom of America;Le royaume d’Amérique;The Kingdom of America;;;;;;;;;;;x;;
von_moltkes_staff_reforms_title;von Moltke's Reforms;Les réformes de von Moltke;von Moltkes Reformen;;;;;;;;;;;x;;
von_moltkes_staff_reforms_desc;In 1857 Helmuth von Moltke was appointed Chief of the Prussian General Staff, which he soon set about reforming. Among the ideas implemented by von Moltke were a department for historical studies, extensive wargaming excercises and a special department dedicated to cataloging and studying the telegraph and railway networks of Prussia, and how they could be used to best effect in the event of war. The end result was that, by the time of the Franco-Prussian war, Prussia's General Staff was considered the most efficient in Europe, it's methods soon becoming widely studied and adopted abroad. Moltke remained Chief of the Prussian Staff for the next 30 years, and is known as one of the most brilliant military strategists of the 19th century.;En 1857, Helmut von Moltke fut nommé Chef de l’état-major de la Prusse, qu’il entreprit bientôt de réformer. Parmi les idées mises en œuvre par von Moltke, un service d’études historiques, une utilisation intensive du wargame ou kreigspiel et un service spécial dédié à la cartographie complète des réseaux de télégraphe et de chemin de fer de Prusse et leur utilisation en cas de guerre. Le résultat fut que lors de la guerre de 1870, l’état-major prussien étai de loin le plus efficace d’Europe et ses méthodes commencèrent à être étudiées et copiées à l’étranger. Moltke resta Chef d’état-major de la Prusse pendant 30 ans et demeure l’un des plus brillants stratèges militaires du XIXe siècle.;Im Jahr 1857 wurde Helmuth von Moltke zum Chef des preußischen Generalstabs ernannt, den er schon kurz darauf reformierte. Zu seinen Ideen gehörte auch eine Abteilung für historische Studien, extensive Truppenmanöver und eine Spezialabteilung zum Katalogisieren und Studium der Telegraphen- und Eisenbahnnetzwerke Preußens, und wie sie im Kriegsfall am effizientesten genutzt werden könnten. Aufgrund dieser Anstrengungen galt der preußische Generalstab zur Zeit des französisch-preußischen Krieges als der effizienteste in ganz Europa, dessen Methoden man im Ausland schon bald eingehend studierte und nachahmte. Von Moltke übte sein Amt die nächsten 30 Jahre aus und gilt als einer der brillantesten Militärstrategen des 19. Jahrhunderts.;;;;;;;;;;;x;;
prussian_general_staff;Prussian General Staff;Etat-major prussien;Preußischer Generalstab;;;;;;;;;;;x;;
desc_prussian_general_staff;The Prussian General Staff is the most efficient in Europe, but other nations will catch up sooner or later.;L’état-major prussien est le plus efficace d’Europe, mais les autres pays vont finir par combler leur retard.;Der preußische Generalstab ist der effizienteste in Europa, aber andere Nationen werden früher oder später aufholen.;;;;;;;;;;;x;;
kanun_i_esasi_title;Kanun-i-Esasi;Kanun-i-Esasi;Kanun-i-Esasi;;;;;;;;;;;x;;
kanun_i_esasi_desc;Implemented in 1876, the 'Kanun-i-Easasi' (Basic Law) was an early attempt at gifting the Ottoman Empire with a constitution. While the Basic Law would only remain in effect for two years before being repealed by Sultan Abdulhamid II, it was nevertheless an important forerunner to the later development of Ottoman and Turkish constitutionalism.;Mise en place en 1876, la « Kanun-i-Easasi » (la loi fondamentale) est une première tentative de doter l’Empire ottoman d’une constitution. Si la loi fondamentale ne resta en application que deux ans avant d’être repoussée par le sultan Abdulhamid II, elle constitue cependant un signe précurseur important du futur développement du constitutionnalisme ottoman puis turc.;Das im Jahr 1876 verabschiedete 'Kanun-i-Esasi' (Grundgesetz) war ein früher Versuch, das osmanische Reich mit einer Verfassung auszustatten. Obwohl das Grundgesetz nur zwei Jahre in Kraft war, bevor es von Sultan Abdulhamid II. aufgehoben wurde, war es dennoch ein wichtiger Vorläufer der späteren Entwicklung des osmanischen und türkischen Konstitutionalismus.;;;;;;;;;;;x;;
the_ruhr_boom_title;Encourage The Ruhr Boom;Encourager le boom de la Ruhr;Ruhr-Boom begünstigen;;;;;;;;;;;x;;
the_ruhr_boom_desc;The Ruhr area, formerly parts of the counties of Berg, Mark and Cleves, is changing day by day. Every day new coal pits, mines and shafts are opened up to supply the ever expanding Prussian railway networks, and lately, supported by imports of British industrial technology, factories are springing up like mushrooms after an autumn rain. The Ruhr is booming, and the example could easily spread to the rest of Germany, if only it were given a little nudge out the door.;La région de la Ruhr, autrefois répartie entre les contés de Berg, Mark et Cleves, se transforme chaque jour un peu plus. Chaque jour, de nouveaux puits de charbon sont ouverts pour répondre à la demande du réseau de chemin de fer prussien en expansion constante. Plus tard, soutenu par l’importation de la technologie industrielle britannique, les usines pousseront comme des champignons après la pluie. La Ruhr est en expansion et son exemple pourrait se généraliser à l’Allemagne entière s’il recevait un petit coup de pouce.;Das Ruhrgebiet, ehemals Teil der Grafschaften Berg, Mark und Cleves, ändert sich von Tag zu Tag. Täglich werden neue Kohlegruben und Schächte eröffnet, um das ständig wachsende Eisenbahnnetz Preußens zu versorgen. Seit Kurzem schießen die von importierter britischer Industrietechnologie unterstützten Fabriken aus dem Boden wie Pilze nach einem Herbstregen. Das Ruhrgebiet boomt und gibt dem restlichen Deutschland ein gutes Beispiel gab. Wenn es nur einen kleinen Schubs in die richtige Richtung bekäme ...;;;;;;;;;;;x;;
ruhr_boom;The Ruhr Boom;Le boom de la Ruhr;Der Ruhr-Boom;;;;;;;;;;;x;;
desc_ruhr_boom;Cities all across Germany are growing and changing from rural townships to modern centers of industry thanks to the examples set by the burgeoning Ruhr industrialism.;A travers l’Allemagne, les villes croissent et se transforment, passant de bourgades rurales à des centres industriels modernes grâce à l’exemple fourni par l’industrie naissante de la Ruhr.;In ganz Deutschland wandeln sich Städte dank der Beispiele des aufblühenden Ruhr-Industrialismus von ländlichen Gemeinden zu modernen Industriezentren.;;;;;;;;;;;x;;
support_ruhr_industrialism_title;Support The Krupp Family;Soutien à la famille Krupp;Familie Krupp unterstützen;;;;;;;;;;;x;;
DIPLOMACY_NO_ALLIES_CIVIL_WAR;Allies cannot be called into a civil war.;Les alliés ne peuvent être appelés en cas de guerre civile.;Verbündete können in einem Bürgerkrieg nicht zu Hilfe gerufen werden.;;;;;;;;;;;x;;
the_rhine_crisis_title;The Left Bank;La rive gauche;Das linke Ufer;;;;;;;;;;;x;;
the_rhine_crisis_desc;During Napoleon's redrawings of the European map, the left bank of the river Rhine had been annexed to France proper. In 1840 France's Prime Minister Adolphe Thiers publicly stated that, in his opinion, the Rhine still remained France's natural eastern border. With the hardships of the Napoleonic wars still in living memory the statment caused uproar in Germany, sparking what would become known as 'The Rhine Crisis';Lorsque Napoléon redessina la carte de l 'Europe, la rive gauche du Rhin fut annexée par la France. En 1840, le Premier ministre Adolphe Thiers affirma publiquement, qu’à son avis, le Rhin demeurait la frontière orientale naturelle de la France. Le souvenir des temps difficiles des guerres napoléoniennes encore présent dans les mémoire fit que cette déclaration leva un tollé de protestations en Allemagne, donnant naissance à ce qui serait connu sous le nom de « Crise du Rhin ».;Im Zuge der Neugestaltung der europäischen Karte durch Napoleon war das linke Rheinufer von Frankreich annektiert worden. Im Jahr 1840 gab Adolphe Thiers, der französische Premierminister, bekannt, dass der Rhein seiner Meinung nach immer noch Frankreichs natürliche Ostgrenze darstelle. Diese Aussage führte in Deutschland vor dem Hintergrund der Schrecken der napoleonischen Kriege zu einem Aufschrei und führte schließlich zur sogenannten 'Rheinkrise'.;;;;;;;;;;;x;;
build_the_eiffel_tower_title;Build The Eiffel Tower;Construction de la tour Eiffel;Eiffelturm bauen;;;;;;;;;;;x;;
build_the_eiffel_tower_desc;Built as the entrance arch to the 1889 world's fair, the Eiffel tower is one of the most enduring and iconic symbols of Paris and of French architecture. Named for its designer Gustave Eiffel, the Eiffel tower was the tallest man made structure in the world until the 1930 completion of New York City's Chrysler Building.;Construite comme arche d’entrée pour l’exposition universelle de 1889, la tour Eiffel est un des symboles les plus représentatif de Paris et de l'architecture française. Elle porte le nom de son concepteur, Gustave Eiffel, et demeura le plus haut monument fait de la main de l’homme jusqu’à ce que le Chrysler building soit achevé à New York en 1930.;Der Eiffelturm, gebaut als Eingangstor zur Weltaustellung von 1899, ist eines der widerstandsfähigsten und ikonischsten Symbole von Paris und der französischen Architektur. Er ist nach seinem Architekt Gustave Eiffel benannt und war bis zur Fertigstellung des Chrysler Building in New York City im Jahr 1930 das höchste Bauwerk der Welt.;;;;;;;;;;;x;;
the_eiffel_tower;The Eiffel Tower;La tour Eiffel;Der Eiffelturm;;;;;;;;;;;x;;
desc_eiffel_tower;The world awes at the sight of Monsieur Eiffel's marvellous iron lattice tower!;Le monde reste bouche bée devant l’extraordinaire tour en poutres d'acier de monsieur Eiffel  !;Die Welt staunt beim Anblick von Monsieur Eiffels wunderbarem Eisengitterturm!;;;;;;;;;;;x;;
confiscations_of_mendizabal_title;Confiscations of Mendizabal;Les confiscations de Mendizabal;Die Desamortisation in Spanien;;;;;;;;;;;x;;
confiscations_of_mendizabal_desc;The Ecclesiastical Confiscations of Mendizábal were a series of decrees issued between 1835 and -37 aimed at the privatization and expropriation of monastic land and property in Spain. Inspired by anticlerical liberalism, and the polarization of Spanish society during the events of The Carlist wars, the decrees led to the abandonment of many ancient Spanish monastaries.;Les confiscations ecclésiastiques de Mendizabal sont une série de décrets promulgués entre 1835 et 1837 visant à l’expropriation de terres et bâtiments monastiques en Espagne. Inspirés par le libéralisme anticlérical et la polarisation de la société espagnole au cours des guerres Carlistes, ces décrets conduisent à l’abandon de nombreux monastères espagnols anciens.;Die Desamortisation in Spanien war eine Reihe von zwischen 1835 und 1837 erlassenen Dekreten zur Privatisierung und Enteignung von klösterlichen Ländereien und Besitztümern in Spanien. Die Dekrete wurden vom antiklerikalen Liberalismus und der Polarisierung der spanischen Gesellschaft während der Ereignisse der Karlistenkriege inspiriert und führten zur Aufgabe vieler alter spanischer Klöster.;;;;;;;;;;;x;;
haussmanns_renovations_title;Haussmann's Renovations;Les rénovation du baron Haussmann;Haussmanns Renovierungen;;;;;;;;;;;x;;
haussmanns_renovations_desc;The Haussmann Plan was a project for the modernization and urban renewal of Paris, carried out between 1852 and 1870. The project was initiated after a period of rapid urban growth and development, as the old city center of Paris had proven itself incapable of meeting the infrastructure demands of a growing city. The long, open boulevards championed by Hausmann have remained defining characteristics of Paris' street layout ever since.;Le plan Haussmann est un projet pour la modernisation et le renouveau urbain de Paris, qui fut mis en place de 1852 à 1870. Le projet fut décidé après une période de développement et de croissance urbaine rapide, alors que le vieux centre de Paris se révélait de plus en plus inadapté aux exigences d’infrastructures d’une cité moderne. Les longs et larges boulevards défendus par Haussmann sont depuis lors une caractéristique du paysage urbain parisien.;Der Haussmann-Plan war ein Projekt zur Modernisierung und städtischen Erneuerung von Paris, das zwischen 1852 und 1870 durchgeführt wurde. Das Projekt wurde nach einer starken Wachstums- und Entwicklungsperiode eingeleitet, da das alte Stadtzentrum von Paris die Infrastrukturbedürfnisse einer wachsenden Stadt nicht länger erfüllen konnte. Die von Hausmann favorisierten Boulevards sind mit ihrer Länge und Breite seitdem die definierende Haupteigenschaft des Pariser Straßensystems.;;;;;;;;;;;x;;
SM_COUNTERDISTANCE;Counter Distance;Contrer distance;Counter-Entfernung;;;;;;;;;;;x;;
OL_GP_INFLUENCE;Influence;Influence;Einfluss;;;;;;;;;;;x;;
OL_VIEW_GP_INFLUENCE;Toggles §YInfluence§W view;Basculer la vue §YInfluence§W;Schaltet §YEinfluss§W-Ansicht um;;;;;;;;;;;x;;
CB_EXPIRE_DATE;Expires §Y$DATE$§W;S’achève §Y$DATE$§W;Endet: §Y$DATE$§W;;;;;;;;;;;x;;
BUDGET_CANT_LOAN_DESC;Banks will only loan you money if you have been meeting your interest payments and are not hostile. Foreign banks will currently never loan you more than $MAXLOAN$¤ of their total available funds for security reasons.;Les banques vous prêteront de l’argent si vous avez payé vos intérêts et si vous ne leur êtes pas hostile. Pour des raisons de sécurité, les banques étrangères en vous prêteront jamais plus de $MAXLOAN$ de leurs fonds disponibles.;Banken leihen Ihnen nur dann Geld, wenn Sie in der Vergangenheit Ihre Zinszahlungen eingehalten haben und nicht feindlich sind. Ausländische Banken geben Ihnen aus Sicherheitsgründen derzeit nie mehr als $MAXLOAN$¤ ihres Gesamtkapitals.;;;;;;;;;;;x;;
MUST_NEGOTIATE_WITH_WAR_LEADER_STATUS_QUO_OUR_SIDE;We cannot negotiate with the enemy §YWar leader§W since we are target of a wargoal and our leader has added a §YStatus Quo§W wargoal;Nous ne pouvons pas négocier avec le §YWar leader§W ennemi car nous sommes l’objet d’un objectif de guerre et notre dirigeant a ajouté un objectif de guerre §YStatu Quo§W.;Wir können nicht mit dem feindlichen §YKriegsführer§W verhandeln, da wir Ziel eines Kriegsziels sind und unser Anführer ein §YStatus Quo§W-Kriegsziel hinzugefügt hat.;;;;;;;;;;;x;;
witwatersrand_gold_rush;Witwatersrand Gold Rush;La ruée vers l’or de Witwatersrand;Witwatersrand-Goldrausch;;;;;;;;;;;x;;
desc_witwatersrand_gold_rush;A Gold Rush in the Witwatersrand is making us known internationally.;Une ruée vers l’or dans le Witwatersrand nous fait connaître internationalement.;Ein Goldrausch im Witwatersrand macht uns international bekannt.;;;;;;;;;;;x;;
ENG_bourgeois_dictatorship;Republic of Britannia;République de Britannie;Republic of Britannia;;;;;;;;;;;x;;
DIPLOMACY_CANNOT_SET_PRIO_TRUCE;We cannot influence this nation while we have a truce with them;Nous ne pouvons pas influencer cette nation car nous somme en trêve avec elle.;Wir können diese Nation nicht beeinflussen, während Waffenruhe zwischen uns herrscht.;;;;;;;;;;;x;;
